sentence,logit,prediction,sentiment_score
Insurers: Admiral blows hot and cold but Aviva soars pre-Friends Life merger,[0.3612441  0.20806195 0.43069398],neutral,0.15318216
"Whitbread eyes savings, price rises to offset wage rises",[0.3668521  0.20296434 0.43018356],neutral,0.16388777
Britain's FTSE lifted by solid Kingfisher,[0.3566482  0.19730358 0.44604814],neutral,0.15934463
Novo Nordisk and AstraZeneca seek tonic from key drug trials,[0.36130175 0.21276157 0.4259367 ],neutral,0.14854018
Kingfisher takeover of Mr Bricolage could hit a brick wall,[0.36522934 0.20771769 0.42705294],neutral,0.15751165
BP wins right to appeal some Gulf spill damages claims,[0.36403015 0.2095107  0.42645916],neutral,0.15451945
Dixons Carphone profit boost on strong sales,[0.36090523 0.19806418 0.44103062],neutral,0.16284105
UK MORNING BRIEFING: Sky And Hargreaves Lansdown Bookend FTSE 100,[0.35043702 0.20329215 0.4462709 ],neutral,0.14714487
Johnson Matthey profit lifted by metals unit sale,[0.36202502 0.20224614 0.4357288 ],neutral,0.15977888
"Barclays, Credit Suisse strike record deals with SEC, NY over dark pools",[0.3638713  0.20501934 0.43110937],neutral,0.15885197
UPDATE 1-Shire takes Q2 earnings pain for long-term gain,[0.36647567 0.22153603 0.41198826],neutral,0.14493965
Drugmaker Shire to buy Baxalta for $32 billion after 6-month pursuit,[0.3674097  0.21312219 0.41946808],neutral,0.15428752
Standard Chartered considering move from UK,[0.35362843 0.1989637  0.44740784],neutral,0.15466473
Philippines' San Miguel says to partner with Kirin if it bids for SABMiller's ...,[0.36231738 0.22922716 0.40845546],neutral,0.13309023
US cancels Arctic offshore lease sale after Shell drops interest,[0.3548684  0.20137058 0.44376102],neutral,0.15349783
Shire CEO steps up drive to get Baxalta board talking,[0.35669762 0.19946392 0.44383845],neutral,0.1572337
UPDATE 1-Oil major BP freezes pay in 2015 to cut costs,[0.3670506  0.22327882 0.40967062],neutral,0.14377177
Brazil Vale says will appeal ruling to block assets for dam burst,[0.35835198 0.20576516 0.43588284],neutral,0.15258682
"BHP Billiton posts big loss, slashes dividend",[0.34785038 0.19577943 0.45637017],neutral,0.15207095
Reaching New Depths: Glencore's $5bn Loss,[0.3573559  0.20486307 0.43778104],neutral,0.15249282
UPDATE 2-EasyJet sees better first half on lower fuel bill,[0.372268   0.22325195 0.40448004],neutral,0.14901604
Britain's FTSE advances as Royal Mail rises,[0.3543905  0.19356513 0.4520443 ],neutral,0.16082537
CompaniesTesco sheds Harris & Hoole coffee shops,[0.35645422 0.19148935 0.4520564 ],neutral,0.16496487
News FeedFTSE 100 movers: Standard Chartered lifted while AstraZeneca sinks,[0.36031333 0.21305415 0.42663252],neutral,0.14725918
Fitch: Citi's 1Q'15 Reports Much Improved Results,[0.3583104  0.20620519 0.43548435],neutral,0.15210521
Landlord Hammerson's NAV rises on increased leasing activity,[0.3587166  0.19628052 0.44500288],neutral,0.16243608
CompaniesMetro Bank raises Â£400m ahead of London listing,[0.36326718 0.20734467 0.42938808],neutral,0.15592252
New Morrisons duo get former boss's support to diffuse investor tension,[0.35895872 0.20497942 0.4360619 ],neutral,0.1539793
WPP Q1 Revenue Rises Over 8% - Quick Facts,[0.35478127 0.20675382 0.43846494],neutral,0.14802745
Barclays raises 603 million pounds from African business share sale,[0.36065486 0.19751672 0.44182837],neutral,0.16313814
REFILE-Aviva Investors to move 34 bln euros in assets from AXA fund arm,[0.3632124  0.23014386 0.40664372],neutral,0.13306855
Dividends Unleashed At Royal Bank of Scotland Group plc,[0.3567586  0.20362814 0.43961325],neutral,0.15313046
"Irish Said Chasing Standard Chartered, RBS as Brexit Vote Nears",[0.35573113 0.20082214 0.44344673],neutral,0.15490898
"EXCLUSIVE-BP, China's CNPC to unveil oil alliance - sources",[0.35617787 0.21537834 0.42844382],neutral,0.14079952
RBS and Barclays shares temporarily suspended amid heavily losses,[0.35976687 0.20095202 0.4392811 ],neutral,0.15881485
BP sees Q1 earnings slide as low oil prices take their toll,[0.3660667  0.20450823 0.429425  ],neutral,0.16155846
Johnson Matthey revs up on clean air drive,[0.35973018 0.19816941 0.44210035],neutral,0.16156077
Tesco boss urges rethink on minimum wage and business rates,[0.36560595 0.20499496 0.4293991 ],neutral,0.16061099
Is It Worth Investing In Tesco PLC And Prudential plc Now?,[0.35846955 0.20925312 0.43227732],neutral,0.14921643
RBS will reportedly appoint Howard Davies as its next chairman,[0.36803365 0.21331796 0.41864845],neutral,0.15471569
UPDATE 1-Seattle flotilla protests Shell's Arctic drilling plans,[0.37234807 0.22222134 0.4054306 ],neutral,0.15012673
Petrofac books further Â£30m cost for Shetland gas terminal delays,[0.36987674 0.21572253 0.41440073],neutral,0.15415421
G4S suspends workers at UK youth centre over allegations of unnecessary force,[0.35679638 0.19259849 0.45060515],neutral,0.16419789
TalkTalk hires BAE Systems to investigate cyber attack,[0.36471838 0.20692451 0.4283571 ],neutral,0.15779386
Osborne extends Lloyds sell-off plan,[0.35242137 0.19709256 0.45048606],neutral,0.15532881
UPDATE 1-Dairy Crest loses a third of Morrisons milk contract,[0.3617693  0.20407239 0.43415835],neutral,0.1576969
CompaniesLord Livingston joins Dixons Carphone,[0.36200935 0.19944152 0.43854913],neutral,0.16256782
Tesco names Deloitte as new auditor after accounting scandal,[0.35150722 0.200512   0.4479808 ],neutral,0.15099521
World's banks may halve jobs and branches within 10 years - Barclays ex-boss,[0.36565706 0.21095546 0.42338747],neutral,0.1547016
Severn Trent share price rises as first half profit inches up as customer ...,[0.35786948 0.20179766 0.44033286],neutral,0.15607181
Clinigen chosen by AstraZeneca to manage access programme for next ...,[0.35184553 0.21552525 0.43262923],neutral,0.13632028
Valeant's Pearson says timing of return uncertain,[0.3590657  0.21671537 0.42421895],neutral,0.14235035
Aviva suspends trading in Â£1.8bn UK property fund,[0.3487597  0.19843934 0.45280096],neutral,0.15032037
Horizonte acquires neighbouring Glencore nickel property in Brazil,[0.35280603 0.2044965  0.44269744],neutral,0.14830953
Indy future in doubt as Johnston Press lines up deal for 'i',[0.37527964 0.20917448 0.4155459 ],neutral,0.16610515
Glaxo's ViiV Healthcare Signs China Manufacturing Deal With Desano,[0.3588577  0.20641854 0.43472376],neutral,0.15243915
"BHP Billiton half-year profit falls, beats forecasts",[0.3628881  0.20914909 0.4279628 ],neutral,0.153739
Royal Dutch Shell to Buy BG Group for Nearly $70 Billion,[0.3669813  0.21506272 0.41795596],neutral,0.15191858
Barclays to speed up cost-cuts after new mis-selling hit,[0.35651594 0.19770904 0.44577503],neutral,0.1588069
"CEOs of BPM, UBI meet Italy econ minister as M&A talk heats up",[0.3502222  0.20487948 0.44489834],neutral,0.14534272
HSBC Hit by Fresh Details of Tax Evasion Claims,[0.35335654 0.19543783 0.4512056 ],neutral,0.1579187
"CaixaBank, dos Santos Agree on Plan for BPI Angola Exposure",[0.35029244 0.21699962 0.43270797],neutral,0.13329282
"BPI Says Caixabank, Isabel dos Santos Reach Agreement Over Angola Exposure",[0.3562144  0.22016953 0.42361605],neutral,0.13604487
Wolseley says Nicholls won't join as finance chief,[0.35309288 0.20916869 0.43773842],neutral,0.14392419
UK lawmakers warn Royal Mail against further price hikes,[0.36293915 0.19967735 0.4373835 ],neutral,0.1632618
StanChart and RBS struggle in Bank of England stress tests,[0.35996592 0.1994454  0.4405887 ],neutral,0.16052052
StanChart may see white knight takeover on painful recovery - CLSA,[0.34921905 0.20207544 0.44870555],neutral,0.14714362
AstraZeneca suffers setback after drug fails to treat eye cancer,[0.3607812  0.21810964 0.42110914],neutral,0.14267156
News FeedFTSE 100 movers: Standard Chartered lifted while AstraZeneca sinks,[0.36031333 0.21305415 0.42663252],neutral,0.14725918
Retail giant Kingfisher reports 'solid' start to the year,[0.36776215 0.2147513  0.41748655],neutral,0.15301085
Unilever Continues to Battle Soft Demand,[0.3609459  0.21236734 0.42668676],neutral,0.14857857
Fresnillo Production Surges But Profit Hit By Lower Prices,[0.36410162 0.21033826 0.4255601 ],neutral,0.15376335
Helge Lund moves to BG a month early,[0.3555521  0.20963776 0.4348101 ],neutral,0.14591435
"Tesco set to sell Kipa, Giraffe businesses - Sky News",[0.350201   0.20876676 0.44103214],neutral,0.14143425
"RBS warns of higher misconduct charges, obstacles ahead",[0.36546963 0.20658699 0.42794332],neutral,0.15888265
"DBS, Julius Baer emerge as potential bidders for Barclays Asia wealth unit ...",[0.3615827  0.21737802 0.4210393 ],neutral,0.14420468
Standard Life slips as Greek worries peg back Britain's FTSE,[0.36544877 0.21214928 0.42240196],neutral,0.1532995
Glencore sells agri unit stake for $2.5 billion to Canadian pension fund,[0.35462755 0.2095282  0.4358442 ],neutral,0.14509936
FCA bans former RBS Libor submitter,[0.36126974 0.21080212 0.42792812],neutral,0.15046762
AB InBev's Latest Bid Said Unlikely to Win SABMiller's Approval,[0.36691773 0.21412624 0.418956  ],neutral,0.15279149
Standard Chartered Not Raising Capital Yet As Dividend Cut,[0.35305306 0.19999707 0.44694987],neutral,0.153056
"Tesco set to sell Kipa, Giraffe businesses - Sky News",[0.350201   0.20876676 0.44103214],neutral,0.14143425
United Utilities FY profit up 3.5%; to boost capex,[0.36398318 0.22553447 0.41048235],neutral,0.13844872
Sale of Tesco's Clubcard business to WPP on the verge of collapse,[0.36822563 0.21193825 0.41983607],neutral,0.15628739
UK's Osborne may sell state-owned RBS shares at a loss -paper,[0.37001547 0.2146168  0.4153677 ],neutral,0.15539867
Tesco Sale Is Asia's Biggest Private-Equity Deal,[0.3646402  0.21412687 0.42123294],neutral,0.15051334
Industry NewsWolseley confident in reslilience amid mixed markets,[0.3635435  0.21134865 0.4251079 ],neutral,0.15219486
Japan's Nikkei lands Financial Times in $1.3 billion deal,[0.36153907 0.21147715 0.42698377],neutral,0.15006192
UPDATE: Peter Long To Be Chairman Of Both Royal Mail And TUI AG,[0.34275734 0.21403836 0.44320428],neutral,0.12871899
UK regulators license BAT e-cigarette as quit-smoking medicine,[0.36753148 0.19571841 0.43675008],neutral,0.17181307
"Aviva, M&G suspend property funds as investors panic",[0.3535037  0.20262721 0.44386908],neutral,0.15087649
British American Tobacco drops and sues PwC over pollution scandal,[0.35727283 0.19222865 0.45049858],neutral,0.16504419
Aberdeen's shares slide as net outflows accelerate,[0.3557668  0.19986892 0.44436422],neutral,0.15589789
REFILE-Hikma and Barclays help Britain's FTSE to climb higher,[0.36297718 0.20400175 0.43302104],neutral,0.15897542
"Kraft, Cadbury's and Britvic in Total Recall: how pulling a product affects profit",[0.3617588  0.20352231 0.43471894],neutral,0.15823649
Standard Chartered share price: Aberdeen CEO would back potential capital increase,[0.3577818  0.21237755 0.4298407 ],neutral,0.14540425
Severn Trent share price jumps as Canadian investor renews pursuit of utility,[0.35696328 0.20552912 0.4375076 ],neutral,0.15143415
France raises concerns over proposed LSE-Deutsche Boerse deal,[0.35753676 0.21037413 0.4320891 ],neutral,0.14716263
Bunzl blames weakness in United States for first-half revenue slowdown,[0.36041299 0.21605594 0.42353112],neutral,0.14435704
Tesco criticised for 'disgraceful' advert showing domestic worker being slapped,[0.3670091  0.20087066 0.4321202 ],neutral,0.16613844
Tushar Morzaria is bookies' favourite to be new Barclays chief executive,[0.3572366  0.21202603 0.43073738],neutral,0.14521056
CompaniesG4S claims 'positive' start to the year,[0.36665553 0.21215905 0.42118543],neutral,0.15449648
"UPDATE 3-BP settles oil spill-related claims with Halliburton, Transocean",[0.35657465 0.21783212 0.42559317],neutral,0.13874254
Shares in BAE Systems hit 10-month high on rating upgrade,[0.36110964 0.2112831  0.42760727],neutral,0.14982654
GE to Sell Majority Stake in Bank BPH's Core Bank to Alior Bank,[0.36166772 0.22280566 0.4155266 ],neutral,0.13886206
Royal Dutch Shell plc: Shell Updates on Alaska Exploration,[0.35524362 0.2053199  0.43943644],neutral,0.14992373
City spirits sink after Diageo comes up short with sales slide,[0.36160037 0.19963017 0.43876952],neutral,0.1619702
Tesco sales recover as focus returns to core business,[0.36062163 0.2159258  0.42345262],neutral,0.14469583
London Stock Exchange unit in talks to operate Plato venue,[0.36184227 0.20771518 0.43044254],neutral,0.15412709
ARM Holdings plc Partners With International Business Machines Corp. To Drive ...,[0.36586753 0.21726458 0.4168679 ],neutral,0.14860295
GSK joins China trade push as UK trumpets healthcare deals,[0.35825858 0.19800588 0.44373557],neutral,0.16025269
"Goldman Sachs, Barclays, HSBC downplay Brexit threat",[0.35456568 0.20070425 0.44473007],neutral,0.15386143
HSBC marks muted 150th birthday party with grain of rice sculptures,[0.35879645 0.20124212 0.43996143],neutral,0.15755433
Barclays appoints JPMorgan's Paul Compton as new COO,[0.3568211  0.20443457 0.43874437],neutral,0.15238652
Standard Chartered Shares Jump Most Since '12 After Upgrades,[0.35740665 0.20475051 0.43784282],neutral,0.15265614
Italy Probes Shell's Role in Purchase of Nigerian Oil Block,[0.35264698 0.20011587 0.4472372 ],neutral,0.1525311
Shropshire and Mid Wales trains to be hit again in new strike by Arriva drivers,[0.3607209  0.19692126 0.4423579 ],neutral,0.16379964
Friends Life lifts profits 38% and hikes divi ahead of proposed Aviva takeover,[0.35239384 0.19959563 0.4480105 ],neutral,0.1527982
Randgold profit hit by poor gold price but dividend still increases,[0.35898182 0.20124416 0.43977404],neutral,0.15773766
AstraZeneca does US$770mln anaesthetic deal,[0.36723003 0.2093834  0.42338657],neutral,0.15784663
AB InBev's Latest Bid Said Unlikely to Win SABMiller's Approval,[0.36691773 0.21412624 0.418956  ],neutral,0.15279149
ITV share price jumps on report of Comcast's NBCUniversal bidding to takeover ...,[0.3528955  0.20185743 0.44524708],neutral,0.15103807
Diageo Sells Ryder Cup Venue Gleneagles Hotel to Ennismore Group,[0.35210755 0.19984388 0.44804856],neutral,0.15226367
Pearson to cut 4000 jobs as it warns on profits,[0.36828417 0.20935267 0.42236316],neutral,0.1589315
"FDA panel backs safety updates for AstraZeneca, Takeda drugs",[0.36811548 0.21231058 0.4195739 ],neutral,0.1558049
LSE-Deutsche Boerse merger would signal end to exchange mega-deals,[0.3654375  0.22562315 0.40893936],neutral,0.13981436
"Intertek Hit By Pound Strength, Oil & Gas Slowdown; Still Ups Dividend",[0.3636263  0.2183864  0.41798735],neutral,0.1452399
Tesco says recovery plan working after profit collapse,[0.36134264 0.2022431  0.43641424],neutral,0.15909953
Kinder Morgan and BP Form Joint Venture Limited Liability Company to Purchase ...,[0.36308655 0.21509622 0.4218172 ],neutral,0.14799033
Shell and BG Shareholders to Vote on Deal at End of January,[0.3650065  0.21784139 0.41715217],neutral,0.14716512
"Intercontinental Hotels, Starwood held early deal talks - FT",[0.36094746 0.20397682 0.43507573],neutral,0.15697064
Warren Buffett's Berkshire Hathaway buys stake in Apple,[0.36032754 0.19554855 0.44412386],neutral,0.16477899
Sunday Papers: Shire told to raise its offer by Baxalta investors,[0.35780862 0.21127838 0.43091303],neutral,0.14653024
"Britain's FTSE bounces back, Mondi and Barratt lead",[0.35595247 0.20459308 0.4394545 ],neutral,0.1513594
Glencore slashes 2015 capex budget as annual profits slip 2%,[0.35864866 0.19915114 0.44220018],neutral,0.15949751
Anheuser-Busch InBev Increases Offer for Rival SABMiller,[0.35824028 0.21491376 0.42684594],neutral,0.14332652
Sainsbury CFO Rogers to Replace Home Retail CEO Walden,[0.35045308 0.20782582 0.44172114],neutral,0.14262725
"UPDATE 2-Exchanges, Barclays win dismissal of US high-frequency trading case",[0.36267567 0.21450607 0.42281824],neutral,0.14816959
MarketsUS industrials lag as Barclays dims view,[0.36068308 0.20519432 0.43412262],neutral,0.15548876
Zurich Insurance Considering Offer for UK Rival RSA Insurance,[0.35684958 0.2045796  0.43857077],neutral,0.15226997
US DOJ antitrust unit subpoenas Mylan over pricing of doxycycline,[0.3597173  0.20626341 0.43401927],neutral,0.1534539
AstraZeneca sells US gout drug rights to Ironwood for up to $265 million,[0.36793536 0.21801372 0.41405094],neutral,0.14992164
"Shell, Chevron Await LNG's Return From `Pause Mode'",[0.3611992  0.21029627 0.42850453],neutral,0.15090293
Companies raise less money on London Stock Exchange in 2015,[0.36370277 0.20989148 0.4264058 ],neutral,0.15381129
Shell and BG Shareholders to Vote on Deal at End of January,[0.3650065  0.21784139 0.41715217],neutral,0.14716512
Glencore shares rally after miner hits back,[0.35357463 0.20068751 0.44573784],neutral,0.15288712
ABN Amro: Bank that brought down RBS poised for return to the market,[0.36371595 0.21990599 0.4163781 ],neutral,0.14380996
Verizon and AT&T accused of hurting rivals,[0.35885975 0.1970504  0.44408992],neutral,0.16180936
ARM swings to profit in fourth quarter,[0.36489516 0.21748094 0.41762394],neutral,0.14741422
Johnson Matthey profit falls but dividend rises,[0.36266348 0.19693542 0.44040108],neutral,0.16572806
Auto Trader share price surges as company floats on LSE,[0.3580296  0.20442712 0.4375433 ],neutral,0.15360248
ConAgra Names Former Hillshire Farms CEO Connolly to Top Post,[0.3557799  0.20755474 0.43666542],neutral,0.14822514
Hargreaves Landown slides on trading update,[0.35691443 0.19863398 0.4444515 ],neutral,0.15828045
"Sainsbury's, Asda, Tesco and Morrisons will all cut petrol prices as oil falls ...",[0.37689993 0.21595035 0.40714973],neutral,0.16094957
"WPP, World's Largest Ad Agency, Reports Strong 2015 Growth",[0.36951458 0.21140653 0.4190789 ],neutral,0.15810806
Shell Targets Gains From Brazil to LNG With Takeover of BG Group,[0.35753322 0.21129753 0.43116933],neutral,0.14623569
Four former Barclays bankers jailed over Libor,[0.356602   0.19239756 0.45100042],neutral,0.16420445
Tesco Cut to Junk at Moody's on Concern Revival to Take Time,[0.36504057 0.2137818  0.42117766],neutral,0.15125877
LPC-Glencore launches refinancing of $8.45billion loan,[0.3532881  0.21086979 0.43584213],neutral,0.14241832
"London open: Taylor Wimpey and Ashtead drive markets higher, Barclays falls",[0.3561703  0.20441677 0.43941298],neutral,0.15175353
Easyjet targets business travellers with new perks,[0.365678   0.2086335  0.42568848],neutral,0.15704452
BP joins forces with Det Norske in Norway,[0.35688627 0.20700754 0.43610615],neutral,0.14987873
Shire proposes $30 bln all-share tie-up with Baxalta,[0.35963222 0.20584628 0.4345215 ],neutral,0.15378594
Tesco sales rise shows tentative recovery continues,[0.36222515 0.20654836 0.43122646],neutral,0.15567678
Valeant Names Interim Leader as CEO Remains Hospitalized,[0.3535569 0.2036176 0.4428255],neutral,0.1499393
AstraZeneca weighing up Acerta bid to secure blood cancer drug,[0.36347148 0.2141813  0.42234725],neutral,0.14929017
BP asks for lower fine in penalty phase of Gulf spill trial,[0.35983977 0.20783111 0.43232912],neutral,0.15200865
MarketsShire up 2.5% and Baxalta up 6% on $32bn deal,[0.36901677 0.21535747 0.41562575],neutral,0.1536593
"Warren Buffett's Awesome Feat at Berkshire Hathaway, Revisited",[0.36347613 0.19971624 0.4368076 ],neutral,0.16375989
Lloyds Banking Group's share price lifts amid reports bank is poised to axe hundreds of UK jobs,[0.3586808  0.19732244 0.44399673],neutral,0.16135837
SSE cuts gas prices by 4.1% to become fifth of 'Big Six' providers to slash energy ...,[0.36762255 0.22471645 0.407661  ],neutral,0.1429061
Silicon Fen' champion brings exacting approach to Rolls-Royce,[0.36172023 0.20458655 0.43369317],neutral,0.15713368
Tesco Said to Discuss Central and Eastern European Unit Sale,[0.35821268 0.2092239  0.43256342],neutral,0.14898878
Glencore launches refinancing of credit line,[0.34920135 0.19720186 0.4535968 ],neutral,0.15199949
Should You Follow Berkshire Hathaway Into Apple Stock?,[0.3633145  0.20702718 0.42965823],neutral,0.15628733
UK WINNERS & LOSERS: Aviva And Friends Life Lead FTSE 100 Gainers,[0.34665117 0.2052905  0.44805828],neutral,0.14136067
FDA approves Shire's Vyvanse for binge-eating disorder,[0.37201265 0.20072567 0.42726165],neutral,0.17128697
Entertainment One dispels ITV takeover rumours,[0.36207995 0.19390447 0.44401562],neutral,0.16817547
"Despite sales growth, UK's Tesco cautions recovery to be bumpy",[0.37124014 0.21440004 0.41435987],neutral,0.1568401
Oil Giant Shell to Cut Around 2800 Jobs Amid BG Takeover,[0.3623832  0.21045138 0.42716542],neutral,0.1519318
BAE Systems banks on US defence spending to fix sales slide,[0.35944566 0.2100612  0.43049318],neutral,0.14938445
UK Christmas power demand to be lowest in 16 years â€“ National Grid,[0.35569847 0.20057955 0.44372204],neutral,0.15511891
CompaniesCompass serves up half year profit rise,[0.36139226 0.2040894  0.43451828],neutral,0.15730286
UK MORNING BRIEFING: Sky And Hargreaves Lansdown Bookend FTSE 100,[0.35043702 0.20329215 0.4462709 ],neutral,0.14714487
InterContinental Hotels Group share price climbs on $1.5bn special dividend,[0.3538791  0.20377342 0.4423475 ],neutral,0.15010567
AstraZeneca in Talks to Buy Cancer Drug Developer Acerta Pharma,[0.3597266  0.21178907 0.42848435],neutral,0.14793754
Amazon to attack UK grocery market with Morrisons deal,[0.36067683 0.19931284 0.4400104 ],neutral,0.16136399
Tesco made a bit of a crucial error in this promotion for Ramadan...,[0.36020648 0.2113512  0.4284423 ],neutral,0.14885528
"Falling oil prices hurt Hunting, Weir Group",[0.36815244 0.1996177  0.43222985],neutral,0.16853474
Morning Agenda: Shire's Deal for NPS,[0.3566606  0.20941716 0.43392217],neutral,0.14724344
AstraZeneca wins FDA approval for key new lung cancer pill,[0.3574527  0.18908575 0.45346156],neutral,0.16836694
FCA set to fine Lloyds record Â£100m over PPI,[0.36364025 0.20713446 0.42922533],neutral,0.1565058
"Barclays's Next CEO Should Be Investment Banker, Aberdeen Says",[0.360025   0.20838317 0.43159178],neutral,0.15164182
RBS and Barclays shares temporarily suspended amid heavily losses,[0.35976687 0.20095202 0.4392811 ],neutral,0.15881485
Shire to buy NPS for $5.2 billion to boost rare disease drugs,[0.36254385 0.20302863 0.4344275 ],neutral,0.15951522
Tesco's boardroom clearout continues,[0.36476016 0.21297431 0.4222655 ],neutral,0.15178585
BHP Billiton says no settlement yet on Brazil dam disaster,[0.35904443 0.20352717 0.43742839],neutral,0.15551727
Arm buoyed by race to build the internet of things,[0.36628783 0.19535483 0.43835735],neutral,0.170933
AstraZeneca diabetes drug combination faces delay after FDA rebuff,[0.36562347 0.21235651 0.42202   ],neutral,0.15326697
Amazon's grocery deal with Morrisons is only the beginning,[0.3761255  0.21487749 0.40899697],neutral,0.16124803
BAE Systems's sales boosted by European Typhoon and currencies,[0.35922757 0.20902938 0.43174306],neutral,0.15019819
CompaniesAberdeen Asset Mgt reports 10th consecutive quarterly outflows,[0.36462826 0.22110268 0.41426903],neutral,0.14352557
Barclays CEO poaches risk head from JP Morgan,[0.3605685  0.20508868 0.43434283],neutral,0.15547982
BP signs $12 billion energy deal in Egypt,[0.3571896  0.19795093 0.44485956],neutral,0.15923867
Shire says internal synergy goals from Baxalta deal higher,[0.35723808 0.21496229 0.4277996 ],neutral,0.1422758
WPP wins race for 'programmatic buying' agency Essence Digital,[0.36196876 0.20099159 0.4370397 ],neutral,0.16097717
Drugmaker Shire to buy Baxalta for $32 billion after 6-month pursuit,[0.3674097  0.21312219 0.41946808],neutral,0.15428752
AstraZeneca investment eats into profit,[0.36427274 0.20597096 0.42975628],neutral,0.15830179
"AstraZeneca bags another cancer drug deal, this time with Inovio",[0.35597947 0.20351587 0.44050464],neutral,0.1524636
CompaniesCentrica shares drop 7% amid capital raise,[0.363504   0.20952354 0.42697254],neutral,0.15398045
Miners Meltdown as BHP to Rio Tinto Sink in Commodities Rout,[0.36754492 0.20463549 0.42781955],neutral,0.16290943
UPDATE 1-Britain's Tullow says makes new oil find in Kenya,[0.356464   0.20348321 0.4400528 ],neutral,0.15298079
Britain's power supplies enough to meet winter demand - National Grid,[0.342659   0.19606061 0.46128044],neutral,0.14659838
Barclays PLC & Lloyds Banking Group PLC Are The 2 Banks I'd Buy Today,[0.37057897 0.21316312 0.41625792],neutral,0.15741585
UPDATE 3-Buffett's Berkshire raises oil bet with Kinder Morgan stake,[0.3684425  0.22854339 0.40301415],neutral,0.13989912
"UPDATE: EasyJet Passenger Numbers, Aer Lingus Traffic Up In February",[0.35683692 0.20579194 0.4373711 ],neutral,0.15104498
PRESS: US High-Frequency Lawsuit Against Barclays Dismissed - Reuters,[0.3553145  0.20962004 0.43506548],neutral,0.14569445
Shell CEO van Beurden's remuneration fell in 2015,[0.3637345  0.21580876 0.42045674],neutral,0.14792575
"Aberdeen AM posts H1 outflows, says conditions to remain challenging",[0.36886874 0.20967048 0.42146075],neutral,0.15919825
"Kraft, Cadbury's and Britvic in Total Recall: how pulling a product affects profit",[0.3617588  0.20352231 0.43471894],neutral,0.15823649
Shell seeks to remove Greenpeace activists from oil rig,[0.36603695 0.2093424  0.42462072],neutral,0.15669455
"UPDATE 3-BP settles oil spill-related claims with Halliburton, Transocean",[0.35657465 0.21783215 0.42559317],neutral,0.1387425
Pearson Forecasts Rising Earnings as Reorganization Pays Off,[0.36613274 0.21782188 0.41604543],neutral,0.14831086
Morrisons faces festive sales test,[0.36268106 0.20354031 0.43377867],neutral,0.15914075
Aviva shuts Friends Life head office in rapid integration move,[0.35819826 0.20189172 0.43991005],neutral,0.15630654
Tesco to pay Â£8m to settle class-action lawsuit after accounting scandal,[0.36090875 0.2110333  0.4280579 ],neutral,0.14987545
UPDATE 3-Stifel to buy former Lehman brokerage from Barclays,[0.36303252 0.22209679 0.41487065],neutral,0.14093573
