sentence,logit,prediction,sentiment_score
ConAgra Names Former Hillshire Farms CEO Connolly to Top Post,[0.04753739 0.02630134 0.9261612 ],neutral,0.021236047
BG Group appoints new CEO one month early,[0.02279825 0.11291158 0.8642902 ],neutral,-0.090113334
"Glencore Cuts 2015 Budget, Plans To Divest From Lonmin",[0.03841038 0.63607866 0.325511  ],negative,-0.5976683
U.S. Debt Lures Schroders as ECB Depresses Rates,[0.05908339 0.84984106 0.09107552],negative,-0.79075766
Tullow Oil Suspends Dividend Amid Oil Price Fall,[0.01139977 0.93882775 0.04977253],negative,-0.927428
"Oil majors like Royal Dutch Shell, Chevron, BP fail to find reserves to counter ...",[0.05827201 0.5050764  0.43665156],negative,-0.4468044
Standard Chartered lags on capital worries,[0.01206651 0.9496141  0.03831942],negative,-0.9375476
Standard Life share price: Insurer buys advice firm Pearson Jones,[0.03587054 0.01987146 0.94425803],neutral,0.015999084
Tesco closes in on new chairman with Dixons Carphone's John Allan in the frame,[0.03630039 0.05175299 0.91194665],neutral,-0.015452597
MillerCoors Delivers 2.9% Underlying Net Income Growth for 2014,[0.81409055 0.01806609 0.16784334],positive,0.79602444
RBS will reportedly appoint Howard Davies as its next chairman,[0.04476155 0.01908226 0.93615615],neutral,0.025679281
HSBC Hit by Fresh Details of Tax Evasion Claims,[0.03487761 0.85813606 0.10698626],negative,-0.82325846
Relief for Lewis as Tesco sees sales grow for first time in a year,[0.94891083 0.02099385 0.03009534],positive,0.927917
Morrisons finance chief to fill gap as CEO leaves early,[0.01985948 0.67356205 0.30657846],negative,-0.65370256
"UPDATE: Persimmon Profit Up Strongly, Outlook Positive",[0.95061606 0.02348598 0.02589789],positive,0.9271301
TRLPC - CRH backs Lafarge Holcim asset buy with 6.5 bln euro bridge loan,[0.82020473 0.02548282 0.15431248],positive,0.7947219
Tesco shareholders back ITV head for chairman,[0.05197953 0.07439903 0.8736214 ],neutral,-0.022419505
"Buffett's Berkshire builds Deere stake, dumps Exxon",[0.02528861 0.21246451 0.76224685],neutral,-0.1871759
Aviva Fined $27 Million by U.K. Regulator Over Fee Failings,[0.0114833  0.9638302  0.02468649],negative,-0.95234686
AstraZeneca's patent on asthma drug invalidated by US court,[0.02090483 0.884846   0.09424917],negative,-0.86394113
Rolls-Royce to Ensure Compliance After Petrobras Bribery Report,[0.20847097 0.57038784 0.22114122],negative,-0.36191687
Whitbread share price climbs on Q4 sales growth,[0.8330423  0.12581193 0.04114574],positive,0.7072304
Warren Buffett defends Berkshire Hathaway's conglomerate structure,[0.04447068 0.18570603 0.76982325],neutral,-0.14123535
G4S sees profits rise but UK contract problems remain,[0.02845914 0.9565065  0.01503438],negative,-0.92804736
Friends Life lifts profits 38% and hikes divi ahead of proposed Aviva takeover,[0.57241374 0.37624407 0.05134217],positive,0.19616967
Auto Trader share price surges as company floats on LSE,[0.11759865 0.8457009  0.03670039],negative,-0.72810227
New Credit Suisse boss faces stiff challenge in Asia,[0.15161581 0.811854   0.03653015],negative,-0.6602382
"UPDATE: EasyJet Passenger Numbers, Aer Lingus Traffic Up In February",[0.8923773  0.03580176 0.07182099],positive,0.85657555
Is It Worth Investing In Tesco PLC And Prudential plc Now?,[0.06428485 0.01258629 0.9231288 ],neutral,0.051698565
UK WINNERS & LOSERS: Aviva And Friends Life Lead FTSE 100 Gainers,[0.16717279 0.01721524 0.81561196],neutral,0.14995754
Sainsbury's says to outperform rivals in tough market,[0.94049007 0.01264388 0.04686608],positive,0.9278462
CompaniesKingfisher bid for Mr Bricolage runs into trouble,[0.01344939 0.8987007  0.08784983],negative,-0.88525134
UPDATE 3-Auto Trader shares leap in UK's biggest private equity-backed listing,[0.52879554 0.327483   0.14372146],positive,0.20131254
"London open: Taylor Wimpey and Ashtead drive markets higher, Barclays falls",[0.77425057 0.02350462 0.20224471],positive,0.75074595
GSK and Novartis complete deals to reshape both drugmakers,[0.892746   0.00965776 0.09759634],positive,0.88308823
"Aviva, Friends Life top forecasts ahead of 5.6 billion pound merger",[0.6157142  0.02305356 0.36123228],positive,0.5926606
Citigroup to Sell OneMain to Springleaf for $4.25 Billion,[0.03991727 0.01703976 0.943043  ],neutral,0.022877507
"U.K. Stocks Resume Gains to Rally to Record; CRH, Tullow Climb",[0.8984963  0.04641108 0.05509253],positive,0.85208523
British American Tobacco drops and sues PwC over pollution scandal,[0.01285759 0.9316697  0.05547259],negative,-0.9188121
UK's FTSE has worst day so far in 2015 as BG and Prudential fall,[0.01801479 0.94302136 0.03896381],negative,-0.92500657
"Kraft, Cadbury's and Britvic in Total Recall: how pulling a product affects profit",[0.02449456 0.263924   0.7115814 ],neutral,-0.23942944
How Kraft-Heinz Merger Came Together in Speedy 10 Weeks,[0.02875223 0.02819904 0.9430487 ],neutral,0.00055319257
AstraZeneca Teams With Daiichi Sankyo To Sell Movantik In US,[0.35105556 0.00993464 0.63900983],neutral,0.34112093
RBI surprises Street; Sensex pares gains after hitting mount 30k,[0.78083134 0.14397952 0.0751891 ],positive,0.6368518
Credit Suisse poaches Prudential's Thiam for Asian push,[0.11907553 0.06221736 0.8187071 ],neutral,0.05685817
Kingfisher takeover of Mr Bricolage could hit a brick wall,[0.0210325  0.79294276 0.18602467],negative,-0.77191025
"U.K. Stocks Little Changed Near Record as Barclays, Shell Fall",[0.07967522 0.45314997 0.46717483],neutral,-0.37347475
Insurers: Admiral blows hot and cold but Aviva soars pre-Friends Life merger,[0.10661425 0.04022407 0.8531617 ],neutral,0.06639017
AstraZeneca And Daiichi Sankyo To Jointly Commercialise MOVANTIK In The US,[0.475254   0.00812784 0.51661813],neutral,0.46712616
Legal & General arm buys 50 pct stake in MediaCityUK in Manchester,[0.08384043 0.01268591 0.9034736 ],neutral,0.07115452
Randgold profit hit by poor gold price but dividend still increases,[0.0747424  0.9039154  0.02134216],negative,-0.829173
"CompaniesTravis Perkins lifts dividend, earnings rise 15%",[0.8289628  0.11802416 0.05301306],positive,0.71093863
Market Report: Aviva tops the market as traders approve of its choice of Friends,[0.8959936  0.01751008 0.08649635],positive,0.87848353
Insurer Old Mutual picks Standard Bank's Hemphill as new CEO,[0.05309105 0.02966141 0.9172475 ],neutral,0.023429636
"FDA panel backs safety updates for AstraZeneca, Takeda drugs",[0.0432181  0.66953945 0.28724247],negative,-0.6263214
CompaniesDiageo stays neutral on India boardroom turmoil,[0.03972894 0.10392154 0.8563495 ],neutral,-0.06419261
Germanwings disaster will not affect image of budget air travel - easyJet,[0.03108325 0.05349546 0.9154213 ],neutral,-0.022412209
Shell's $70 Billion BG Deal Meets Shareholder Skepticism,[0.6736087  0.01282445 0.31356686],positive,0.66078424
Shell offers 50 percent premium to buy BG for $70 billion,[0.22738548 0.00879781 0.7638167 ],neutral,0.21858767
WPP boosts sales despite cautious clients,[0.94260526 0.0278924  0.0295024 ],positive,0.91471285
Shell to buy BG Group in $69.7 billion takeover,[0.06332705 0.01200741 0.9246655 ],neutral,0.051319644
LONDON MORNING BRIEFING: HSBC And Standard Chartered Shares Rise,[0.63103795 0.25204137 0.11692066],positive,0.37899658
UPDATE 1-BP shareholders back more disclosure on climate change risks,[0.10138902 0.0317353  0.8668757 ],neutral,0.06965372
Shell challenges Exxon dominance with 47 billion-pound bid for BG,[0.85340554 0.04285082 0.10374358],positive,0.81055474
Royal Dutch Shell to Buy BG Group for Nearly $70 Billion,[0.09074908 0.01101709 0.8982339 ],neutral,0.079731986
City spirits sink after Diageo comes up short with sales slide,[0.02643902 0.95336586 0.02019517],negative,-0.92692685
Diageo receives reports from United Spirits on financial irregularities involving ...,[0.01333472 0.94783777 0.03882747],negative,-0.934503
Rolls-Royce Wins $9.2 Billion Order From Emirates Airline,[0.9264382  0.0199759  0.05358587],positive,0.9064623
Tesco sales rise shows tentative recovery continues,[0.92644763 0.05306023 0.02049216],positive,0.8733874
Diageo sales disappoint as currency and comparatives leave bitter taste,[0.01878349 0.9660333  0.01518322],negative,-0.94724977
AstraZeneca profit down as sales of stalwarts fade,[0.01764126 0.96679115 0.01556761],negative,-0.9491499
"Whitbread Profit Up As Sales Continue To Rise, Looking For New CEO",[0.9482754  0.02758374 0.02414088],positive,0.92069167
Glencore blames rivals for creating metals glut,[0.01078521 0.9489559  0.0402589 ],negative,-0.9381707
Doubts grow over GlaxoSmithKline's $6 bln capital return plan,[0.01531854 0.95795065 0.02673081],negative,-0.94263214
easyJet leads Britain's FTSE lower as global bond rout resumes,[0.01535856 0.94609284 0.03854859],negative,-0.9307343
Imperial Tobacco Adds Quarterly Dividends After Profit Rose,[0.0252694  0.07940741 0.8953232 ],neutral,-0.054138012
BG Group Still Happy With Shell's $70 Billion Offer,[0.877383   0.01479586 0.10782114],positive,0.86258715
SABMiller buys Meantime to quench thirst for craft beer,[0.32030326 0.0139809  0.6657158 ],neutral,0.30632237
Aviva shuts Friends Life head office in rapid integration move,[0.00798152 0.9339157  0.05810272],negative,-0.92593414
Retailers Kingfisher and Sports Direct rise in Britain's share index,[0.682884   0.2474509  0.06966512],positive,0.4354331
"GlaxoSmithKline targets growth across units, scraps ViiV IPO",[0.24327677 0.05074853 0.7059747 ],neutral,0.19252825
Tesco share price closes higher as two more directors leave grocer,[0.15634115 0.8075163  0.03614261],negative,-0.65117514
Tesco leads FTSE higher on Clubcard bid reports,[0.94019735 0.02465393 0.03514874],positive,0.91554344
Eli Lilly & Co. (LLY) Has Broken Out To A New High On AstraZeneca Collaboration,[0.9373928  0.02989221 0.03271501],positive,0.90750057
"RPT-Old Mutual Q1 gross sales beat forecasts, up 18 pct",[0.9506106  0.02874465 0.02064487],positive,0.92186594
"UPDATE 3-BP settles oil spill-related claims with Halliburton, Transocean",[0.0750327  0.31459183 0.6103754 ],neutral,-0.23955911
GlaxoSmithKline share price slips as FDA okays asthma therapy only for adults,[0.01067495 0.96781117 0.02151394],negative,-0.9571362
Glencore chief blames rivals' overproduction for share price fall,[0.00854547 0.9551386  0.03631595],negative,-0.94659317
"Philip Morris, BAT Sue Over Law Taking Branding Off Packs",[0.03641753 0.70778793 0.25579447],negative,-0.6713704
Hargreaves Lansdown share price falls as costs mount - although pensions ...,[0.01375729 0.9662722  0.01997043],negative,-0.9525149
"PRESS: Serco Set To Appoint Roy Gardner, Ex-Centrica, As Chairman - FT",[0.03012142 0.03018744 0.9396912 ],neutral,-6.602518e-05
UPDATE 1-Cypress Semiconductor offers to buy Integrated Silicon Solution,[0.3443752  0.01080827 0.6448165 ],neutral,0.33356693
"UPDATE 1-Nomura, RBS must pay $806 mln in mortgage bond case-US judge",[0.03117908 0.61154705 0.35727394],negative,-0.580368
MillerCoors Board Names Gavin Hattersley Interim CEO,[0.01930458 0.42062226 0.5600732 ],neutral,-0.4013177
"Britain's FTSE gains, Land Securities up after dividend hike",[0.9002962  0.05884914 0.04085464],positive,0.84144706
"Britain's FTSE bounces back, Mondi and Barratt lead",[0.79782546 0.06551383 0.13666071],positive,0.7323116
Old Mutual First-Quarter Sales Up 18% Buoyed by Emerging Markets,[0.94323844 0.02711854 0.02964305],positive,0.9161199
Do it for me' trend underpins UK sales growth at Kingfisher,[0.93014526 0.03258013 0.03727469],positive,0.8975651
"Aldi and Lidl expansion plans speed ahead as Tesco, Sainsbury's, Morrisons ...",[0.8598734  0.01005138 0.13007516],positive,0.84982204
"Centrica extends gas deals with Gazprom, Statoil",[0.88604856 0.01723588 0.09671548],positive,0.8688127
"Aberdeen AM posts H1 outflows, says conditions to remain challenging",[0.14359108 0.8298887  0.02652018],negative,-0.68629766
Severn Trent share price jumps as Canadian investor renews pursuit of utility,[0.39834964 0.35334483 0.2483055 ],positive,0.045004815
New Morrisons duo get former boss's support to diffuse investor tension,[0.732974   0.00907313 0.25795296],positive,0.72390085
S&P downgrades Barclays and RBS on government bailout fears,[0.00940544 0.95548064 0.03511383],negative,-0.9460752
Irish housebuilder Cairn Homes plans London listing,[0.04803313 0.01916342 0.93280345],neutral,0.028869709
Arm slammed by handset sales outlook,[0.01557499 0.94290406 0.04152095],negative,-0.92732906
CompaniesLSE adds ex-SEC head Schapiro to board,[0.03218397 0.04160499 0.926211  ],neutral,-0.0094210245
Sales boost for new Morrisons chief David Potts as Tesco turnaround stalls,[0.93479633 0.02246685 0.04273691],positive,0.9123295
FTSE 100 flat; Standard Chartered leads risers,[0.72558653 0.16539395 0.10901954],positive,0.5601926
CompaniesHoward Davies appointment as RBS director delayed,[0.05832965 0.0497241  0.89194626],neutral,0.008605547
Keith Skeoch to step up as David Nish quits as chief executive of Standard Life,[0.02156993 0.27513197 0.7032981 ],neutral,-0.25356203
Dixons Carphone profit boost on strong sales,[0.9180805  0.05236923 0.02955021],positive,0.8657113
"FTSE rallies off three-month low, boosted by StanChart, Sainsbury",[0.5073143  0.43706608 0.05561962],positive,0.070248246
"Royal Mail, Johnson Matthey lead FTSE lower",[0.03814166 0.02566162 0.9361967 ],neutral,0.012480032
Sainsbury sales slip again as price pressures take a toll,[0.00887351 0.96923494 0.02189158],negative,-0.9603614
Sophos aims to raise $100m in London IPO,[0.25626996 0.00711861 0.7366114 ],neutral,0.24915135
UPDATE 3-Stifel to buy former Lehman brokerage from Barclays,[0.06463346 0.01724742 0.9181191 ],neutral,0.047386043
Borealis Infrastructure putting together new Severn Trent bid,[0.248994  0.0088043 0.7422016],neutral,0.24018969
"FTSE falls to 3-month low on Greek debt concerns, easyJet skids",[0.01088322 0.96721864 0.02189822],negative,-0.9563354
Johnson Matthey share price slumps as company posts full-year results,[0.00892654 0.97167003 0.01940349],negative,-0.96274346
UPDATE: Barclays Expects Gain After Settling With Lehman Bros Trustee,[0.89747    0.06827771 0.03425236],positive,0.8291923
Petrofac books further Â£30m cost for Shetland gas terminal delays,[0.19994856 0.04722703 0.7528244 ],neutral,0.15272152
Petrofac share price rises despite Â£30m costs on North Sea project,[0.90945125 0.06492226 0.02562654],positive,0.844529
Whitbread boss Andy Harrison defends sales fall as 'just a blip',[0.01176526 0.966169   0.02206572],negative,-0.95440376
Barclays share price subdued as bank faces fresh forex probe,[0.07928243 0.8232652  0.09745241],negative,-0.7439828
CompaniesActelion shares hit record on Shire takeover talk,[0.80961484 0.03033969 0.16004546],positive,0.7792752
LSE gets Hong Kong regulatory nod to HK firms to become LSE members,[0.16612759 0.01119053 0.82268184],neutral,0.15493706
Diageo Shares Surge on Report of Possible Takeover by Lemann,[0.5126008  0.42959213 0.05780713],positive,0.08300865
RBS chairman admits surprise at size of regulatory penalties,[0.11440288 0.62879586 0.25680122],negative,-0.514393
RSA Insurance Hires Towergate's Egan as Chief Financial Officer,[0.08370439 0.01820982 0.8980858 ],neutral,0.06549457
Johnson Matthey raises prospect of investor payout,[0.8152592  0.09561368 0.08912705],positive,0.71964556
InterContinental Hotels Denies Reports of Starwood Merger Talks,[0.0288464  0.15673074 0.81442285],neutral,-0.12788434
REFILE-Hikma and Barclays help Britain's FTSE to climb higher,[0.93543285 0.01646455 0.04810259],positive,0.9189683
FDA Approves AstraZeneca's Iressa As Lung Cancer Treatment,[0.28956258 0.01133937 0.69909805],neutral,0.27822322
AstraZeneca suffers setback after drug fails to treat eye cancer,[0.03081027 0.958527   0.01066263],negative,-0.92771673
British American Tobacco first-half sales hurt by currency moves,[0.01291335 0.96855    0.01853671],negative,-0.9556367
Zurich Insurance Considering Offer for UK Rival RSA Insurance,[0.16016005 0.0102804  0.8295595 ],neutral,0.14987965
Japan's Nikkei lands Financial Times in $1.3 billion deal,[0.41170645 0.1935422  0.3947513 ],positive,0.21816425
"Ingenious, HSBC, UBS and Coutts sued by 'tax avoidance' clients",[0.01900275 0.8339733  0.14702393],negative,-0.81497055
UPDATE 1-AstraZeneca sells rare cancer drug to Sanofi for up to $300 mln,[0.5528942  0.01202825 0.43507758],positive,0.5408659
Sainsbury sells unit to LloydsPharmacy,[0.05146484 0.01628928 0.9322459 ],neutral,0.035175562
BAE Systems's sales boosted by European Typhoon and currencies,[0.954061   0.01623583 0.02970313],positive,0.93782514
"Royal Mail 'breached competition law' over delivery service changes, Ofcom claims",[0.0233907  0.90571135 0.07089793],negative,-0.88232064
"Britain's FTSE steadies, supported by Dixons Carphone",[0.8490927  0.11343315 0.0374742 ],positive,0.7356596
Glaxo's ViiV Healthcare Signs China Manufacturing Deal With Desano,[0.78213835 0.01543317 0.20242852],positive,0.76670516
AstraZeneca sells Caprelsa rights to Sanofi unit,[0.05595265 0.01204716 0.93200016],neutral,0.043905493
UPDATE 5-Barclays Chairman McFarlane axes CEO to speed up strategic change,[0.52862436 0.01604073 0.45533493],positive,0.5125836
Miners Meltdown as BHP to Rio Tinto Sink in Commodities Rout,[0.03426081 0.9027939  0.06294525],negative,-0.8685331
"FTSE led lower by M&S, GlaxoSmithKline",[0.01481782 0.9644081  0.02077404],negative,-0.94959027
GKN to buy Fokker Technologies for 706 mln euros,[0.08148783 0.01090768 0.9076045 ],neutral,0.07058015
Diageo Sells Ryder Cup Venue Gleneagles Hotel to Ennismore Group,[0.05338094 0.0143577  0.93226135],neutral,0.03902324
"UPDATE: CIB, Legal & General Sell Egyptian Life Joint Venture To AXA",[0.02846931 0.0223113  0.9492194 ],neutral,0.0061580054
Chime Communications Set To Be Acquired By WPP And Providence,[0.03405594 0.01514737 0.95079666],neutral,0.018908562
"CompaniesNew Aggreko CEO to reshape business, strip costs",[0.11566547 0.02045535 0.86387914],neutral,0.09521011
AstraZeneca to Pay Inovio Up to $700 Million for Cancer Drug,[0.31607765 0.01326478 0.6706576 ],neutral,0.30281287
Rio Tinto CEO says iron ore market at equilibrium,[0.15674902 0.13505402 0.708197  ],neutral,0.021695003
US sanctions put Gazprom-Shell alliance plans in jeopardy,[0.01178666 0.94885075 0.03936261],negative,-0.9370641
Standard Chartered Not Raising Capital Yet As Dividend Cut,[0.05077771 0.02800827 0.92121404],neutral,0.02276945
"UPDATE 1-BHP Billiton's credit ratings fragile in FY16, agencies warn",[0.130342  0.5538664 0.3157916],negative,-0.42352438
CRH adds CR Laurence to acquisitions tally for $1.3bn,[0.1343616  0.0132266  0.85241187],neutral,0.121135
Novartis buys remaining rights to GSK treatment in deal up to $1 billion,[0.13030648 0.00966301 0.8600305 ],neutral,0.12064347
"AstraZeneca bags another cancer drug deal, this time with Inovio",[0.62342495 0.01684353 0.35973153],positive,0.6065814
REFILE-Aviva Investors to move 34 bln euros in assets from AXA fund arm,[0.235946   0.02043525 0.7436187 ],neutral,0.21551076
"L&G still paying price for dividend cut during crisis, chief says",[0.5866418  0.14323556 0.27012268],positive,0.44340622
Buffett's Company Reports 37 Percent Drop in 2Q Earnings,[0.00785286 0.97633284 0.01581435],negative,-0.96848
Travis Perkins Hikes Dividend 20% As Profit And Revenue Rise,[0.6903884  0.26914388 0.04046779],positive,0.4212445
"Tesco, Asda sales fall as march of the discounters continues: Kantar",[0.00717085 0.9690387  0.02379047],negative,-0.96186787
Shire proposes $30 bln all-share tie-up with Baxalta,[0.08466085 0.00994665 0.90539247],neutral,0.0747142
Shire CEO steps up drive to get Baxalta board talking,[0.21169764 0.01352333 0.77477896],neutral,0.19817431
"Tesco, Asda sales fall as march of the discounters continues-Kantar",[0.00748028 0.9660845  0.02643522],negative,-0.9586042
Verizon and AT&T accused of hurting rivals,[0.01495428 0.90202737 0.08301831],negative,-0.8870731
"FTSE 100 falls as China devaluation hits Burberry, mining stocks",[0.01742831 0.8959816  0.08659013],negative,-0.8785533
"Nine banks including Barclays, Citi, agree to pay $2 billion to settle forex ...",[0.75790846 0.02170565 0.22038591],positive,0.73620284
CompaniesCar insurer Hastings Group driving Â£180m IPO,[0.13621359 0.02088773 0.8428987 ],neutral,0.11532585
Glencore slumps 25 pct as debt fears grow,[0.01219925 0.969725   0.01807573],negative,-0.9575258
Horizonte acquires neighbouring Glencore nickel property in Brazil,[0.11108919 0.01072611 0.8781847 ],neutral,0.100363076
UPDATE 1-Engineering firm Smiths Group confirms CEO appointment,[0.04227757 0.02602859 0.93169385],neutral,0.01624898
Industry NewsMorrisons unveils which stores will close as 900 jobs face the axe,[0.01391007 0.9083341  0.07775579],negative,-0.894424
Glencore slumps 30 percent as debt fears grow,[0.01048107 0.97263634 0.01688257],negative,-0.9621553
Aberdeen Asset Management Gains Foothold In China,[0.7914494  0.03828877 0.17026183],positive,0.75316066
ARM Holdings plc Partners With International Business Machines Corp. To Drive ...,[0.87355244 0.00763318 0.11881439],positive,0.8659193
"FTSE 100 drops 2.5 pct on Glencore, metals price fears",[0.01259637 0.9621336  0.02526999],negative,-0.9495372
"After Barclays and Bank of America, Citigroup has blockchain in sight",[0.07627533 0.01324234 0.91048235],neutral,0.063032985
AB InBev approaches SABMiller to explore $250bn tie-up,[0.7359683  0.00860478 0.2554269 ],positive,0.7273635
EU regulator backs approval for GSK injectable asthma drug,[0.60009575 0.13237107 0.26753318],positive,0.46772468
Glencore fight back over debt fears lifts shares,[0.15315679 0.8016589  0.04518423],negative,-0.6485021
"News FeedFTSE 100 movers: Ashtead jumps on strong interims; Glencore, BP in ...",[0.93506753 0.02669499 0.03823741],positive,0.9083725
Brewer AB InBev seeks $275 bln tie-up with SABMiller,[0.348999   0.01782038 0.6331806 ],neutral,0.3311786
AB InBev looks to win over SABMiller investors,[0.9419024  0.01303745 0.04506012],positive,0.92886496
UPDATE 1-EU regulator backs approval for GSK injectable asthma drug,[0.49563906 0.3068644  0.19749658],positive,0.18877465
Copper market may get a 2003-style supply shock from Glencore closures,[0.0136698  0.96296793 0.02336231],negative,-0.94929814
TalkTalk hires BAE Systems to investigate cyber attack,[0.09770557 0.03329546 0.868999  ],neutral,0.06441011
Renewed AB InBev Bid for SABMiller Ups Stake in Beer Battle,[0.32554957 0.01245748 0.66199297],neutral,0.31309208
CompaniesAB InBev signals it won't go hostile for SABMiller,[0.14743753 0.02573521 0.8268272 ],neutral,0.12170231
AstraZeneca diabetes drug combination faces delay after FDA rebuff,[0.0424948 0.5194965 0.4380087],negative,-0.4770017
Mylan Appoints Ranjan Ray Chaudhuri as Global Commercial Lead for Mylan's Over ...,[0.43958843 0.00994765 0.5504639 ],neutral,0.42964077
SABMiller revenue hit by weaker EM currencies,[0.01740517 0.9673863  0.01520856],negative,-0.94998115
UPDATE 5-SABMiller rejects AB InBev's $104 bln takeover approach,[0.11064323 0.69691664 0.19244017],negative,-0.58627343
Market Report: Eight-day rally ends for FTSE 100 and Standard Chartered,[0.02425604 0.64628595 0.32945806],negative,-0.6220299
AB InBev offers SABMiller $3 billion breakup fee,[0.09797268 0.00950787 0.8925194 ],neutral,0.088464804
GSK joins China trade push as UK trumpets healthcare deals,[0.2719537  0.02960087 0.69844544],neutral,0.24235283
AB InBev ups offer for SABMiller as deadline looms,[0.4096732  0.21029192 0.3800349 ],positive,0.19938129
Tesco PLC's Recovery Continues With A Â£250m Cash Infusion,[0.94480926 0.02633253 0.02885813],positive,0.9184767
"METALS-Zinc surges 12 pct after Glencore cuts output, fuelling metals rally",[0.16671008 0.8123755  0.0209144 ],negative,-0.6456654
CompaniesUnilever sales lifted by ice cream in soft economy,[0.8639022  0.08932754 0.04677015],positive,0.7745747
AB InBev's Latest Bid Said Unlikely to Win SABMiller's Approval,[0.31217328 0.03577436 0.65205234],neutral,0.27639893
Britain's FTSE forges ahead as Shire surges,[0.57221735 0.1740023  0.2537803 ],positive,0.39821506
AB InBev attacks SABMiller bid rebuffal,[0.06429287 0.01919446 0.9165127 ],neutral,0.045098417
Anheuser-Busch InBev Increases Offer for Rival SABMiller,[0.8012271  0.0932878  0.10548512],positive,0.70793927
Why I'd Buy ARM Holdings plc And BHP Billiton plc Today,[0.04045793 0.01969313 0.93984896],neutral,0.020764802
Barclays PLC & Lloyds Banking Group PLC Are The 2 Banks I'd Buy Today,[0.05383395 0.01272318 0.93344283],neutral,0.041110776
