sentence,logit,prediction,sentiment_score
"SEC set to sue Ripple with XRP in the crosshairs. Despite the company's protestations, it appears the SEC is the latest in a long line of plaintiffs.",[0.07454698 0.56247675 0.3629763 ],negative,-0.48792976
"XRP price still stagnant despite incoming Flare Network airdrop. Despite the snapshot on Dec. 12 for the upcoming FLR airdrop event, XRP’s value has not gained much ground, staying put at around $0.50.",[0.23952562 0.6166895  0.1437848 ],negative,-0.3771639
"XRP price drops 13% since Flare Network airdrop — But the bottom may be close. XRP price fails to sustain momentum and slides below $0.50 despite BTC recovering above $19,000.",[0.01094999 0.9768399  0.01221003],negative,-0.96588993
"XRP price action imminent? A closer look at the market’s #3 crypto. The $1 price mark remains a psychological barrier for XRP, with the third-ranked crypto by market capitalization still 85% off its all-time high price.",[0.07239469 0.8660579  0.06154737],negative,-0.7936632
"Why XRP, DeFi tokens crashed the most vs. BTC as Bitcoin price corrects. As Bitcoin dropped below $18,000, major altcoins including XRP and DeFi tokens fell by 10% to 30%.",[0.01177416 0.97840834 0.00981755],negative,-0.96663415
XRP price: Will the Flare Network airdrop trigger a rally to $1.00?. XRP has broken out of a multi-year bear market but old resistance zones must now flip to new support for the rally to continue.,[0.82550234 0.03939615 0.13510151],positive,0.78610617
"Ripple has sold $15M of its stock in MoneyGram. Ripple's partnership with MoneyGram may not be as warm as it once was, but it's paying off.",[0.79038    0.01274853 0.19687152],positive,0.77763146
"Ripple CTO says community could force the company to burn 48 billion XRP. Ripple could be forced to burn its entire XRP holdings if the community votes for it, the company’s CTO David Schwartz has confirmed.",[0.02033424 0.84579724 0.1338685 ],negative,-0.825463
"95% of Ripple’s customers are not from the US, CEO Garlinghouse says. Potential customers in the U.S. are apparently holding off from using Ripple’s XRP-related services due to regulatory uncertainty.",[0.01473604 0.9286595  0.05660447],negative,-0.91392344
"Ripple’s XRP sees explosive 1,151% trading volume spike in November. XRP saw a 1,151% surge in trading volume on eToro as its price nearly tripled last month.",[0.92887884 0.01636526 0.05475589],positive,0.91251355
"XRP price now eyeing $1.00 after key support level holds, BTC price soars. XRP price must break a key resistance level before $1.00 becomes a real possibility.",[0.47598773 0.3243231  0.1996891 ],positive,0.15166464
"Garlinghouse: Ripple would still thrive even if XRP were declared a security. The CEO thinks his company will be just fine, even in this hypothetical scenario.",[0.7685527  0.01091444 0.22053279],positive,0.7576383
"Price analysis 11/25: BTC, ETH, XRP, BCH, LINK, LTC, ADA, DOT, BNB, XLM. Bitcoin and most major altcoins could consolidate for a few days before starting the next big move.",[0.04258006 0.12041238 0.8370076 ],neutral,-0.07783231
"Bitcoin price, altcoins and the Dow set record highs as bulls run the market. Bitcoin topping $19,400, altcoins rallying by triple digits and the Dow setting an all-time high at 30,000 show bulls are running all corners of every market.",[0.47428018 0.05479303 0.47092676],positive,0.41948715
"These 5 altcoins are beating every major cryptocurrency this week. XRP, Stellar and Cardano are some of the cryptocurrencies spearheading the rally as traders herald ""alt season.""",[0.8553066  0.02793057 0.11676276],positive,0.82737607
"Bitcoin price now eyeing $20K after XRP shocked the crypto market. Bitcoin reached $19,000 quickly after it plunged to $18,000 following an XRP flash crash on Coinbase.",[0.34466466 0.52737916 0.12795614],negative,-0.18271449
"XRP price spikes to $0.90, crashes in seconds as Coinbase goes down. The price of XRP soared to as high as $0.92 in mere minutes on Coinbase, only to crash by 30% immediately after.",[0.24191658 0.70211625 0.05596723],negative,-0.46019965
XRP price rallies 91% in a month due to 3 fundamental factors. XRP price rallied 91% in the past month and data shows these three fundamental factors may be behind the break above the current multi-year range.,[0.7840463  0.13760346 0.07835029],positive,0.64644283
XRP shot up 20% today… on old news?. XRP has almost doubled its value over the past week.,[0.95053583 0.01536421 0.03410002],positive,0.9351716
Ripple seeks director to engage with central banks on digital currency. Ripple is looking to define its strategy regarding central bank digital currencies.,[0.06764974 0.00342116 0.9289291 ],neutral,0.06422857
XRP price soars 50% in one week to new yearly high — Watch these levels next. XRP price has been the best performer thus far this weekend gaining over 50% in the past week.,[0.92398566 0.04128878 0.03472564],positive,0.88269687
Ripple’s Brad Garlinghouse wants Bitcoin to succeed after all. He clarified that Ripple isn’t trying to compete with Bitcoin during a podcast appearance.,[0.42970815 0.0164439  0.55384797],neutral,0.41326424
Ripple files for yet another new trademark in the US. Ripple’s new filing with the USPTO is for the trademark “PayString.”,[0.03511861 0.02802992 0.93685144],neutral,0.0070886966
"The Bitcoin price has only been higher than now for 12 days in its history. Bitcoin’s explosive gains are strongly reflected by the number of days it has closed above $16,320.",[0.8494464  0.02299158 0.12756193],positive,0.8264548
"SEC should declare XRP a security, says Peter Brandt. Could XRP’s regulatory status be finally settled one day?",[0.16649449 0.01082341 0.8226821 ],neutral,0.15567107
"Ledger owners lose 1.1 million XRP to scam site. After a major leak of email and personal information earlier this year, Ledger customers are experiencing a surge in phishing attempts.",[0.01230868 0.9693424  0.01834894],negative,-0.95703375
"Price analysis 11/2: BTC, ETH, XRP, BCH, LINK, BNB, LTC, DOT, BSV, ADA. Bitcoin is facing selling at the $14,000 mark and this has resulted in several cryptocurrencies dropping below their support levels.",[0.01020429 0.97234285 0.01745278],negative,-0.96213853
"Ripple CTO tries to offer answers for lack of adoption. Community expectations have long been that banks would adopt XRP, but the reality has been disappointing",[0.05857045 0.18948764 0.75194186],neutral,-0.13091719
"Bitcoin breaks above $12.3K after PayPal says Venmo will become a BTC wallet. The long-awaited “flippening” of fiat at PayPal will begin next year, as Bitcoin price action offers almost 5% daily gains.",[0.91288996 0.02908731 0.0580228 ],positive,0.88380265
Ripple donates $10M to Mercy Corps during annual Swell conference. Ripple continues its effort to bring financial inclusion to struggling markets.,[0.7035601  0.01175133 0.2846886 ],positive,0.69180876
"Price analysis 10/14: BTC, ETH, XRP, BCH, BNB, LINK, DOT, ADA, LTC, BSV. Bitcoin and most major altcoins are sustaining above their immediate support levels, increasing the possibility that the uptrend will resume.",[0.6024089  0.32172552 0.07586553],positive,0.28068337
"Regrets — Ripple’s CTO sold 40,000 Ether for just $1 each. Ripple’s David Schwartz has revealed that he sold 40,000 Ether at $1 each.",[0.02241181 0.05567112 0.921917  ],neutral,-0.03325931
"Price analysis 10/12: BTC, ETH, XRP, BCH, BNB, LINK, DOT, ADA, LTC, CRO. Bitcoin’s strength above the $11,500 multi-year resistance is also pulling many altcoin prices higher.",[0.4005719  0.56363934 0.03578877],negative,-0.16306743
"Top 5 cryptocurrencies to watch this week: BTC, XRP, ADA, XMR, ATOM. Bitcoin price could achieve a new 2020 high if bulls hold the price above the key multi-year resistance at $11.5K.",[0.8137378  0.02281725 0.16344501],positive,0.79092056
"Price analysis 10/9: BTC, ETH, XRP, BCH, BNB, DOT, LINK, CRO, LTC, BSV. Bitcoin and select altcoins have broken out of their bullish setups, hinting that further upside could occur through the weekend.",[0.6885348  0.22474542 0.0867198 ],positive,0.46378937
"Community reacts to new DoJ crypto enforcement guidelines. The DoJ’s guidance around cryptocurrency enforcement, that cites ""crime"" and ""criminals"" 168 times, has been poorly received.",[0.0131866  0.93405503 0.05275837],negative,-0.92086846
"Price analysis 10/7: BTC, ETH, XRP, BCH, BNB, DOT, LINK, LTC, CRO, BSV. Bitcoin and altcoins could remain range-bound for a few days as traders search for triggers that will start the next trending move.",[0.04992168 0.3282676  0.6218107 ],neutral,-0.2783459
US is losing 'tech cold war with China' says Ripple co-founder. Ripple’s executive chairman has slammed U.S. lawmakers for losing the blockchain arms race to China,[0.0167527  0.9487772  0.03447007],negative,-0.9320245
"Price analysis 10/5: BTC, ETH, XRP, BNB, BCH, DOT, LINK, CRO, LTC, ADA. Traders are attempting to kickstart a new trending move in Bitcoin and altcoins by attacking overhead resistance levels.",[0.55746555 0.12969707 0.31283742],positive,0.42776847
"XRP Ledger blockchain energizes decarbonization, but tokenization a challenge. A new blockchain platform aims to get decentralized networks to decarbonize, but challenges remain, due to uncertainty around tokenization",[0.4957136 0.0447327 0.4595537],positive,0.4509809
"Price analysis 10/2: BTC, ETH, XRP, BCH, BNB, DOT, LINK, CRO, BSV, LTC. The bulls are buying the dips in Bitcoin and a few altcoins, suggesting that investor sentiment remains positive.",[0.7679136  0.05406957 0.17801689],positive,0.713844
"Japanese esports company to pay its players in XRP. Will this ultimately prove to be a significant step for mainstream adoption, or a publicity stunt?",[0.43051782 0.01438758 0.5550946 ],neutral,0.41613024
"Price analysis 9/30: BTC, ETH, XRP, BCH, BNB, DOT, LINK, BSV, CRO, ADA. Bitcoin and a few altcoins continue to push against resistance at higher levels, suggesting that the uptrend may resume soon.",[0.8478028  0.08357411 0.06862313],positive,0.7642287
"Price analysis 9/28: BTC, ETH, XRP, BCH, BNB, DOT, LINK, ADA, BSV, CRO. Bitcoin and altcoins may hit a few roadblocks in the short-term as they near stiff overhead resistance levels, but the overall trajectory remains bullish.",[0.6308419  0.12074763 0.24841045],positive,0.5100943
"Price analysis 9/25: BTC, ETH, XRP, BCH, DOT, LINK, BNB, CRO, LTC, BSV. Bitcoin and altcoins rebounded off their critical support levels, possibly creating a path to a new bullish uptrend.",[0.9049612  0.05643691 0.03860186],positive,0.84852433
"Bitcoin bull Tim Draper reveals the secrets of his altcoin portfolio. Tech billionaire, Tim Draper, has revealed he owns a myriad of altcoins in addition to his 30,000 BTC.",[0.04983037 0.01398206 0.9361876 ],neutral,0.0358483
"Price analysis 9/23: BTC, ETH, XRP, BCH, DOT, BNB, CRO, LTC, LINK, BSV. Bitcoin and altcoins are at risk of a deeper correction if they do not rise above their immediate resistance levels soon.",[0.04776582 0.87552446 0.07670968],negative,-0.8277586
"Price analysis 9/21: BTC, ETH, XRP, BCH, DOT, BNB, LINK, CRO, LTC, BSV. The market has taken a bearish turn and Bitcoin and altcoins will need strong relief rallies in order to restore their uptrends.",[0.7804996  0.07922723 0.14027317],positive,0.70127237
"Price analysis 9/18: BTC, ETH, XRP, DOT, BCH, BNB, LINK, CRO, LTC, BSV. Bitcoin and altcoins are facing selling near key resistance levels, but for now the possibility of a sharp fall remains low.",[0.15966019 0.6850237  0.15531608],negative,-0.52536356
"Price analysis 9/16: BTC, ETH, XRP, DOT, BCH, BNB, LINK, CRO, LTC, BSV. Bitcoin and a few altcoins have broken above key resistance levels, which suggests that the bulls are attempting to take control of the market.",[0.26374194 0.6318919  0.10436609],negative,-0.36814997
"Price analysis 9/14: BTC, ETH, XRP, BNB, DOT, LINK, BCH, CRO, LTC, BSV. Bitcoin and several altcoins are trying to break out of their respective overhead resistance levels in order to restore bullish momentum.",[0.8453915  0.02198055 0.13262789],positive,0.823411
"Price analysis 9/11: BTC, ETH, XRP, LINK, BCH, DOT, BNB, LTC, CRO, BSV. Although Bitcoin price is range-bound, a few altcoins have started a relief rally which could push them above key resistance levels.",[0.90762335 0.03446288 0.05791381],positive,0.8731605
"Price analysis 9/9: BTC, ETH, XRP, LINK, BCH, DOT, BNB, BSV, LTC, CRO. If the bulls can find momentum from the current bounce in Bitcoin and altcoins a short-term bottom may be in place.",[0.09462409 0.440357   0.4650189 ],neutral,-0.3457329
DeFi boom leaves former altcoin darlings in the dust — But for how long?. The strong performance from DeFi tokens has far eclipsed that of many top-10 altcoins but how long can this trend last?,[0.3087568  0.27002427 0.421219  ],neutral,0.03873253
"Price analysis 9/7: BTC, ETH, XRP, LINK, BCH, DOT, BSV, BNB, LTC, CRO. Bitcoin and altcoins could consolidate in a tight range for a few days before making the next decisive move.",[0.05261277 0.08894705 0.85844016],neutral,-0.036334276
"Price analysis 9/4: BTC, ETH, XRP, LINK, BCH, DOT, LTC, CRO, BNB, BSV. A dead cat bounce from Bitcoin and altcoins’ critical support levels may attract further selling that could result in lower levels over the next few days.",[0.0304686  0.91668504 0.05284627],negative,-0.88621646
SBI Holdings to set up blockchain-based digital stock exchange in Osaka. Ripple’s Japanese partner wants to lead financial innovation in the country.,[0.3162259  0.00623251 0.6775416 ],neutral,0.3099934
"Price analysis 9/2: BTC, ETH, XRP, LINK, BCH, LTC, BNB, CRO, BSV, ADA. If the bearish patterns on Bitcoin and altcoins complete the current correction could see prices drop to new lows.",[0.01234365 0.9718868  0.01576958],negative,-0.95954317
Tether surpasses XRP by market cap again. But XRP isn’t competing with Tether.,[0.6024498  0.23679887 0.16075131],positive,0.3656509
"Price analysis 8/31: BTC, ETH, XRP, LINK, BCH, LTC, BSV, CRO, BNB, EOS. Bitcoin and altcoins have bounced off their range lows, but they are likely to encounter resistance at higher levels.",[0.71904063 0.10654612 0.17441326],positive,0.6124945
"Price analysis 8/28: BTC, ETH, XRP, LINK, BCH, LTC, BSV, CRO, BNB, EOS. Bitcoin and altcoins are holding key support levels, suggesting bulls will try to break above overhead resistance levels soon.",[0.71476185 0.05434909 0.23088913],positive,0.6604128
"Japanese financial giant SBI to launch CFDs for Bitcoin, Ether and XRP. A forex exchange in Japan will start crypto CFD trading soon.",[0.12557626 0.00500621 0.86941755],neutral,0.12057005
Flare proposes new bridge to allow XRP to be used on Ethereum. The Flare Network plans to build a new two-way bridge connecting XRP to the Ethereum ecosystem.,[0.6481831  0.00629372 0.34552315],positive,0.6418894
"Price analysis 8/26: BTC, ETH, XRP, LINK, BCH, LTC, BSV, CRO, BNB, ADA. Bitcoin and altcoins are likely to remain range-bound in the short-term as the bulls and the bears attempt to assert their dominance.",[0.28979045 0.02272047 0.68748903],neutral,0.26707
Ripple filed four US trademark applications this month. This is how Ripple’s next product might be called.,[0.03763264 0.00672496 0.9556424 ],neutral,0.030907674
Ripple faces lawsuit in Australia over ‘PayID’ branding. The operator of Australia’s ‘PayID’ payments network is suing Ripple Labs over its use of ‘PayID’ branding.,[0.02502052 0.9020526  0.07292695],negative,-0.87703204
"Price analysis 8/24: BTC, ETH, XRP, BCH, LINK, LTC, BSV, CRO, BNB, ADA. The bulls are aggressively defending the 20-day EMA in Bitcoin and select altcoins, which could result in the resumption of the uptrend.",[0.6288111  0.01823947 0.3529494 ],positive,0.6105716
Youtuber Explains How Crypto Scammers Took Control of His Account. It’s not your traditional malware scam.,[0.02336916 0.11666119 0.8599696 ],neutral,-0.09329203
"Price Analysis 8/21: BTC, ETH, XRP, BCH, LINK, LTC, BSV, ADA, BNB, CRO. Bitcoin and several altcoins have formed bearish divergences, which suggests that the bullish momentum has weakened.",[0.01133718 0.972514   0.01614883],negative,-0.9611768
"XRP Is Not a Security, Argues US Congressman Tom Emmer. The asset still has no official distinction, however.",[0.03320596 0.01368511 0.9531089 ],neutral,0.019520853
"Price Analysis 8/19: BTC, ETH, XRP, LINK, BCH, LTC, BSV, ADA, BNB, EOS. Bitcoin and the altcoins continue to correct but lower levels are likely to attract buyers as the bullish macro trend has not changed.",[0.60009885 0.13141693 0.26848418],positive,0.46868193
"XRP Isn’t Competing With Stablecoins and CBDCs, Says Ripple Exec. XRP contributes to the development of CBDCs and stablecoins, says key exec.",[0.5333173  0.00912193 0.4575607 ],positive,0.5241954
"Price Analysis 8/17: BTC, ETH, XRP, LINK, BCH, LTC, BSV, ADA, EOS, BNB. Bitcoin’s strong move above the $12,200 resistance could boost sentiment and lead to a stronger rally in select altcoins.",[0.9411598  0.01530557 0.04353467],positive,0.9258542
"Price Analysis 8/14: BTC, ETH, XRP, LINK, BCH, BSV, LTC, ADA, BNB, CRO. Traders have turned bullish on Ethereum again and the strong break above $400 could pull Bitcoin and other altcoins higher.",[0.8335646  0.10326113 0.06317431],positive,0.73030347
"Ripple CEO Fires Back at NYT Reporter, ‘Ripple Has No Plans to Reset Our Strategy’. Ripple CEO Brad Garlinghouse says the network is working as planned.",[0.32281864 0.17487058 0.5023108 ],neutral,0.14794806
Why Santander Doesn’t Want to Use Ripple for International Payments Yet. There may be trouble in paradise with one of Ripple’s major partners.,[0.01303302 0.9375945  0.04937251],negative,-0.92456144
Ripple Aims to Become the Amazon of the Cryptocurrency World. Ripple is working to explore new use cases for its blockchain network.,[0.22539191 0.00498053 0.7696276 ],neutral,0.22041138
"Price Analysis 8/12: BTC, ETH, XRP, LINK, BCH, BSV, LTC, ADA, XTZ, BNB. As Bitcoin price slowly regains momentum, many altcoins have been rewarding traders by rallying to new all-time highs.",[0.9086834  0.01786475 0.07345191],positive,0.89081866
"Price Analysis 8/10: BTC, ETH, XRP, BCH, LINK, BSV, LTC, ADA, BNB, CRO. Bitcoin price continues to decline at $12,000, but altcoins have taken advantage of the range-bound action by rallying higher.",[0.01843988 0.9718855  0.00967461],negative,-0.9534456
"Price Analysis 8/7: BTC, ETH, XRP, BCH, BSV, LTC, ADA, LINK, BNB, CRO. Bitcoin and altcoins might consolidate or correct marginally for a few days before a possible breakout to the upside.",[0.1282616  0.83413965 0.03759871],negative,-0.705878
"Price Analysis 8/5: BTC, ETH, XRP, BCH, BSV, LTC, ADA, BNB, LINK, CRO. If Bitcoin can reclaim the $12,200 level, several altcoins are likely to resume their uptrend.",[0.4934669  0.03758874 0.46894437],positive,0.45587817
Do You Know The Most Valuable Blockchain Companies?. Ripple ranks the highest amongst companies in the Blockchain sector according to the latest annual ranking from Hurun.,[0.6371915  0.01116339 0.35164508],positive,0.62602806
"World Gov’ts Eye Blockchain as Dollar’s Power Wanes, Says Ripple CEO. Blockchain is offering global governments a serious alternative to a strained financial system, Ripple CEO Brad Garlinghouse says.",[0.8356791  0.0256448  0.13867614],positive,0.81003433
"Ripple Q2 2020 Report: XRP Sales Increased 19-Fold. The XRP Markets Report shows Ripplenet’s On-Demand Liquidity network experienced 11x growth compared to 2019, while XRP sales surged in Q2.",[0.95035565 0.01398961 0.03565469],positive,0.936366
"Price Analysis 8/3: BTC, ETH, XRP, BCH, BSV, LTC, ADA, CRO, BNB, LINK. The strong recovery in Bitcoin and altcoins from their weekend lows suggests that the traders are aggressively buying each dip.",[0.8303771  0.01951409 0.15010874],positive,0.810863
XRP Price Gains 40% in One Week But Can It Continue Rally to $0.50?. XRP price has broken through several key resistance levels including $0.30 as it tries to catch up to Bitcoin with its own impressive gains.,[0.86031055 0.10193139 0.03775798],positive,0.75837916
"Price Analysis 7/31: BTC, ETH, XRP, BCH, BSV, LTC, ADA,CRO, BNB, EOS. Bitcoin finally broke through the $11.2K resistance and Ethereum’s continued strength is likely to pull several altcoin prices higher.",[0.9011571  0.05221501 0.04662793],positive,0.84894204
"Lawsuit: Investors Can't Prove Ripple Knew XRP Had ‘No Utility’. Lawyers for Brad Garlinghouse haven’t argued the Ripple CEO’s statements in extolling XRP were true, simply that they can’t be proven false.",[0.03010722 0.72078574 0.2491071 ],negative,-0.69067854
XRP Is Up 30% and Has 30 New Whales. Thirty new whales are gobbling up XRP in a sign some big investors are rethinking the cryptocurrency.,[0.92216015 0.02247299 0.05536682],positive,0.8996872
Australian Watchdog Issues Warning on Fake Celebrity-Endorsed Crypto Ads. The ASIC has received numerous reports on fake crypto trading robots and other schemes used to scam Australians.,[0.0314092  0.8180144  0.15057647],negative,-0.7866052
"Price Analysis 7/29: BTC, ETH, XRP, BCH, BSV, ADA, LTC, CRO, BNB, EOS. Bitcoin and most altcoins could consolidate for a couple of days before resuming their uptrend.",[0.0579702  0.32431257 0.6177172 ],neutral,-0.26634237
Can XRP Price Follow Bitcoin and Hit $0.30? Watch These Key Levels. XRP price may see a surge to $0.30 if these key resistance levels and Bitcoin price remains relatively stable in the near term.,[0.5724207  0.01466908 0.4129102 ],positive,0.55775166
"Price Analysis 7/27: BTC, ETH, XRP, BCH, BSV, ADA, LTC, CRO, BNB, EOS. Bitcoin has made a decisive move above $10,500, which is likely to boost sentiment and pull several altcoins higher.",[0.9363558  0.02773258 0.0359116 ],positive,0.9086233
"Price Analysis 7/24: BTC, ETH, XRP, BCH, BSV, ADA, LTC, BNB, CRO, LINK. Ethereum price looks to make a new 2020 high as Bitcoin bulls fight to hold BTC price above $9,600.",[0.75815374 0.06335802 0.17848828],positive,0.6947957
"Price Analysis 7/22: BTC, ETH, XRP, BCH, BSV, ADA, LTC, CRO, LINK, BNB. Many altcoins could pick up momentum If Bitcoin and Ethereum break above key resistance levels in the coming days.",[0.90533453 0.01873907 0.07592638],positive,0.8865955
"Price Analysis 7/20: BTC, ETH, XRP, BCH, BSV, ADA, LTC, BNB, LINK, CRO. Most major altcoins have witnessed profit booking as traders become cautious about the future of Bitcoin’s price.",[0.2396169 0.7195624 0.0408207],negative,-0.4799455
"Price Analysis 7/17: BTC, ETH, XRP, BCH, ADA, BSV, LINK, LTC, BNB, CRO. Bitcoin and a few altcoins are showing signs of weakness, which could result in a minor dip in the next few days.",[0.01714969 0.96019924 0.02265104],negative,-0.94304955
"Cardano’s ADA Price Continues Upward Push as Goguen Upgrade Approaches. ADA’s price has rallied on the base of Shelley and “smarter contracts,” but mainstream adoption is still a faraway goal.",[0.91630685 0.01497881 0.06871431],positive,0.901328
"Price Analysis 7/15: BTC, ETH, XRP, BCH, ADA, BSV, LINK, LTC, BNB, CRO. Select altcoins are showing strength and if Bitcoin price perks up a fast paced, market-wide rally could occur.",[0.90177685 0.01289993 0.08532327],positive,0.8888769
"Price Analysis 7/13: BTC, ETH, XRP, BCH, ADA, BSV, BNB, LTC, CRO, LINK. Equities markets are surging and many altcoins continue to push higher as Bitcoin price consolidates into a tight trading range.",[0.7997567  0.07154459 0.12869868],positive,0.7282121
New ‘Altseason’ Visualized: Top 10 Cryptos Outperforming Bitcoin. These are the alternative crypto assets that have outperformed the rest of the market including Bitcoin in the past week as the DeFi craze gains steam.,[0.3792413  0.32390925 0.2968495 ],positive,0.055332035
"Price Analysis 7/10: BTC, ETH, XRP, BCH, BSV, ADA, LTC, BNB, CRO, EOS. As Bitcoin corrected on July 9, altcoin prices dropped but many are holding above their support levels, suggesting the uptrend will resume.",[0.02487448 0.95412934 0.02099614],negative,-0.9292549
One of Ripple’s Co-Founders Is Spending a Fortune Installing Cameras in San Francisco. Chris Larsen funded a massive surveillance camera network across San Francisco’s streets as an “alternative” urban security system.,[0.3564691  0.01077647 0.6327544 ],neutral,0.34569263
Santander Adds Several Available Regions For App in Partnership With Ripple. Massive retail bank Santander recently broadened compatible regions for its One Pay FX app in collaboration with Ripple.,[0.7819435  0.00673676 0.21131974],positive,0.77520674
Bitso Hits 1M Users as Crypto Adoption Spikes in Latin America. Ripple and Coinbase-backed cryptocurrency exchange Bitso has topped Argentina’s crypto market in the six months after launch.,[0.919199   0.01503452 0.0657665 ],positive,0.9041645
"Price Analysis 7/8: BTC, ETH, XRP, BCH, BSV, ADA, LTC, BNB, CRO, EOS. Bitcoin is range-bound but altcoins are rallying, indicating increasing interest among traders looking to make sizable gains off altcoins.",[0.92825544 0.02045747 0.05128719],positive,0.907798
"Price Analysis 7/6: BTC, ETH, XRP, BCH, BSV, LTC, ADA, BNB, CRO, EOS. Bitcoin and altcoins pushed higher today and many are showing signs of a possible trend reversal.",[0.92591923 0.02780627 0.04627445],positive,0.89811295
"Price Analysis 7/3: BTC, ETH, XRP, BCH, BSV, LTC, ADA, BNB, EOS. CRO. Bitcoin and many altcoins are struggling to rise above the 20-day EMA, suggesting bears have the advantage in the short-term.",[0.0212403  0.95886946 0.01989025],negative,-0.93762916
Ripple Likely Sold XRP in an Unregistered Securities Offering. The former CFTC chair’s analysis stating that Ripple’s XRP is not a security might be wrong.,[0.03275337 0.56405085 0.40319574],negative,-0.5312975
"SBI Invests $30M in B2C2, Largest Proclaimed Market Maker in XRP. SBI invests $30 million in major crypto liquidity startup soon after revealing Japan’s first digital fund comprising 50% XRP.",[0.63102806 0.00898422 0.35998774],positive,0.62204385
"Price Analysis 7/1: BTC, ETH, XRP, BCH, BSV, LTC, BNB, ADA, CRO, EOS. Bitcoin and a few altcoins have bounced off their recent lows, suggesting that the sentiment remains to buy the dips.",[0.10803218 0.8277333  0.06423458],negative,-0.7197011
"XRP Price Can Outperform Bitcoin in the Short Term — Here’s Why. As Bitcoin's price continues to range sideways, the momentum may be shifting to XRP for the next big move.",[0.5770059  0.18088841 0.24210566],positive,0.3961175
"Price Analysis 6/29: BTC, ETH, XRP, BCH, BSV, LTC, BNB, EOS, CRO, ADA. Bitcoin's price dropped below the ascending triangle trendline, suggesting further bearish price action for BTC and altcoins.",[0.03676893 0.9512778  0.01195328],negative,-0.9145089
