sentence,logit,prediction,sentiment_score
Tiimari operates 194 stores in six countries -- including its core Finnish market -- and generated a turnover of 76.5 mln eur in 2005 .,[0.03683968 0.00576331 0.957397  ],neutral,0.03107637
The acquisition will considerably increase Kemira 's sales and market position in the Russian metal industry coatings market .,[0.9495981  0.01132562 0.03907623],positive,0.9382725
"In January-September 2007 , Finnlines ' net sales rose to EUR 505.4 mn from EUR 473.5 mn in the corresponding period in 2006 .",[0.95239323 0.02056156 0.02704518],positive,0.93183166
"Adjusted for changes in the Group structure , the Division 's net sales increased by 1.7 % .",[0.9521622  0.01175401 0.03608375],positive,0.94040823
"4 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V saw its net profit jump to EUR2 .1 m for the last quarter of 2010 from EUR995 ,000 for the same period of 2009 .",[0.9422804  0.03955277 0.01816673],positive,0.90272766
Finnish Aktia Group 's operating profit rose to EUR 17.5 mn in the first quarter of 2010 from EUR 8.2 mn in the first quarter of 2009 .,[0.9509261  0.02530026 0.02377362],positive,0.92562586
Finnish Bank of +àland 's consolidated net operating profit increased from EUR 4.8 mn in the first quarter of 2005 to EUR 6.4 mn in the first quarter of 2006 .,[0.9514608  0.01306727 0.03547197],positive,0.93839353
"Finnish financial group Aktia reports operating profit of EUR 44.4 mn in January-September 2009 , up from EUR 37.3 mn in the corresponding period in 2008 .",[0.95120203 0.02589026 0.02290766],positive,0.9253118
"Finnish high technology provider Vaahto Group reports net sales of EUR 41.8 mn in the accounting period September 2007 - February 2008 , an increase of 11.2 % from a year earlier .",[0.95236456 0.01605942 0.03157607],positive,0.93630517
Net sales of Finnish food industry company L+ñnnen Tehtaat 's continuing operations increased by 13 % in 2008 to EUR 349.1 mn from EUR 309.6 mn in 2007 .,[0.95359963 0.01902354 0.02737687],positive,0.9345761
Biohit already services many current Genesis customers and the customer base is expected to expand as a result of this agreement .,[0.9042279  0.0075221  0.08825007],positive,0.8967058
"Both operating profit and turnover for the three-month period increased , respectively from EUR0 .9 m and EUR8 .3 m , as compared to the corresponding period in 2005 .",[0.9557762  0.02344038 0.02078342],positive,0.93233585
Circulation revenue has increased by 5 % in Finland and 4 % in Sweden in 2008 .,[0.91340727 0.00878444 0.07780837],positive,0.90462285
Clothing chain Sepp+ñl+ñ 's net sales increased by 7.0 % to EUR 30.8 mn .,[0.95575184 0.01468765 0.02956049],positive,0.9410642
Construction volumes meanwhile grow at a rate of 10-15 percent annually .,[0.5138786  0.00866203 0.47745937],positive,0.50521654
"However , Biohit estimates its total net sales will continue to grow in 2009 , and that favourable trends in net sales will lead to a profit in 2009 .",[0.9330807  0.00973152 0.05718772],positive,0.92334914
"In 2009 , Fiskars ' cash flow from operating activities amounted to EUR121m , up from EUR97m in the previous year .",[0.9517725  0.0169557  0.03127179],positive,0.93481684
"In Lithuania , operating profit rose to EUR 190,000 from EUR 70,000 in the corresponding period in 2005 .",[0.9504181  0.02006469 0.02951715],positive,0.9303534
"In the fourth quarter of 2008 , net sales increased by 2 % to EUR 1,050.7 mn from EUR 1,027.0 mn in the fourth quarter of 2007 .",[0.9566845  0.01656861 0.0267469 ],positive,0.9401159
"International sales rose by 59.8 % to EUR 1,244.4 mn .",[0.9505896  0.01653982 0.03287055],positive,0.9340498
Net sales grew in the period to  x20ac 402 million $ 585US million from  x20ac 401 million in 2006 .,[0.94136363 0.02009676 0.03853959],positive,0.92126685
Net sales increased to EUR655m in April to June 2010 from EUR438m a year earlier .,[0.9282346  0.03370557 0.03805989],positive,0.894529
"Net sales rose by 25.5 % year-on-year to EUR59 .6 m , as the number of chargers delivered went up by 41 % to 65.9 million pieces .",[0.95211786 0.01238399 0.03549815],positive,0.93973386
"Net sales totaled EUR 93.6 mn , up from EUR 93.2 mn in the corresponding period in 2005 .",[0.94988036 0.01982646 0.03029315],positive,0.9300539
Operating profit increased by 145.1 % to EUR 8.3 mn from EUR 3.4 mn .,[0.9573616  0.02039438 0.022244  ],positive,0.9369672
Operating profit margin increased from 11.2 % to 11.7 % .,[0.9533578  0.01711975 0.02952235],positive,0.93623805
Operating profit rose to EUR 3.11 mn from EUR 1.22 mn in the corresponding period in 2009 .,[0.9538756  0.02237712 0.02374729],positive,0.93149847
Operating profit rose to EUR 5mn from EUR 2.8 mn in the fourth quarter of 2008 .,[0.94976217 0.02599711 0.02424071],positive,0.92376506
"Operating profit was EUR 24.5 mn , up from EUR 23.0 mn .",[0.95318896 0.02091791 0.02589308],positive,0.93227106
"Ramirent 's net sales in the second quarterended June 30 were EURO 128.7 million about U.S. $ 163 million , a 3.3-percent increase compared with EURO 124.6 million for thesecond quarter last year .",[0.9134754  0.05551345 0.03101115],positive,0.85796195
"Revenue grew by 2 percent to  x20ac 580 million $ 743 million , from  x20ac 569 million .",[0.94658864 0.01592696 0.03748436],positive,0.9306617
"Ruukki 's delivery volumes and selling prices showed favourable development and the company 's comparable net sales grew by 50 % year-on-year to EUR647m , CEO Sakari Tamminen said .",[0.94841003 0.01057162 0.04101836],positive,0.93783844
"The company 's consolidated operating profit amounted to EUR 15.86 mn , up from EUR 4.14 mn year-on-year .",[0.9509084  0.01646535 0.03262623],positive,0.93444306
The Department Store Division reported an increase in sales of 4 per cent .,[0.91733795 0.01346354 0.0691984 ],positive,0.9038744
The fair value of the company 's investment properties grew to EUR 2.803 billion at the end of March 2009 from EUR 2.691 million a year ago .,[0.9337647  0.01114791 0.05508737],positive,0.9226168
"The last quarter was the best quarter of 2009 in net sales , and the operating margin rose to 12.2 % .",[0.956288   0.013691   0.03002101],positive,0.942597
"The major breweries increased their domestic beer sales by 4.5 per cent last year , to 256.88 million litres from 245.92 million litres in 2004 .",[0.9407663  0.01617522 0.04305847],positive,0.92459106
- Operating profit rose by 26.9 % to EUR 105.8 ( 83.4 ) million .,[0.9558137  0.02052874 0.02365763],positive,0.935285
21 October 2010 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR18 .9 m for the first nine months of 2010 from EUR15 .1 m for the same period a year earlier .,[0.9495542  0.02763223 0.0228136 ],positive,0.92192197
"According to Finnish Metso Minerals , the value of the company 's orders has gone up to EUR 1.9 bn in 12 months .",[0.88953567 0.01408848 0.0963758 ],positive,0.87544715
Finnish Bank of +àland reports its operating profit rose to EUR 21.3 mn in the second quarter of 2009 from EUR 6.1 mn in the corresponding period in 2008 .,[0.94943213 0.0302753  0.02029253],positive,0.91915685
Finnish financial group Aktia 's operating profit for 2009 increased to EUR 47.0 mn from EUR 6.6 mn in 2008 .,[0.9446786  0.03351272 0.02180865],positive,0.9111659
Finnish forest machinery manufacturer Ponsse 's net sales grew to EUR 51.3 mn in the first quarter of 2010 from EUR 37.5 mn in the corresponding period in 2009 .,[0.945031   0.02376365 0.03120537],positive,0.92126733
Finnish KCI Konecranes has raised its net sales growth estimate for 2006 from over 25 % to over 35 % .,[0.9426031  0.013395   0.04400178],positive,0.9292081
"According to HKScan Finland , the plan is to increase J+ñrvi-Suomen Portti 's net sales to EUR 80mn to EUR 100mn .",[0.9352839  0.00885936 0.05585673],positive,0.92642456
"Advertising and circulation revenues grew by 3.4 % and by 0.4 % , respectively .",[0.9410288  0.01783632 0.04113491],positive,0.92319244
"At the end of March 2007 , the group 's order book was at EUR 39.6 mn , up 42 % from the corresponding period in 2006 .",[0.9566058  0.01528905 0.02810511],positive,0.9413167
"At the same time profit of the company increased by 10 % in H1 and reached Ls 79,000 .",[0.95606947 0.012061   0.03186955],positive,0.94400847
"Both operating profit and net sales for the 12-month period increased , respectively from EUR10 .5 m and EUR28 .8 m , as compared to the financial year 2004 .",[0.9569815  0.02150763 0.02151087],positive,0.93547386
"Both operating profit and net sales for the 12-month period increased , respectively from EUR20 .8 m and EUR177 .7 m , as compared to the financial year 2004 .",[0.95534986 0.02335331 0.02129684],positive,0.9319966
"Both operating profit and net sales for the 12-month period increased , respectively from EUR21 .5 m and EUR196 .1 m , as compared to 2005 .",[0.9565799  0.02278236 0.02063778],positive,0.93379754
"Both operating profit and net sales for the 12-month period increased , respectively from EUR4 .7 m and EUR26 .7 m , as compared to 2004 .",[0.9569006  0.02209608 0.02100328],positive,0.9348045
"Both operating profit and net sales for the nine-month period increased , respectively by 26.6 % and 3.4 % , as compared to the corresponding period in 2006 .",[0.954439   0.02282188 0.02273905],positive,0.9316171
"Both operating profit and net sales for the six-month period increased , respectively , from EUR13 .8 m and EUR143 .6 m , as compared to the corresponding period in 2007 .",[0.957125   0.0208434  0.02203165],positive,0.9362816
"Both operating profit and net sales for the six-month period increased , respectively from EUR0 .4 m and EUR3 .2 m , as compared to the corresponding period in 2005 .",[0.9572132  0.02146943 0.02131737],positive,0.9357438
"Both operating profit and net sales for the six-month period increased , respectively from EUR18 .1 m and EUR127 .6 m , as compared to the corresponding period in 2006 .",[0.9566108  0.02200092 0.02138827],positive,0.9346099
"Both operating profit and net sales for the six-month period increased , respectively from EUR7 .5 m and EUR655 .5 m , as compared to the corresponding period in 2005 .",[0.95658386 0.02186026 0.02155588],positive,0.9347236
"Both operating profit and net sales for the three-month period increased , respectively from EUR15 .1 m and EUR131 .5 m , as compared to the corresponding period in 2005 .",[0.95685446 0.02130041 0.02184509],positive,0.935554
"Both operating profit and net sales for the three-month period increased , respectively from EUR16 .0 m and EUR139m , as compared to the corresponding quarter in 2006 .",[0.9570874  0.02209476 0.02081793],positive,0.9349926
"Both operating profit and sales for the three-month period increased , respectively from EUR0 .3 m and EUR13 .1 m , as compared to the corresponding period in 2005 .",[0.956894   0.02215067 0.02095531],positive,0.9347433
"Both operating profit and turnover for the nine-month period increased , respectively from EUR2 .4 m and EUR43 .8 m , as compared to the corresponding period a year ago .",[0.955722   0.02394792 0.02033003],positive,0.931774
"Both operating profit and turnover for the six-month period increased , respectively , from EUR17 .6 m and EUR1149 .9 m , as compared to the corresponding period in 2007 .",[0.9558257  0.02350808 0.02066623],positive,0.9323176
"Both operating profit and turnover for the six-month period increased , respectively from EUR0 .1 m and EUR29 .0 m , as compared to the corresponding period a year ago .",[0.9557245  0.02406201 0.02021349],positive,0.9316625
Cargo volume increased by approximately 5 % .,[0.9514163  0.01223379 0.03634992],positive,0.9391825
"comparable operating profit totaled EUR 854mn , up from EUR 730mn in 2004 .",[0.95171905 0.01952478 0.02875608],positive,0.9321943
"Digia said its consolidated net sales for January-June 2010 were EUR67 .8 m , up 9.7 % on the same period in 2009 ( EUR61 .9 m ) .",[0.95431834 0.0234346  0.022247  ],positive,0.93088377
Diluted earnings per share ( EPS ) rose to EUR 0.29 from EUR 0.05 .,[0.94790465 0.02779319 0.02430217],positive,0.9201115
Diluted earnings per share ( EPS ) rose to EUR 0.52 versus EUR 0.09 .,[0.935289   0.04204233 0.02266859],positive,0.8932467
Diluted earnings per share ( EPS ) rose to EUR 1.05 from EUR 0.64 .,[0.9510942  0.02350126 0.02540457],positive,0.92759293
Diluted earnings per share ( EPS ) rose to EUR 3.68 from EUR 0.50 .,[0.9510816  0.02340962 0.02550877],positive,0.92767197
Diluted EPS rose to EUR3 .68 from EUR0 .50 .,[0.94710356 0.01759275 0.03530364],positive,0.92951083
EBIT margin was up from 1.4 % to 5.1 % .,[0.95712584 0.01408735 0.02878678],positive,0.94303846
"EPS from continuing operations came in at 0.30 eur , up from 0.17 .",[0.9481264  0.02207924 0.02979443],positive,0.92604715
"Equity ratio was 60.9 % compared to 54.2 % In the third quarter of 2007 , net sales of the Frozen Foods Business totaled EUR 11.0 , up by about 5 % from the third quarter of 2006 .",[0.95357066 0.01893542 0.02749393],positive,0.9346352
"EUR928 ,000 in Q1 2010 6 May 2010 - Finnish textile and clothing design company Marimekko Oyj ( HEL : MMO1V ) said today its net profit rose to EUR928 ,000 in the first quarter of 2010 from EUR13 ,000 in the corresponding period a year earlier .",[0.9499907  0.0264127  0.02359664],positive,0.92357796
"Finland-based Elcoteq SE , a privately held provider of electronics manufacturing services to communications companies , said Thursday it signed a long-term manufacturing supply deal with communications equipment company Andrew Corp. .",[0.9342531  0.01328957 0.05245734],positive,0.9209635
Finnish cutlery and hand tools maker Fiskars Oyj Abp ( HEL : FISAS ) said today its net profit rose to EUR 24.1 million ( USD 33.6 m ) in the third quarter of 2010 from EUR 17.9 million a year earlier .,[0.9500735  0.02570397 0.02422262],positive,0.9243695
Finnish department store chain Stockmann Oyj Abp net profit rose to 39.8 mln euro ( $ 56.8 mln ) for the first nine months of 2007 from 37.4 mln euro ( $ 53.4 mln ) for the same period of 2006 .,[0.9392413  0.04087326 0.01988544],positive,0.898368
"Finnish lifting equipment maker Konecranes Oyj said on July 30 , 2008 that its net profit rose to 71.2 mln euro ( $ 111.1 mln ) for the first half of 2008 from 57.1 mln euro ( $ 89.1 mln ) for the same period of 2007 .",[0.9515725  0.02704079 0.02138667],positive,0.9245317
Finnish metal industry solutions supplier Outotec Oyj net profit rose to 50.4 mln euro ( $ 72.5 mln ) for the first nine months of 2007 from 20.1 mln euro ( $ 28.9 mln ) for the same period of 2006 .,[0.93913645 0.04060511 0.02025849],positive,0.8985313
Finnish metal products company Componenta Oyj net profit rose to 26.1 mln euro ( $ 35.9 mln ) for the first quarter of 2007 from 5.3 mln euro ( $ 7.3 mln ) for the same period of 2006 .,[0.9362996  0.04375698 0.01994335],positive,0.89254266
Finnish office supplies and computer accessories dealer Beltton-Group Plc said its net profit rose to 1.3 mln euro ( $ 1.7 mln ) in 2006 from 1.13 mln euro ( $ 1.5 mln ) in 2005 .,[0.9415927  0.03499    0.02341738],positive,0.9066027
"Finnish security and privacy software solutions developer Stonesoft Oyj said on January 7 , 2008 that the preliminary sales of its StoneGate products grew by 59 pct year-on-year to 3.6 mln euro ( $ 5.3 mln ) for the fourth quarter of 2007 .",[0.9482772  0.0144427  0.03728011],positive,0.9338345
"Finnish silicon wafer technology company Okmetic Oyj ( OMX Helsinki : OKM1V ) reported on Thursday ( 7 August ) an operating profit of EUR5 .3 m for the period January-June 2008 , up from EUR3 .3 m in the corresponding period in 2007 .",[0.94884586 0.03053853 0.02061552],positive,0.9183073
Finnish software developer Done Solutions Oyj said its net profit increased to 3.5 mln euro ( $ 4.6 mln ) in 2006 from 2.3 mln euro ( $ 3.0 mln ) in 2005 .,[0.9506913  0.02552637 0.02378231],positive,0.92516494
First quarter underlying operating profit rose to 41 mln eur from 33 mln a year earlier .,[0.95197505 0.02766155 0.02036343],positive,0.9243135
"For the first nine months of 2010 , the company 's net profit rose to EUR41m from EUR30m for the corresponding period of 2009 .",[0.9523531  0.01743124 0.03021564],positive,0.93492186
"HELSINKI ( AFX ) - Retail and wholesale group Kesko reported net sales of 659.4 mln eur for February , an increase of 10.8 pct year-on-year .",[0.9543308  0.01992892 0.02574031],positive,0.93440187
"However , net sales in 2010 are seen to have grown to EUR598 .3 m from EUR582 .3 m in 2009 .",[0.9359386  0.03017713 0.03388422],positive,0.9057615
"However , sales returned to growth in April-June 2010 , CEO Pekka Eloholma said .",[0.9408425  0.01723114 0.04192641],positive,0.92361134
"Ragutis , which is controlled by the Finnish brewery , reported a 5.4-per-cent rise in beer sales to 10.44 million litres and held an 11.09-per-cent market share .",[0.88677496 0.02156203 0.09166307],positive,0.8652129
"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 4.7-per-cent growth in beer sales for January-May to 46.22 million litres .",[0.92365927 0.01676669 0.05957403],positive,0.9068926
"In December alone , the members of the Lithuanian Brewers ' Association sold a total of 20.3 million liters of beer , an increase of 1.9 percent from the sales of 19.92 million liters in December 2004 .",[0.93081254 0.01232636 0.05686115],positive,0.9184862
"In January-September 2009 , the Group 's net interest income increased to EUR 112.4 mn from EUR 74.3 mn in January-September 2008 .",[0.94900894 0.02533593 0.02565509],positive,0.92367303
"In Q1 of 2010 , Bank of +àland 's net interest income increased from EUR 9.1 mn to EUR 9.7 mn .",[0.9350849  0.00901744 0.05589774],positive,0.9260674
"In Sweden , operating profit for the period under review totaled EUR 3.4 mn , up 30.8 % from the corresponding period in 2005 .",[0.9569326  0.01883825 0.02422909],positive,0.9380944
"In the fourth quarter of 2009 , Orion 's net profit went up by 33.8 % year-on-year to EUR33m .",[0.951539   0.0124761  0.03598488],positive,0.9390629
"In the second quarter of 2010 , the group 's net profit rose to EUR 3.1 million from EUR 2.5 million in April-June 2009 .",[0.95036244 0.02077055 0.02886703],positive,0.9295919
"In the second quarter of 2010 , the group 's net profit rose to EUR3 .1 m from EUR2 .5 m in April-June 2009 .",[0.9526646  0.02085294 0.02648239],positive,0.9318117
"In the third quarter , net sales increased by 12 % year-on-year to EUR 159.5 million , or by 6 % at comparable currency rates growth .",[0.9510204  0.01084862 0.03813095],positive,0.9401718
"In the third quarter , net sales increased by 12 % year-on-year to EUR159 .5 m , or by 6 % at comparable currency rates growth .",[0.95163494 0.01123426 0.03713078],positive,0.94040066
Its market share widened to 48.51 percent from 48.31 percent a year earlier .,[0.943557   0.02266338 0.03377959],positive,0.92089367
"Kesko Agro Eesti , the retailer and wholesaler of grain , agricultural and warehousing machinery and accessories , had net sales of 81 million euros in 2007 , an increase by one-tenth over the preceding year .",[0.9305592  0.01184353 0.05759716],positive,0.9187157
"Kesko 's car import and retailing business , VV-Auto , saw sales grow by 17.1 pct .",[0.9473198  0.01124054 0.04143968],positive,0.93607926
Kone 's net sales rose by some 14 % year-on-year in the first nine months of 2008 .,[0.94380844 0.01143014 0.0447614 ],positive,0.9323783
"( ADP News ) - Feb 11 , 2009 - Finnish management software solutions provider Ixonos Oyj ( HEL : XNS1V ) said today its net profit rose to EUR 3.5 million ( USD 4.5 m ) for 2008 from EUR 3.1 million for 2007 .",[0.9499106  0.02905432 0.02103517],positive,0.92085624
"( ADP News ) - Feb 12 , 2009 - Finnish IT solutions provider Affecto Oyj ( HEL : AFE1V ) said today its net profit rose to EUR 8.5 million ( USD 11m ) in 2008 from EUR 7 million in 2007 .",[0.94867325 0.03189571 0.01943106],positive,0.91677755
"( ADP News ) - Feb 6 , 2009 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR 19.2 million ( USD 24.6 m ) for 2008 from EUR 17.5 million for 2007 .",[0.9485783  0.03028456 0.02113713],positive,0.9182937
"( ADP News ) - Nov 5 , 2008 - Finnish electronic measurement products and solutions maker Vaisala Oyj ( OMX : VAIAS ) said today that its net profit rose to EUR 18 million ( USD 23.1 m ) for the first nine months of 2008 from EUR 1",[0.95547295 0.01994449 0.02458268],positive,0.93552846
"( ADP News ) - Oct 29 , 2008 - Finnish lifting equipment maker Konecranes Oyj ( OMX : KCR1V ) said today that its net profit rose to EUR 116.6 million ( USD 149.1 m ) in the first nine months of 2008 from EUR 73.6 million for the s",[0.952062   0.02604293 0.02189499],positive,0.9260191
"Metso expects its net sales to increase by about 10 % in 2008 , at comparable exchange rates .",[0.90106696 0.00705178 0.09188119],positive,0.8940152
Net interest income increased by 4.5 % to EUR 31.4 mn from EUR 30.0 mn in 2004 .,[0.9577002  0.01518085 0.02711896],positive,0.94251937
"Net interest income was EUR 152.2 mn , up from EUR 101.0 mn in 2008 .",[0.9464455  0.01673075 0.03682369],positive,0.9297148
"Net interest income was EUR 39.3 mn , up from EUR 32.7 mn .",[0.9448927  0.01487798 0.04022938],positive,0.9300147
Net sales of the Vegetable Oil Business rose to EUR 10.6 mn from EUR 10.1 mn .,[0.9518276  0.01781092 0.03036149],positive,0.93401664
"Nokia Multimedia 's net sales totaled EUR 5.7 bn , up 45 % from the corresponding period in 2005 .",[0.95544094 0.01396236 0.03059674],positive,0.9414786
Operating income rose to EUR 696.4 mn from EUR 600.3 mn in 2009 .,[0.95309615 0.02332873 0.02357514],positive,0.92976743
"Operating profit of Kauppalehti group rose to EUR 1.5 mn from EUR 1.3 mn , and that of Marketplaces to EUR 1.3 mn from EUR 1.0 mn in the third quarter of 2006 .",[0.9516297  0.02390417 0.02446614],positive,0.92772555
Operating profit rose from EUR 1.94 mn to EUR 2.45 mn .,[0.9581556  0.01594805 0.02589638],positive,0.9422075
Operating profit rose to 22.1 mln eur from 19.9 mln .,[0.95013434 0.02777029 0.02209533],positive,0.92236406
