sentence,logit,prediction,sentiment_score
"Incap Contract Manufacturing Services Pvt Ltd , a subsidiary of Incap Corporation of Finland , plans to double its revenues by 2007-2008 .",[0.91025287 0.01104422 0.07870296],positive,0.89920866
"Its board of directors will propose a dividend of EUR0 .12 per share for 2010 , up from the EUR0 .08 per share paid in 2009 .",[0.922974   0.00973205 0.06729398],positive,0.9132419
"Lifetree was founded in 2000 , and its revenues have risen on an average by 40 % with margins in late 30s .",[0.9019704  0.00854673 0.08948293],positive,0.8934237
"( Filippova ) A trilateral agreement on investment in the construction of a technology park in St Petersburg was to have been signed in the course of the forum , Days of the Russian Economy , that opened in Helsinki today .",[0.88128394 0.01235175 0.10636424],positive,0.8689322
"MegaFon 's subscriber base increased 16.1 % in 2009 to 50.5 million users as of December 31 , while its market share by the number of customers amounted to 24 % as of late 2009 , up from 23 % as of late 2008 , according to TeliaSonera estimates .",[0.9514809  0.01189594 0.03662311],positive,0.939585
"Net income from life insurance doubled to EUR 6.8 mn from EUR 3.2 mn , and net income from non-life insurance rose to EUR 5.2 mn from EUR 1.5 mn in the corresponding period in 2009 .",[0.95060766 0.0168168  0.03257553],positive,0.93379086
Net sales increased to EUR193 .3 m from EUR179 .9 m and pretax profit rose by 34.2 % to EUR43 .1 m. ( EUR1 = USD1 .4 ),[0.9576463  0.01678271 0.02557099],positive,0.9408636
"Net sales surged by 18.5 % to EUR167 .8 m. Teleste said that EUR20 .4 m , or 12.2 % , of the sales came from the acquisitions made in 2009 .",[0.92913777 0.0123237  0.0585385 ],positive,0.9168141
Nordea Group 's operating profit increased in 2010 by 18 percent year-on-year to 3.64 billion euros and total revenue by 3 percent to 9.33 billion euros .,[0.9521997  0.01243653 0.03536379],positive,0.9397632
"Operating profit for the nine-month period increased from EUR13 .6 m , while net sales increased from EUR394 .7 m , as compared to the corresponding period in 2005 .",[0.94865394 0.01786522 0.03348082],positive,0.9307887
"Operating profit for the nine-month period increased from EUR3 .1 m and net sales increased from EUR61 .5 m , as compared to the corresponding period in 2007 .",[0.95238805 0.01628254 0.03132945],positive,0.9361055
"Operating profit for the three-month period increased from EUR1 .2 m , while revenue increased from EUR20 .2 m , as compared to the corresponding period in 2005 .",[0.9536481  0.01681742 0.02953448],positive,0.9368307
"The Brazilian unit of Finnish security solutions provider F-Secure signed up 1,500 new clients last year , online news source Reseller Web quoted the division 's commercial director , Vladimir Brand+úo , as saying .",[0.8853758  0.01261125 0.10201298],positive,0.8727645
"The company 's net profit rose 11.4 % on the year to 82.2 million euros in 2005 on sales of 686.5 million euros , 13.8 % up on the year , the company said earlier .",[0.95479214 0.01778793 0.02741992],positive,0.9370042
"The Lithuanian beer market made up 14.41 million liters in January , a rise of 0.8 percent from the year-earlier figure , the Lithuanian Brewers ' Association reporting citing the results from its members .",[0.9421684  0.01631027 0.04152127],positive,0.92585814
"Viking Line 's cargo revenue increased by 5.4 % to EUR 21.46 mn , and cargo volume increased by 2.4 % to 70,116 cargo units .",[0.9574077  0.01279342 0.02979898],positive,0.9446143
"The fair value of the property portfolio doubled as a result of the Kapiteeli acquisition and totalled EUR 2,686.2 1,259.7 million .",[0.8822575  0.0101959  0.10754656],positive,0.8720616
10 February 2011 - Finnish media company Sanoma Oyj HEL : SAA1V said yesterday its 2010 net profit almost tripled to EUR297 .3 m from EUR107 .1 m for 2009 and announced a proposal for a raised payout .,[0.9462045  0.02188287 0.03191266],positive,0.9243216
"A Helsinki : ELIiV today reported EPS of EUR1 .13 for 2009 , an increase over EPS of EUR1 .12 in 2008 .",[0.9519822  0.01416521 0.03385258],positive,0.937817
"Aspo Plc STOCK EXCHANGE RELEASE February 11 , 2011 at8 .45 a.m. ESL Shipping Ltd , part of Aspo Group , has signed a new , long-term contract with Rautaruukki Corporation for the marine transport of raw materials on the Baltic Sea .",[0.9360942  0.01294507 0.05096077],positive,0.92314917
"Commission income increased by 22 % to EUR 4.4 mn , and lending volume rose by 13.5 % .",[0.9531264  0.01096759 0.03590606],positive,0.94215876
"In January , traffic , measured in revenue passenger kilometres RPK , went up by 3.2 % and capacity , measured in available seat kilometres ASK , rose by 12.2 % .",[0.95473075 0.01636505 0.02890418],positive,0.9383657
"In January-September 2010 , Fiskars ' net profit went up by 14 % year-on-year to EUR 65.4 million and net sales to EUR 525.3 million from EUR 487.7 million .",[0.95592034 0.01389956 0.03018011],positive,0.9420208
"Net income from life insurance rose to EUR 16.5 mn from EUR 14.0 mn , and net income from non-life insurance to EUR 22.6 mn from EUR 15.2 mn in 2009 .",[0.948242   0.02125045 0.03050745],positive,0.9269916
"Nyrstar has also agreed to supply to Talvivaara up to 150,000 tonnes of sulphuric acid per annum for use in Talvivaara 's leaching process during the period of supply of the zinc in concentrate .",[0.8672034  0.00862924 0.12416732],positive,0.85857415
"Sales for both the Department Store Division and Hobby Hall increased by 7 % , while sales for the clothing store subsidiary Seppala decreased by 4 % .",[0.86275744 0.10720829 0.03003432],positive,0.75554913
Sales have risen in other export markets .,[0.91858083 0.02145026 0.05996884],positive,0.89713055
Sales increased due to growing market rates and increased operations .,[0.90873814 0.00879651 0.08246534],positive,0.8999416
The agreement strengthens our long-term partnership with Nokia Siemens Networks .,[0.9326301  0.01027179 0.05709808],positive,0.92235833
"The agreement was signed with Biohit Healthcare Ltd , the UK-based subsidiary of Biohit Oyj , a Finnish public company which develops , manufactures and markets liquid handling products and diagnostic test systems .",[0.88194394 0.00895541 0.10910074],positive,0.8729885
The company also estimates the already carried out investments to lead to an increase in its net sales for 2010 from 2009 when they reached EUR 141.7 million .,[0.9293246  0.00787147 0.06280399],positive,0.9214532
"The company 's order book stood at 1.5 bln euro $ 2.2 bln on September 30 , 2007 , up by 24.2 pct on the year , with international orders amounting to 365 mln euro $ 534.3 mln .",[0.95297    0.01938486 0.02764513],positive,0.93358517
"The company said that paper demand increased in all of its main markets , including of publication papers , and that it increased average paper prices by 4 percent compared with last year .",[0.9405915  0.01067342 0.04873513],positive,0.9299181
"The world 's second largest stainless steel maker said net profit in the three-month period until Dec. 31 surged to euro603 million US$ 781 million , or euro3 .33 US$ 4.31 per share , from euro172 million , or euro0 .94 per share , the previous year .",[0.94060785 0.03913032 0.02026184],positive,0.9014775
"Within the framework of the partnership , Nokia Siemens Networks has signed an initial framework purchase agreement with Sitronics subsidiary , JSC Mikron , which is the largest manufacturer and exporter of microelectronic components in Russia .",[0.87597436 0.00747271 0.11655293],positive,0.86850166
"Seppala 's revenue increased by 0.2 % to EUR10 .1 m. In Finland , revenue went down by 2.4 % to EUR6 .8 m , while sales abroad rose by 6.2 % to EUR3 .3 m. Sales increased in all the Baltic countries as well as in Russia and Ukraine .",[0.08897952 0.8882105  0.02280995],negative,-0.79923093
"Shares of Standard Chartered ( STAN ) rose 1.2 % in the FTSE 100 , while Royal Bank of Scotland ( RBS ) shares rose 2 % and Barclays shares ( BARC ) ( BCS ) were up 1.7 % .",[0.9431195  0.02120105 0.03567945],positive,0.92191845
Shares of Nokia Corp. rose Thursday after the cell phone maker said its third-quarter earnings almost doubled and its share of the global handset market increased .,[0.93185955 0.02924097 0.03889951],positive,0.9026186
"In its financial report , published on Friday , SEB said its net profit soared to SEK6 .745 bn in 2010 from a year-earlier SEK1 .114 bn and proposed a 50 % dividend increase to SEK1 .50 per share .",[0.9535708  0.01345976 0.03296946],positive,0.94011104
Sales for the Department Store Division increased by 15 % and sales for the clothing store subsidiary Seppala increased by 8 % Meanwhile sales for Hobby Hall decreased by 12 % .,[0.9351418  0.02594871 0.03890945],positive,0.9091931
"At the request of Finnish media company Alma Media 's newspapers , research manager Jari Kaivo-oja at the Finland Futures Research Centre at the Turku School of Economics has drawn up a future scenario for Finland 's national economy by using a model developed by the University of Denver .",[0.03213524 0.03490558 0.93295914],neutral,-0.0027703308
"In Sweden , Gallerix accumulated SEK denominated sales were down 1 % and EUR denominated sales were up 11 % .",[0.01129358 0.9770438  0.01166265],negative,-0.9657502
The company supports its global customers in developing new technologies and offers a fast route from product development to applications and volume production .,[0.42934182 0.00590602 0.56475216],neutral,0.4234358
"When this investment is in place , Atria plans to expand into the Moscow market .",[0.58273774 0.00578647 0.41147575],positive,0.57695127
"`` The new agreement is a continuation to theagreement signed earlier this year with the Lemminkainen Group , whereby Cramo acquired the entire construction machine fleet ofLemminkainen Talo Oy Ita - ja Pohjois Suomo , and signed asimilar agreement , '' said Tatu Hauhio , managing director ofCramo Finland .",[0.8218892  0.00817148 0.1699393 ],positive,0.8137177
"At first the contract envisaged the construction of three ferryboats with an option for two more units , further confirmed at a total value of 500 mln euro ( $ 645.8 mln ) .",[0.536742   0.01107874 0.45217934],positive,0.52566326
"In June it sold a 30 percent stake to Nordstjernan , and the investment group has now taken up the option to acquire EQT 's remaining shares .",[0.0569749  0.00415033 0.93887484],neutral,0.05282457
"KESKO CORPORATION STOCK EXCHANGE RELEASE 28.02.2008 AT 09.30 1 ( 1 ) Kesko Corporation and Aspo plc today signed an agreement by which Aspo acquires the share capital of Kauko-Telko Ltd , a subsidiary wholly owned by Kesko .",[0.9169403  0.01326391 0.06979579],positive,0.90367633
Sponda Plc Stock Exchange Release 5 December 2006 at 15.45 EUR 1.5 BILLION SYNDICATED CREDIT FACILITY FOR SPONDA Sponda has signed an agreement for a one-year syndicated credit facility for a total of EUR 1.5 billion .,[0.91079354 0.01220366 0.07700287],positive,0.8985899
STOCK EXCHANGE ANNOUNCEMENT 20 July 2006 1 ( 1 ) BASWARE SHARE SUBSCRIPTIONS WITH WARRANTS AND INCREASE IN SHARE CAPITAL A total of 119 850 shares have been subscribed with BasWare Warrant Program .,[0.54297614 0.00744966 0.44957423],positive,0.53552645
"The contract covers HDO platform , AC800 and CXE880 optical Fttb nodes designed to increase the forward and return path capacity of the transmission networks .",[0.8579792  0.00661567 0.13540511],positive,0.8513635
The new plant is planned to have an electricity generation capacity of up to 350 megawatts ( MW ) and the same heat generation capacity .,[0.05235766 0.00416019 0.9434821 ],neutral,0.048197467
"The OMX Helsinki 25 index was up 0.92 pct at 2,518.67 and the Helsinki CAP portfolio index was 0.91 pct higher at 4,711.19 .",[0.8942224  0.07099514 0.03478249],positive,0.8232272
"- So , the sales growth of cars considerably influence on the tires market '' .",[0.42328003 0.01327195 0.563448  ],neutral,0.41000807
"A maximum of 666,104 new shares can further be subscribed for by exercising B options under the 2004 stock option plan .",[0.04729439 0.00412977 0.94857585],neutral,0.043164626
"As a result of the share issue , the number of the company 's shares increases by 391,630 shares and the share capital by a total of EUR 15,665.20 .",[0.59180677 0.01205303 0.3961401 ],positive,0.57975376
"Finnish real estate investor Sponda Plc said on Wednesday 12 March that it has signed agreements with Danske Bank A-S , Helsinki Branch for a 7-year EUR150m credit facility and with Ilmarinen Mutual Pension Insurance Company for a 7-year EUR50m credit facility .",[0.93661773 0.01238    0.05100218],positive,0.9242377
"On the route between Helsinki in Finland and Tallinn in Estonia , cargo volumes increased by 36 % , while cargo volumes between Finland and Sweden fell by 9 % .",[0.92965037 0.04731956 0.02303008],positive,0.8823308
"Other measures included increasing synergies and economies of scale within the Grimaldi Group and personnel adjustments , divestments and redelivery of excess tonnage .",[0.8445422  0.00698183 0.14847589],positive,0.83756036
"Rinkuskiai raised the sales by 18.1 percent , to 1.37 million liters , while the sales of Kauno Alus grew by 14.3 percent , to 960,000 liters .",[0.91532725 0.01087282 0.07379992],positive,0.9044544
TELECOMWORLDWIRE-7 April 2006-TJ Group Plc sells stake in Morning Digital Design Oy Finnish IT company TJ Group Plc said on Friday 7 April that it had signed an agreement on selling its shares of Morning Digital Design Oy to Edita Oyj .,[0.8360755  0.01284884 0.15107572],positive,0.82322663
TELECOMWORLDWIRE-7 April 2006-TJ Group Plc sells stake in Morning Digital Design Oy Finnish IT company TJ Group Plc said on Friday 7 April that it had signed an agreement on selling its shares of Morning Digital Design Oy to Edita Oyj .,[0.8360755  0.01284884 0.15107575],positive,0.82322663
"The 718,430 new Series A shares will become subject to trading on the Helsinki Stock Exchange 's Main List , together with the old Series A shares , on July 3 , 2006 .",[0.02569811 0.00661781 0.96768403],neutral,0.019080294
The fuel purchase contracts have been signed with three months ' delivery from this September to November .,[0.5238521  0.01139266 0.46475524],positive,0.51245946
Tiimari operates 194 stores in six countries -- including its core Finnish market -- and generated a turnover of 76.5 mln eur in 2005 .,[0.03683968 0.00576331 0.957397  ],neutral,0.03107637
Under this agreement Biohit becomes a focus supplier of pipettors and disposable pipettor tips to VWR customers throughout Europe .,[0.78334457 0.00561765 0.2110378 ],positive,0.7777269
"The combination of all services enabling us to offer a complex and strengthened service chain not only limited to the Baltic port connections but also for getting access to the world wide Grimaldi Network into the Mediterranean , Africa and North America `` says Uwe Bakosch .",[0.927239   0.01040671 0.06235433],positive,0.91683227
No blind-spots coming from 1 vantage point allows investigators to see the whole story in high resolution with no unbroken video .,[0.02996422 0.01064157 0.9593942 ],neutral,0.019322652
"The company still expects its turnover in 2010 to slightly increase from the level of 2009 , adding that `` market predictability is still too poor for trustworthy forecasts on the market development of the contract manufacturing business during the current year '' .",[0.9404738  0.03395597 0.02557021],positive,0.9065178
The acquisition will considerably increase Kemira 's sales and market position in the Russian metal industry coatings market .,[0.9495981  0.01132562 0.03907623],positive,0.9382725
"In January-September 2007 , Finnlines ' net sales rose to EUR 505.4 mn from EUR 473.5 mn in the corresponding period in 2006 .",[0.95239323 0.02056156 0.02704518],positive,0.93183166
"Adjusted for changes in the Group structure , the Division 's net sales increased by 1.7 % .",[0.9521622  0.01175401 0.03608376],positive,0.9404082
"`` The change will optimize the operational efficiencies of our growing business , '' said Julia Prohaska , director of marketing communications for Fiskars .",[0.8564011  0.00716832 0.13643059],positive,0.8492328
"`` They would invest not only in the physical infrastructure , but would also provide know-how for managing and developing science and technology parks , '' said Sunrise Valley director Andrius Bagdonas .",[0.6972781  0.00648283 0.29623905],positive,0.69079524
"4 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V saw its net profit jump to EUR2 .1 m for the last quarter of 2010 from EUR995 ,000 for the same period of 2009 .",[0.94228053 0.03955276 0.01816673],positive,0.9027278
Finnish Aktia Group 's operating profit rose to EUR 17.5 mn in the first quarter of 2010 from EUR 8.2 mn in the first quarter of 2009 .,[0.9509261  0.02530026 0.02377362],positive,0.92562586
Finnish Bank of +àland 's consolidated net operating profit increased from EUR 4.8 mn in the first quarter of 2005 to EUR 6.4 mn in the first quarter of 2006 .,[0.9514608  0.01306727 0.03547197],positive,0.93839353
"Finnish financial group Aktia reports operating profit of EUR 44.4 mn in January-September 2009 , up from EUR 37.3 mn in the corresponding period in 2008 .",[0.95120203 0.02589026 0.02290766],positive,0.9253118
"Finnish high technology provider Vaahto Group reports net sales of EUR 41.8 mn in the accounting period September 2007 - February 2008 , an increase of 11.2 % from a year earlier .",[0.95236456 0.01605942 0.03157607],positive,0.93630517
Net sales of Finnish food industry company L+ñnnen Tehtaat 's continuing operations increased by 13 % in 2008 to EUR 349.1 mn from EUR 309.6 mn in 2007 .,[0.95359963 0.01902354 0.02737687],positive,0.9345761
An individual promotion also generated slightly higher-than-expected revenues .,[0.8921572  0.02138472 0.08645814],positive,0.8707725
Biohit already services many current Genesis customers and the customer base is expected to expand as a result of this agreement .,[0.9042279  0.00752211 0.08825007],positive,0.8967058
"Both operating profit and turnover for the three-month period increased , respectively from EUR0 .9 m and EUR8 .3 m , as compared to the corresponding period in 2005 .",[0.9557762  0.02344038 0.02078342],positive,0.93233585
Circulation revenue has increased by 5 % in Finland and 4 % in Sweden in 2008 .,[0.91340727 0.00878444 0.07780837],positive,0.90462285
Clothing chain Sepp+ñl+ñ 's net sales increased by 7.0 % to EUR 30.8 mn .,[0.95575184 0.01468765 0.02956049],positive,0.9410642
Construction volumes meanwhile grow at a rate of 10-15 percent annually .,[0.51387864 0.00866203 0.4774593 ],positive,0.5052166
Finnish and Swedish construction markets are still experiencing an estimated 4 % annual growth in 2008 .,[0.9086626  0.0088446  0.08249269],positive,0.899818
"However , Biohit estimates its total net sales will continue to grow in 2009 , and that favourable trends in net sales will lead to a profit in 2009 .",[0.9330807  0.00973152 0.05718772],positive,0.92334914
"In 2009 , Fiskars ' cash flow from operating activities amounted to EUR121m , up from EUR97m in the previous year .",[0.9517725  0.0169557  0.03127179],positive,0.93481684
"In Lithuania , operating profit rose to EUR 190,000 from EUR 70,000 in the corresponding period in 2005 .",[0.9504181  0.02006469 0.02951715],positive,0.9303534
"In the fourth quarter of 2008 , net sales increased by 2 % to EUR 1,050.7 mn from EUR 1,027.0 mn in the fourth quarter of 2007 .",[0.9566845  0.01656861 0.0267469 ],positive,0.9401159
"International sales rose by 59.8 % to EUR 1,244.4 mn .",[0.9505896  0.01653982 0.03287055],positive,0.9340498
Kalmar Espana generated net sales of some 11.3 mln euro $ 14.8 mln in 2005 .,[0.05152944 0.00502326 0.9434473 ],neutral,0.046506178
Net sales grew in the period to  x20ac 402 million $ 585US million from  x20ac 401 million in 2006 .,[0.94136363 0.02009676 0.03853959],positive,0.92126685
Net sales increased to EUR655m in April to June 2010 from EUR438m a year earlier .,[0.9282346  0.03370557 0.03805989],positive,0.894529
"Net sales rose by 25.5 % year-on-year to EUR59 .6 m , as the number of chargers delivered went up by 41 % to 65.9 million pieces .",[0.95211786 0.01238399 0.03549815],positive,0.93973386
"Net sales totaled EUR 93.6 mn , up from EUR 93.2 mn in the corresponding period in 2005 .",[0.94988036 0.01982646 0.03029315],positive,0.9300539
"Nokia also noted the average selling price of handsets declined during the period , though its mobile phone profit margin rose to more than 22 percent from 13 percent in the year-ago quarter .",[0.17323916 0.8092049  0.01755589],negative,-0.6359657
Operating profit increased by 145.1 % to EUR 8.3 mn from EUR 3.4 mn .,[0.9573616  0.02039438 0.022244  ],positive,0.9369672
Operating profit margin increased from 11.2 % to 11.7 % .,[0.9533578  0.01711975 0.02952235],positive,0.93623805
Operating profit rose to EUR 3.11 mn from EUR 1.22 mn in the corresponding period in 2009 .,[0.9538756  0.02237712 0.02374729],positive,0.93149847
Operating profit rose to EUR 5mn from EUR 2.8 mn in the fourth quarter of 2008 .,[0.94976217 0.0259971  0.02424071],positive,0.92376506
"Operating profit was EUR 24.5 mn , up from EUR 23.0 mn .",[0.95318896 0.02091791 0.02589308],positive,0.93227106
"Ramirent 's net sales in the second quarterended June 30 were EURO 128.7 million about U.S. $ 163 million , a 3.3-percent increase compared with EURO 124.6 million for thesecond quarter last year .",[0.9134754  0.05551348 0.03101115],positive,0.8579619
"Revenue grew by 2 percent to  x20ac 580 million $ 743 million , from  x20ac 569 million .",[0.94658864 0.01592696 0.03748436],positive,0.9306617
Ruukki announced that it has signed an agreement with Aker Solutions of Norway to supply 24 suction anchors in September 2010 from its Kalajoki unit in Finland .,[0.9342696  0.01160271 0.05412765],positive,0.9226669
"Ruukki 's delivery volumes and selling prices showed favourable development and the company 's comparable net sales grew by 50 % year-on-year to EUR647m , CEO Sakari Tamminen said .",[0.94841003 0.01057162 0.04101836],positive,0.93783844
Sanoma Magazines ' net sales are estimated to grow in 2006 .,[0.9268     0.0085103  0.06468967],positive,0.9182897
The bank forecasts Finland 's GDP will grow by 2 % in 2010 and in 2011 .,[0.9356695  0.0106702  0.05366033],positive,0.9249993
"The circuit 's overall production rate on a weekly basis is now in excess of an average of 40,000 tonnes per day , with volumes in excess of 50,000 tonnes per day being reached on individual days .",[0.1300102  0.01976494 0.8502248 ],neutral,0.11024526
"The company 's consolidated operating profit amounted to EUR 15.86 mn , up from EUR 4.14 mn year-on-year .",[0.9509084  0.01646535 0.03262623],positive,0.93444306
The Department Store Division reported an increase in sales of 4 per cent .,[0.91733795 0.01346354 0.0691984 ],positive,0.9038744
The fair value of the company 's investment properties grew to EUR 2.803 billion at the end of March 2009 from EUR 2.691 million a year ago .,[0.9337647  0.01114791 0.05508737],positive,0.9226168
"The last quarter was the best quarter of 2009 in net sales , and the operating margin rose to 12.2 % .",[0.956288   0.013691   0.03002101],positive,0.942597
"The major breweries increased their domestic beer sales by 4.5 per cent last year , to 256.88 million litres from 245.92 million litres in 2004 .",[0.9407663  0.01617522 0.04305847],positive,0.92459106
"The transaction doubles Tecnomens workforse , and adds a fourth to their net sales .",[0.9342846  0.00937436 0.05634104],positive,0.92491025
- Operating profit rose by 26.9 % to EUR 105.8 ( 83.4 ) million .,[0.9558137  0.02052874 0.02365763],positive,0.935285
"`` After this purchase , Cramo will become the second largest rental services provider in the Latvian market .",[0.8569109  0.00729858 0.13579065],positive,0.8496123
"`` The priority for 2009 was to strengthen the company 's balance sheet and increase cash flow , '' CEO Hannu Krook said .",[0.9324538  0.00923096 0.05831532],positive,0.92322284
`` The purchase of the operations is part of YIT 's strategy to expand its offering of building system services geographically . '',[0.8960552  0.00704907 0.09689579],positive,0.88900614
21 October 2010 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR18 .9 m for the first nine months of 2010 from EUR15 .1 m for the same period a year earlier .,[0.9495542  0.02763223 0.0228136 ],positive,0.92192197
"A structures BIM ( building information modeling ) software from Tekla , a model-based software provider , has been adopted for the construction management and delivery of a university project in Abu Dhabi .",[0.36744484 0.00723896 0.6253162 ],neutral,0.3602059
"According to Finnish Metso Minerals , the value of the company 's orders has gone up to EUR 1.9 bn in 12 months .",[0.88953567 0.01408849 0.09637582],positive,0.87544715
Finnish Aldata Solution has signed a contract of supply its G.O.L.D. system to two French retail chains .,[0.9288855  0.0113426  0.05977195],positive,0.91754293
Finnish Bank of +àland reports its operating profit rose to EUR 21.3 mn in the second quarter of 2009 from EUR 6.1 mn in the corresponding period in 2008 .,[0.94943213 0.0302753  0.02029253],positive,0.91915685
Finnish financial group Aktia 's operating profit for 2009 increased to EUR 47.0 mn from EUR 6.6 mn in 2008 .,[0.9446786  0.03351272 0.02180865],positive,0.9111659
Finnish forest machinery manufacturer Ponsse 's net sales grew to EUR 51.3 mn in the first quarter of 2010 from EUR 37.5 mn in the corresponding period in 2009 .,[0.945031   0.02376365 0.03120538],positive,0.92126733
Finnish KCI Konecranes has raised its net sales growth estimate for 2006 from over 25 % to over 35 % .,[0.9426031  0.013395   0.04400178],positive,0.9292081
Finnish Okmetic that manufactures and processes silicon wafers for the semiconductor and sensor industries and Norwegian solar wafer company NorSun have signed a contract under which Okmetic will supply NorSun mono silicon crystals for use in solar cell manufacturing .,[0.90605617 0.01295363 0.08099014],positive,0.8931025
Finnish pharmaceuticals company Orion 's net sales rose to EUR 190mn in the first quarter of 2009 from EUR 180mn in the first quarter of 2008 .,[0.94679594 0.02241669 0.03078737],positive,0.9243792
"Finnish Ponsse has signed an agreement with Babcock Africa for the distribution and support of Ponsse forest machines , harvester heads , and information systems in South Africa .",[0.92       0.00943987 0.07056011],positive,0.91056013
South African Sappi will become the largest foreign forest industry company operating in Finland as a result of the acquisition Finnish M-real Corporation 's Graphic Papers Business unit .,[0.8638732  0.00627916 0.12984763],positive,0.857594
According to Deputy MD Pekka Silvennoinen the aim is double turnover over the next three years .,[0.8999209  0.01070775 0.08937135],positive,0.88921314
"According to HKScan Finland , the plan is to increase J+ñrvi-Suomen Portti 's net sales to EUR 80mn to EUR 100mn .",[0.9352839  0.00885936 0.05585674],positive,0.92642456
"Advertising and circulation revenues grew by 3.4 % and by 0.4 % , respectively .",[0.9410288  0.01783632 0.04113491],positive,0.92319244
"After the takeover , Cramo will become the second largest rental services provider in the Latvian market .",[0.8550573  0.00788638 0.13705632],positive,0.84717095
"Again , the most significant sales increase of 18.6 % was in Russia .",[0.8663892  0.01238074 0.12123001],positive,0.8540085
Alma Media expects its net sales to increase as forecast previously .,[0.9478384  0.00995434 0.04220729],positive,0.9378841
Also Lemmink+ñinen 's profit for accounting period went up to EUR 3.1 mn from EUR -24.5 mn a year ago .,[0.95605075 0.01923921 0.02471012],positive,0.93681157
"At the end of March 2007 , the group 's order book was at EUR 39.6 mn , up 42 % from the corresponding period in 2006 .",[0.9566058  0.01528905 0.02810511],positive,0.9413167
"At the same time profit of the company increased by 10 % in H1 and reached Ls 79,000 .",[0.95606947 0.012061   0.03186955],positive,0.94400847
Aviation Systems Maintenance is based in Kansas and generated net sales of USD 2.6 million for 2008 .,[0.03096084 0.00715781 0.9618814 ],neutral,0.023803027
