sentence,logit,prediction,sentiment_score
UK WINNERS & LOSERS: Aviva And Friends Life Lead FTSE 100 Gainers,[0.560136   0.05683105 0.3830329 ],positive,0.50330496
Sainsbury's says to outperform rivals in tough market,[0.8543727  0.08443102 0.06119632],positive,0.7699417
CompaniesKingfisher bid for Mr Bricolage runs into trouble,[0.0406934  0.8087252  0.15058136],negative,-0.7680318
UPDATE 3-Auto Trader shares leap in UK's biggest private equity-backed listing,[0.8855175  0.04826157 0.06622104],positive,0.8372559
"London open: Taylor Wimpey and Ashtead drive markets higher, Barclays falls",[0.6387384  0.0535716  0.30768996],positive,0.5851668
GSK and Novartis complete deals to reshape both drugmakers,[0.80572456 0.00792043 0.18635496],positive,0.7978041
"Aviva, Friends Life top forecasts ahead of 5.6 billion pound merger",[0.5655779  0.0517785  0.38264352],positive,0.5137994
Citigroup to Sell OneMain to Springleaf for $4.25 Billion,[0.01986907 0.01778164 0.96234924],neutral,0.002087433
"U.K. Stocks Resume Gains to Rally to Record; CRH, Tullow Climb",[0.8130427  0.11756699 0.06939033],positive,0.6954757
British American Tobacco drops and sues PwC over pollution scandal,[0.01806056 0.94010997 0.0418295 ],negative,-0.9220494
UK's FTSE has worst day so far in 2015 as BG and Prudential fall,[0.01887662 0.9286025  0.05252081],negative,-0.9097259
"Kraft, Cadbury's and Britvic in Total Recall: how pulling a product affects profit",[0.04292766 0.36795652 0.58911586],neutral,-0.32502887
How Kraft-Heinz Merger Came Together in Speedy 10 Weeks,[0.07235052 0.00872645 0.91892296],neutral,0.06362408
AstraZeneca Teams With Daiichi Sankyo To Sell Movantik In US,[0.2152551  0.01875623 0.7659887 ],neutral,0.19649887
RBI surprises Street; Sensex pares gains after hitting mount 30k,[0.65346396 0.23296036 0.11357569],positive,0.42050362
Credit Suisse poaches Prudential's Thiam for Asian push,[0.10363591 0.6600402  0.23632388],negative,-0.5564043
Kingfisher takeover of Mr Bricolage could hit a brick wall,[0.05358257 0.68260664 0.26381075],negative,-0.6290241
"U.K. Stocks Little Changed Near Record as Barclays, Shell Fall",[0.06076026 0.8300822  0.10915757],negative,-0.7693219
Insurers: Admiral blows hot and cold but Aviva soars pre-Friends Life merger,[0.08994501 0.06647077 0.8435842 ],neutral,0.023474239
AstraZeneca And Daiichi Sankyo To Jointly Commercialise MOVANTIK In The US,[0.26517662 0.00637751 0.7284458 ],neutral,0.2587991
Legal & General arm buys 50 pct stake in MediaCityUK in Manchester,[0.06956176 0.0121317  0.9183065 ],neutral,0.057430062
Randgold profit hit by poor gold price but dividend still increases,[0.14929198 0.78837454 0.06233345],negative,-0.63908255
"CompaniesTravis Perkins lifts dividend, earnings rise 15%",[0.7386267  0.17492709 0.08644617],positive,0.5636996
Market Report: Aviva tops the market as traders approve of its choice of Friends,[0.84751904 0.02598895 0.12649207],positive,0.8215301
Insurer Old Mutual picks Standard Bank's Hemphill as new CEO,[0.10381702 0.03560687 0.86057603],neutral,0.06821014
"FDA panel backs safety updates for AstraZeneca, Takeda drugs",[0.18803798 0.3114455  0.5005165 ],neutral,-0.12340753
CompaniesDiageo stays neutral on India boardroom turmoil,[0.06838041 0.41014376 0.52147585],neutral,-0.34176335
Germanwings disaster will not affect image of budget air travel - easyJet,[0.05875687 0.263535   0.67770815],neutral,-0.20477812
Shell's $70 Billion BG Deal Meets Shareholder Skepticism,[0.6499368  0.02109292 0.3289703 ],positive,0.6288439
Shell offers 50 percent premium to buy BG for $70 billion,[0.24272922 0.01556107 0.7417097 ],neutral,0.22716814
WPP boosts sales despite cautious clients,[0.8706752  0.08314024 0.04618459],positive,0.78753495
Shell to buy BG Group in $69.7 billion takeover,[0.05364696 0.00545383 0.94089925],neutral,0.048193123
LONDON MORNING BRIEFING: HSBC And Standard Chartered Shares Rise,[0.7487716  0.13347894 0.11774942],positive,0.61529267
UPDATE 1-BP shareholders back more disclosure on climate change risks,[0.62634677 0.03033752 0.34331575],positive,0.59600925
Shell challenges Exxon dominance with 47 billion-pound bid for BG,[0.4999954  0.36026046 0.13974418],positive,0.13973495
Royal Dutch Shell to Buy BG Group for Nearly $70 Billion,[0.04777801 0.00708679 0.9451352 ],neutral,0.04069122
City spirits sink after Diageo comes up short with sales slide,[0.02004835 0.9535467  0.02640486],negative,-0.9334983
Diageo receives reports from United Spirits on financial irregularities involving ...,[0.01612007 0.90379953 0.0800804 ],negative,-0.88767946
Rolls-Royce Wins $9.2 Billion Order From Emirates Airline,[0.91478735 0.04135933 0.04385344],positive,0.87342805
Tesco sales rise shows tentative recovery continues,[0.7995558  0.16633977 0.0341045 ],positive,0.633216
Diageo sales disappoint as currency and comparatives leave bitter taste,[0.01563953 0.9619982  0.02236236],negative,-0.9463587
AstraZeneca profit down as sales of stalwarts fade,[0.01874558 0.94932747 0.03192689],negative,-0.93058187
"Whitbread Profit Up As Sales Continue To Rise, Looking For New CEO",[0.9002329  0.05903045 0.04073666],positive,0.84120244
Glencore blames rivals for creating metals glut,[0.02949285 0.8595732  0.11093394],negative,-0.83008033
Doubts grow over GlaxoSmithKline's $6 bln capital return plan,[0.02155712 0.95208204 0.02636077],negative,-0.93052495
easyJet leads Britain's FTSE lower as global bond rout resumes,[0.01859539 0.9443353  0.03706928],negative,-0.9257399
Imperial Tobacco Adds Quarterly Dividends After Profit Rose,[0.07645214 0.03850855 0.8850393 ],neutral,0.037943587
BG Group Still Happy With Shell's $70 Billion Offer,[0.8398366  0.03655117 0.1236122 ],positive,0.8032854
SABMiller buys Meantime to quench thirst for craft beer,[0.18847851 0.04568973 0.76583177],neutral,0.14278878
Aviva shuts Friends Life head office in rapid integration move,[0.01705785 0.9318261  0.05111606],negative,-0.9147683
Retailers Kingfisher and Sports Direct rise in Britain's share index,[0.63593435 0.2637074  0.1003582 ],positive,0.37222695
"GlaxoSmithKline targets growth across units, scraps ViiV IPO",[0.5196777  0.09635305 0.38396922],positive,0.42332464
Tesco share price closes higher as two more directors leave grocer,[0.3345648  0.60282975 0.06260543],negative,-0.26826495
Tesco leads FTSE higher on Clubcard bid reports,[0.85483503 0.09551    0.04965505],positive,0.759325
Eli Lilly & Co. (LLY) Has Broken Out To A New High On AstraZeneca Collaboration,[0.9345336  0.02287826 0.04258817],positive,0.91165537
"RPT-Old Mutual Q1 gross sales beat forecasts, up 18 pct",[0.9106853  0.06983733 0.01947739],positive,0.84084797
"UPDATE 3-BP settles oil spill-related claims with Halliburton, Transocean",[0.23178332 0.1720256  0.59619105],neutral,0.05975771
GlaxoSmithKline share price slips as FDA okays asthma therapy only for adults,[0.01323064 0.97100055 0.01576879],negative,-0.95776993
Glencore chief blames rivals' overproduction for share price fall,[0.02654784 0.8845154  0.08893668],negative,-0.85796756
"Philip Morris, BAT Sue Over Law Taking Branding Off Packs",[0.0579109  0.75424904 0.18783998],negative,-0.6963381
Hargreaves Lansdown share price falls as costs mount - although pensions ...,[0.01076357 0.97426003 0.01497635],negative,-0.96349645
"PRESS: Serco Set To Appoint Roy Gardner, Ex-Centrica, As Chairman - FT",[0.0374815  0.01133625 0.9511822 ],neutral,0.02614525
UPDATE 1-Cypress Semiconductor offers to buy Integrated Silicon Solution,[0.51092196 0.00717244 0.48190564],positive,0.5037495
"UPDATE 1-Nomura, RBS must pay $806 mln in mortgage bond case-US judge",[0.05321263 0.71673816 0.23004921],negative,-0.6635255
MillerCoors Board Names Gavin Hattersley Interim CEO,[0.03787092 0.29614162 0.6659875 ],neutral,-0.2582707
"Britain's FTSE gains, Land Securities up after dividend hike",[0.7030509  0.21977723 0.07717188],positive,0.48327368
"Britain's FTSE bounces back, Mondi and Barratt lead",[0.3910119  0.2584915  0.35049665],positive,0.1325204
Old Mutual First-Quarter Sales Up 18% Buoyed by Emerging Markets,[0.9204555  0.05110156 0.02844299],positive,0.86935395
Do it for me' trend underpins UK sales growth at Kingfisher,[0.81467336 0.03985574 0.14547093],positive,0.77481765
"Aldi and Lidl expansion plans speed ahead as Tesco, Sainsbury's, Morrisons ...",[0.5778229  0.00869644 0.41348064],positive,0.5691265
"Centrica extends gas deals with Gazprom, Statoil",[0.8668682  0.02831047 0.1048213 ],positive,0.8385577
"Aberdeen AM posts H1 outflows, says conditions to remain challenging",[0.13990723 0.546104   0.31398878],negative,-0.40619677
Severn Trent share price jumps as Canadian investor renews pursuit of utility,[0.49804637 0.3633802  0.13857341],positive,0.13466617
New Morrisons duo get former boss's support to diffuse investor tension,[0.69407785 0.02387091 0.2820513 ],positive,0.67020696
S&P downgrades Barclays and RBS on government bailout fears,[0.01549176 0.9509813  0.03352688],negative,-0.93548954
Irish housebuilder Cairn Homes plans London listing,[0.06641668 0.04040664 0.8931767 ],neutral,0.026010044
Arm slammed by handset sales outlook,[0.02819265 0.9105439  0.06126336],negative,-0.8823513
CompaniesLSE adds ex-SEC head Schapiro to board,[0.06288891 0.09277682 0.8443343 ],neutral,-0.029887915
Sales boost for new Morrisons chief David Potts as Tesco turnaround stalls,[0.8781757  0.07648711 0.04533717],positive,0.80168855
FTSE 100 flat; Standard Chartered leads risers,[0.33715895 0.28154212 0.38129893],neutral,0.055616826
CompaniesHoward Davies appointment as RBS director delayed,[0.09043226 0.10550598 0.8040617 ],neutral,-0.015073724
Keith Skeoch to step up as David Nish quits as chief executive of Standard Life,[0.05847618 0.4998689  0.44165486],negative,-0.44139272
Dixons Carphone profit boost on strong sales,[0.6117915  0.3548522  0.03335634],positive,0.2569393
"FTSE rallies off three-month low, boosted by StanChart, Sainsbury",[0.70677286 0.22829433 0.06493278],positive,0.47847855
"Royal Mail, Johnson Matthey lead FTSE lower",[0.03428764 0.10445172 0.86126065],neutral,-0.07016408
Sainsbury sales slip again as price pressures take a toll,[0.01916012 0.9483036  0.03253625],negative,-0.9291435
Sophos aims to raise $100m in London IPO,[0.2634963  0.00592557 0.7305782 ],neutral,0.25757074
UPDATE 3-Stifel to buy former Lehman brokerage from Barclays,[0.04190524 0.02229266 0.93580216],neutral,0.019612571
Borealis Infrastructure putting together new Severn Trent bid,[0.2618353  0.01481489 0.7233498 ],neutral,0.24702041
"FTSE falls to 3-month low on Greek debt concerns, easyJet skids",[0.01152405 0.9735482  0.01492786],negative,-0.9620241
Johnson Matthey share price slumps as company posts full-year results,[0.00962098 0.97665673 0.01372229],negative,-0.9670358
UPDATE: Barclays Expects Gain After Settling With Lehman Bros Trustee,[0.8687032  0.09338918 0.03790762],positive,0.775314
Petrofac books further Â£30m cost for Shetland gas terminal delays,[0.12012408 0.04851364 0.8313623 ],neutral,0.07161044
Petrofac share price rises despite Â£30m costs on North Sea project,[0.6422821  0.31856453 0.03915335],positive,0.3237176
Whitbread boss Andy Harrison defends sales fall as 'just a blip',[0.01728993 0.939146   0.04356409],negative,-0.92185605
Barclays share price subdued as bank faces fresh forex probe,[0.07209023 0.85005534 0.07785433],negative,-0.7779651
CompaniesActelion shares hit record on Shire takeover talk,[0.75326186 0.06104945 0.18568863],positive,0.6922124
LSE gets Hong Kong regulatory nod to HK firms to become LSE members,[0.6310453  0.02551619 0.3434385 ],positive,0.60552907
Diageo Shares Surge on Report of Possible Takeover by Lemann,[0.4669679  0.4582239  0.07480817],positive,0.008744001
RBS chairman admits surprise at size of regulatory penalties,[0.12234795 0.5624608  0.3151913 ],negative,-0.44011283
RSA Insurance Hires Towergate's Egan as Chief Financial Officer,[0.09280068 0.02421813 0.8829812 ],neutral,0.06858256
Johnson Matthey raises prospect of investor payout,[0.47765383 0.12472251 0.39762366],positive,0.35293132
InterContinental Hotels Denies Reports of Starwood Merger Talks,[0.03023144 0.11564032 0.85412824],neutral,-0.08540888
REFILE-Hikma and Barclays help Britain's FTSE to climb higher,[0.88517934 0.03990491 0.07491578],positive,0.84527445
FDA Approves AstraZeneca's Iressa As Lung Cancer Treatment,[0.5501358  0.01597022 0.43389395],positive,0.53416556
AstraZeneca suffers setback after drug fails to treat eye cancer,[0.01543639 0.9711556  0.01340803],negative,-0.9557192
British American Tobacco first-half sales hurt by currency moves,[0.01025774 0.96756047 0.02218175],negative,-0.95730275
Zurich Insurance Considering Offer for UK Rival RSA Insurance,[0.09366638 0.01718351 0.8891501 ],neutral,0.07648287
Japan's Nikkei lands Financial Times in $1.3 billion deal,[0.3598593  0.29572418 0.34441653],positive,0.064135104
"Ingenious, HSBC, UBS and Coutts sued by 'tax avoidance' clients",[0.02576284 0.84884775 0.12538941],negative,-0.8230849
UPDATE 1-AstraZeneca sells rare cancer drug to Sanofi for up to $300 mln,[0.26009533 0.00769145 0.7322132 ],neutral,0.2524039
Sainsbury sells unit to LloydsPharmacy,[0.04846262 0.06876292 0.8827744 ],neutral,-0.020300303
BAE Systems's sales boosted by European Typhoon and currencies,[0.93313235 0.01304947 0.05381824],positive,0.92008287
"Royal Mail 'breached competition law' over delivery service changes, Ofcom claims",[0.04380886 0.9175746  0.0386166 ],negative,-0.8737657
"Britain's FTSE steadies, supported by Dixons Carphone",[0.5235051 0.4046865 0.0718084],positive,0.11881858
Glaxo's ViiV Healthcare Signs China Manufacturing Deal With Desano,[0.84516907 0.02184508 0.13298588],positive,0.82332397
AstraZeneca sells Caprelsa rights to Sanofi unit,[0.03922193 0.00658539 0.95419264],neutral,0.032636542
UPDATE 5-Barclays Chairman McFarlane axes CEO to speed up strategic change,[0.7571906 0.0247277 0.2180817],positive,0.7324629
Miners Meltdown as BHP to Rio Tinto Sink in Commodities Rout,[0.02295268 0.9238503  0.05319709],negative,-0.9008976
"FTSE led lower by M&S, GlaxoSmithKline",[0.01303629 0.96732986 0.01963381],negative,-0.95429355
GKN to buy Fokker Technologies for 706 mln euros,[0.07117862 0.00800933 0.9208121 ],neutral,0.063169286
Diageo Sells Ryder Cup Venue Gleneagles Hotel to Ennismore Group,[0.03961703 0.01321592 0.9471671 ],neutral,0.026401114
"UPDATE: CIB, Legal & General Sell Egyptian Life Joint Venture To AXA",[0.04732789 0.01673546 0.9359366 ],neutral,0.030592429
Chime Communications Set To Be Acquired By WPP And Providence,[0.02122514 0.01425751 0.96451735],neutral,0.0069676293
"CompaniesNew Aggreko CEO to reshape business, strip costs",[0.11261378 0.102018   0.78536826],neutral,0.010595784
AstraZeneca to Pay Inovio Up to $700 Million for Cancer Drug,[0.11697922 0.03601335 0.8470075 ],neutral,0.08096586
Rio Tinto CEO says iron ore market at equilibrium,[0.1175983 0.4455539 0.4368478],negative,-0.3279556
US sanctions put Gazprom-Shell alliance plans in jeopardy,[0.01877973 0.921614   0.05960618],negative,-0.90283424
Standard Chartered Not Raising Capital Yet As Dividend Cut,[0.10368243 0.05821422 0.8381033 ],neutral,0.04546821
"UPDATE 1-BHP Billiton's credit ratings fragile in FY16, agencies warn",[0.33101326 0.23263173 0.43635496],neutral,0.098381534
CRH adds CR Laurence to acquisitions tally for $1.3bn,[0.19252212 0.02740185 0.78007597],neutral,0.16512027
Novartis buys remaining rights to GSK treatment in deal up to $1 billion,[0.21492085 0.00668313 0.778396  ],neutral,0.20823772
"AstraZeneca bags another cancer drug deal, this time with Inovio",[0.603209   0.01609155 0.38069952],positive,0.5871175
REFILE-Aviva Investors to move 34 bln euros in assets from AXA fund arm,[0.40517703 0.02754613 0.5672769 ],neutral,0.3776309
"L&G still paying price for dividend cut during crisis, chief says",[0.5999028  0.21726729 0.18282992],positive,0.38263553
Buffett's Company Reports 37 Percent Drop in 2Q Earnings,[0.00982201 0.9729169  0.01726102],negative,-0.9630949
Travis Perkins Hikes Dividend 20% As Profit And Revenue Rise,[0.21050069 0.71434504 0.07515423],negative,-0.5038444
"Tesco, Asda sales fall as march of the discounters continues: Kantar",[0.01068454 0.97216153 0.01715394],negative,-0.961477
Shire proposes $30 bln all-share tie-up with Baxalta,[0.13314497 0.00496195 0.86189306],neutral,0.12818304
Shire CEO steps up drive to get Baxalta board talking,[0.5528697  0.03750259 0.40962774],positive,0.5153671
"Tesco, Asda sales fall as march of the discounters continues-Kantar",[0.01231608 0.97074336 0.01694048],negative,-0.95842725
Verizon and AT&T accused of hurting rivals,[0.03658057 0.7743657  0.1890537 ],negative,-0.73778516
"FTSE 100 falls as China devaluation hits Burberry, mining stocks",[0.01934565 0.9257237  0.05493068],negative,-0.90637803
"Nine banks including Barclays, Citi, agree to pay $2 billion to settle forex ...",[0.64195234 0.01216822 0.34587952],positive,0.6297841
CompaniesCar insurer Hastings Group driving Â£180m IPO,[0.088225   0.04696355 0.8648115 ],neutral,0.041261453
Glencore slumps 25 pct as debt fears grow,[0.01127215 0.9741382  0.01458963],negative,-0.96286607
Horizonte acquires neighbouring Glencore nickel property in Brazil,[0.08625307 0.00802546 0.9057214 ],neutral,0.07822761
UPDATE 1-Engineering firm Smiths Group confirms CEO appointment,[0.09134356 0.00718198 0.9014744 ],neutral,0.08416158
Industry NewsMorrisons unveils which stores will close as 900 jobs face the axe,[0.03064066 0.8758398  0.09351946],negative,-0.84519917
Glencore slumps 30 percent as debt fears grow,[0.01157779 0.9752192  0.01320311],negative,-0.9636414
Aberdeen Asset Management Gains Foothold In China,[0.76324093 0.08554296 0.15121612],positive,0.67769796
ARM Holdings plc Partners With International Business Machines Corp. To Drive ...,[0.83499044 0.0063326  0.1586769 ],positive,0.82865787
"FTSE 100 drops 2.5 pct on Glencore, metals price fears",[0.01146027 0.96841544 0.0201243 ],negative,-0.9569552
"After Barclays and Bank of America, Citigroup has blockchain in sight",[0.02901408 0.03928066 0.93170524],neutral,-0.010266589
AB InBev approaches SABMiller to explore $250bn tie-up,[0.28645977 0.00737148 0.7061687 ],neutral,0.2790883
EU regulator backs approval for GSK injectable asthma drug,[0.8191524  0.07768051 0.10316708],positive,0.7414719
Glencore fight back over debt fears lifts shares,[0.13952202 0.8054889  0.05498909],negative,-0.66596687
"News FeedFTSE 100 movers: Ashtead jumps on strong interims; Glencore, BP in ...",[0.83845425 0.10632674 0.05521902],positive,0.7321275
Brewer AB InBev seeks $275 bln tie-up with SABMiller,[0.20444009 0.01464189 0.780918  ],neutral,0.1897982
AB InBev looks to win over SABMiller investors,[0.81445456 0.03740632 0.14813906],positive,0.77704823
UPDATE 1-EU regulator backs approval for GSK injectable asthma drug,[0.882145   0.05426024 0.06359469],positive,0.82788473
Copper market may get a 2003-style supply shock from Glencore closures,[0.01374414 0.9594847  0.02677109],negative,-0.9457406
TalkTalk hires BAE Systems to investigate cyber attack,[0.07964907 0.38602638 0.5343245 ],neutral,-0.30637732
Renewed AB InBev Bid for SABMiller Ups Stake in Beer Battle,[0.67258364 0.02967134 0.29774502],positive,0.6429123
CompaniesAB InBev signals it won't go hostile for SABMiller,[0.11333978 0.56297725 0.32368302],negative,-0.44963747
AstraZeneca diabetes drug combination faces delay after FDA rebuff,[0.06870161 0.42053223 0.51076615],neutral,-0.3518306
Mylan Appoints Ranjan Ray Chaudhuri as Global Commercial Lead for Mylan's Over ...,[0.10538229 0.00463843 0.88997924],neutral,0.10074385
SABMiller revenue hit by weaker EM currencies,[0.01903414 0.96575433 0.01521148],negative,-0.9467202
UPDATE 5-SABMiller rejects AB InBev's $104 bln takeover approach,[0.24463136 0.6848597  0.07050902],negative,-0.44022834
Market Report: Eight-day rally ends for FTSE 100 and Standard Chartered,[0.13222098 0.3171938  0.55058527],neutral,-0.18497282
AB InBev offers SABMiller $3 billion breakup fee,[0.05666798 0.00923907 0.934093  ],neutral,0.047428902
GSK joins China trade push as UK trumpets healthcare deals,[0.29237834 0.2336907  0.47393104],neutral,0.058687642
AB InBev ups offer for SABMiller as deadline looms,[0.26204628 0.385246   0.3527077 ],negative,-0.12319973
Tesco PLC's Recovery Continues With A Â£250m Cash Infusion,[0.8870719  0.01146481 0.10146328],positive,0.8756071
"METALS-Zinc surges 12 pct after Glencore cuts output, fuelling metals rally",[0.45692188 0.5188     0.02427814],negative,-0.061878145
CompaniesUnilever sales lifted by ice cream in soft economy,[0.3728209  0.50978285 0.11739625],negative,-0.13696194
AB InBev's Latest Bid Said Unlikely to Win SABMiller's Approval,[0.28397635 0.09459296 0.62143064],neutral,0.18938339
Britain's FTSE forges ahead as Shire surges,[0.4990506  0.21800373 0.2829457 ],positive,0.28104687
AB InBev attacks SABMiller bid rebuffal,[0.05247376 0.06816959 0.8793567 ],neutral,-0.015695821
Anheuser-Busch InBev Increases Offer for Rival SABMiller,[0.80165946 0.08855656 0.10978391],positive,0.71310294
Why I'd Buy ARM Holdings plc And BHP Billiton plc Today,[0.0436408  0.01175891 0.9446003 ],neutral,0.03188189
