sentence,logit,prediction,sentiment_score
"95% of Ripple’s customers are not from the US, CEO Garlinghouse says",[0.03935308 0.01560941 0.9450375 ],neutral,0.023743667
"Ripple’s XRP sees explosive 1,151% trading volume spike in November",[0.9431648  0.02507342 0.03176166],positive,0.9180914
"XRP price now eyeing $1.00 after key support level holds, BTC price soars",[0.89544487 0.05371598 0.05083913],positive,0.84172887
Garlinghouse: Ripple would still thrive even if XRP were declared a security,[0.81080365 0.00661814 0.18257813],positive,0.8041855
"Price analysis 11/25: BTC, ETH, XRP, BCH, LINK, LTC, ADA, DOT, BNB, XLM",[0.02814199 0.01931455 0.95254344],neutral,0.008827446
"Bitcoin price, altcoins and the Dow set record highs as bulls run the market",[0.30151224 0.06392936 0.6345584 ],neutral,0.23758288
These 5 altcoins are beating every major cryptocurrency this week,[0.90422153 0.01389444 0.08188396],positive,0.8903271
Bitcoin price now eyeing $20K after XRP shocked the crypto market,[0.23315065 0.5269497  0.2398996 ],negative,-0.29379904
"XRP price spikes to $0.90, crashes in seconds as Coinbase goes down",[0.04298128 0.79708946 0.15992919],negative,-0.7541082
XRP price rallies 91% in a month due to 3 fundamental factors,[0.32470897 0.6298122  0.04547888],negative,-0.3051032
XRP shot up 20% today… on old news?,[0.950503   0.0154003  0.03409676],positive,0.9351027
Ripple seeks director to engage with central banks on digital currency,[0.4366595  0.00799882 0.5553417 ],neutral,0.42866066
XRP price soars 50% in one week to new yearly high — Watch these levels next,[0.7259822  0.02066574 0.25335214],positive,0.7053164
Ripple’s Brad Garlinghouse wants Bitcoin to succeed after all,[0.3177     0.00810167 0.6741983 ],neutral,0.30959833
Ripple files for yet another new trademark in the US,[0.04650121 0.4551431  0.4983557 ],neutral,-0.40864187
The Bitcoin price has only been higher than now for 12 days in its history,[0.40235788 0.03970793 0.5579342 ],neutral,0.36264995
"SEC should declare XRP a security, says Peter Brandt",[0.1102907  0.01357196 0.8761373 ],neutral,0.096718736
Ledger owners lose 1.1 million XRP to scam site,[0.00985528 0.95643324 0.03371153],negative,-0.94657797
"Price analysis 11/2: BTC, ETH, XRP, BCH, LINK, BNB, LTC, DOT, BSV, ADA",[0.02930098 0.01949565 0.95120335],neutral,0.009805333
Ripple CTO tries to offer answers for lack of adoption,[0.07739212 0.0646097  0.8579982 ],neutral,0.012782425
Bitcoin breaks above $12.3K after PayPal says Venmo will become a BTC wallet,[0.6549416  0.05109224 0.2939662 ],positive,0.60384935
Ripple donates $10M to Mercy Corps during annual Swell conference,[0.18793339 0.01222807 0.7998386 ],neutral,0.17570531
"Price analysis 10/14: BTC, ETH, XRP, BCH, BNB, LINK, DOT, ADA, LTC, BSV",[0.02740199 0.02002836 0.9525696 ],neutral,0.0073736235
"Regrets — Ripple’s CTO sold 40,000 Ether for just $1 each",[0.02171741 0.0469061  0.93137646],neutral,-0.025188686
"Price analysis 10/12: BTC, ETH, XRP, BCH, BNB, LINK, DOT, ADA, LTC, CRO",[0.02511567 0.02136706 0.95351726],neutral,0.0037486125
"Top 5 cryptocurrencies to watch this week: BTC, XRP, ADA, XMR, ATOM",[0.04942576 0.01756283 0.93301135],neutral,0.03186293
"Price analysis 10/9: BTC, ETH, XRP, BCH, BNB, DOT, LINK, CRO, LTC, BSV",[0.02512196 0.02297289 0.95190513],neutral,0.0021490678
Community reacts to new DoJ crypto enforcement guidelines,[0.0882079  0.07108409 0.840708  ],neutral,0.017123811
"Price analysis 10/7: BTC, ETH, XRP, BCH, BNB, DOT, LINK, LTC, CRO, BSV",[0.02503676 0.02312781 0.9518355 ],neutral,0.0019089412
US is losing 'tech cold war with China' says Ripple co-founder,[0.02159092 0.93933964 0.03906943],negative,-0.91774875
"Price analysis 10/5: BTC, ETH, XRP, BNB, BCH, DOT, LINK, CRO, LTC, ADA",[0.02592908 0.02199517 0.9520757 ],neutral,0.003933916
"XRP Ledger blockchain energizes decarbonization, but tokenization a challenge",[0.12343042 0.01133668 0.86523294],neutral,0.11209375
"Price analysis 10/2: BTC, ETH, XRP, BCH, BNB, DOT, LINK, CRO, BSV, LTC",[0.02591349 0.02174252 0.952344  ],neutral,0.0041709673
Japanese esports company to pay its players in XRP,[0.08527456 0.02382324 0.8909022 ],neutral,0.06145132
"Price analysis 9/30: BTC, ETH, XRP, BCH, BNB, DOT, LINK, BSV, CRO, ADA",[0.02782927 0.01944784 0.9527229 ],neutral,0.008381426
"Price analysis 9/28: BTC, ETH, XRP, BCH, BNB, DOT, LINK, ADA, BSV, CRO",[0.02780971 0.01932842 0.95286185],neutral,0.00848129
"Price analysis 9/25: BTC, ETH, XRP, BCH, DOT, LINK, BNB, CRO, LTC, BSV",[0.02753715 0.02077859 0.9516843 ],neutral,0.0067585595
Bitcoin bull Tim Draper reveals the secrets of his altcoin portfolio,[0.04422057 0.02805762 0.9277218 ],neutral,0.016162949
"Price analysis 9/23: BTC, ETH, XRP, BCH, DOT, BNB, CRO, LTC, LINK, BSV",[0.02793116 0.02065206 0.95141685],neutral,0.007279098
"Price analysis 9/21: BTC, ETH, XRP, BCH, DOT, BNB, LINK, CRO, LTC, BSV",[0.02713406 0.02155303 0.95131296],neutral,0.005581038
"Price analysis 9/18: BTC, ETH, XRP, DOT, BCH, BNB, LINK, CRO, LTC, BSV",[0.02701029 0.02160228 0.9513874 ],neutral,0.0054080077
"Price analysis 9/16: BTC, ETH, XRP, DOT, BCH, BNB, LINK, CRO, LTC, BSV",[0.02765772 0.02116251 0.9511798 ],neutral,0.0064952057
"Price analysis 9/14: BTC, ETH, XRP, BNB, DOT, LINK, BCH, CRO, LTC, BSV",[0.02717239 0.02161641 0.9512112 ],neutral,0.005555976
"Price analysis 9/11: BTC, ETH, XRP, LINK, BCH, DOT, BNB, LTC, CRO, BSV",[0.02586078 0.02267355 0.9514656 ],neutral,0.003187228
"Price analysis 9/9: BTC, ETH, XRP, LINK, BCH, DOT, BNB, BSV, LTC, CRO",[0.02527574 0.02285026 0.951874  ],neutral,0.0024254806
DeFi boom leaves former altcoin darlings in the dust — But for how long?,[0.03407634 0.27136853 0.69455516],neutral,-0.2372922
"Price analysis 9/7: BTC, ETH, XRP, LINK, BCH, DOT, BSV, BNB, LTC, CRO",[0.02597469 0.0216261  0.95239913],neutral,0.0043485947
"Price analysis 9/4: BTC, ETH, XRP, LINK, BCH, DOT, LTC, CRO, BNB, BSV",[0.02669732 0.02205372 0.95124894],neutral,0.0046436023
SBI Holdings to set up blockchain-based digital stock exchange in Osaka,[0.07166334 0.00905665 0.91927993],neutral,0.06260669
"Price analysis 9/2: BTC, ETH, XRP, LINK, BCH, LTC, BNB, CRO, BSV, ADA",[0.03054776 0.01917741 0.9502748 ],neutral,0.011370344
Tether surpasses XRP by market cap again,[0.71175057 0.01129173 0.27695772],positive,0.7004588
"Price analysis 8/31: BTC, ETH, XRP, LINK, BCH, LTC, BSV, CRO, BNB, EOS",[0.02821735 0.0196192  0.9521635 ],neutral,0.008598151
"Price analysis 8/28: BTC, ETH, XRP, LINK, BCH, LTC, BSV, CRO, BNB, EOS",[0.02929629 0.01955365 0.95115006],neutral,0.009742642
"Japanese financial giant SBI to launch CFDs for Bitcoin, Ether and XRP",[0.23581998 0.00822424 0.75595576],neutral,0.22759575
Flare proposes new bridge to allow XRP to be used on Ethereum,[0.47076303 0.00711842 0.5221185 ],neutral,0.4636446
"Price analysis 8/26: BTC, ETH, XRP, LINK, BCH, LTC, BSV, CRO, BNB, ADA",[0.03268854 0.0182612  0.9490503 ],neutral,0.0144273415
Ripple filed four US trademark applications this month,[0.06487914 0.10495248 0.83016837],neutral,-0.040073335
Ripple faces lawsuit in Australia over ‘PayID’ branding,[0.03115668 0.90288377 0.06595957],negative,-0.8717271
"Price analysis 8/24: BTC, ETH, XRP, BCH, LINK, LTC, BSV, CRO, BNB, ADA",[0.0319292  0.01815421 0.9499166 ],neutral,0.013774993
Youtuber Explains How Crypto Scammers Took Control of His Account,[0.02350042 0.08151592 0.8949836 ],neutral,-0.058015507
"Price Analysis 8/21: BTC, ETH, XRP, BCH, LINK, LTC, BSV, ADA, BNB, CRO",[0.03071152 0.01787103 0.9514175 ],neutral,0.012840487
"XRP Is Not a Security, Argues US Congressman Tom Emmer",[0.06744392 0.04653055 0.88602555],neutral,0.02091337
"Price Analysis 8/19: BTC, ETH, XRP, LINK, BCH, LTC, BSV, ADA, BNB, EOS",[0.03086198 0.01814865 0.95098937],neutral,0.012713326
"XRP Isn’t Competing With Stablecoins and CBDCs, Says Ripple Exec",[0.30450943 0.00964661 0.68584394],neutral,0.29486284
"Price Analysis 8/17: BTC, ETH, XRP, LINK, BCH, LTC, BSV, ADA, EOS, BNB",[0.03000638 0.01832979 0.9516638 ],neutral,0.011676587
"Price Analysis 8/14: BTC, ETH, XRP, LINK, BCH, BSV, LTC, ADA, BNB, CRO",[0.03016638 0.01807612 0.9517575 ],neutral,0.012090258
"Ripple CEO Fires Back at NYT Reporter, ‘Ripple Has No Plans to Reset Our Strategy’",[0.03048216 0.6823095  0.28720832],negative,-0.65182734
Why Santander Doesn’t Want to Use Ripple for International Payments Yet,[0.0363569  0.03538655 0.9282566 ],neutral,0.0009703487
Ripple Aims to Become the Amazon of the Cryptocurrency World,[0.10009205 0.00901095 0.89089704],neutral,0.0910811
"Price Analysis 8/12: BTC, ETH, XRP, LINK, BCH, BSV, LTC, ADA, XTZ, BNB",[0.03220232 0.01689252 0.9509052 ],neutral,0.015309798
"Price Analysis 8/10: BTC, ETH, XRP, BCH, LINK, BSV, LTC, ADA, BNB, CRO",[0.02926707 0.01847598 0.952257  ],neutral,0.010791084
"Price Analysis 8/7: BTC, ETH, XRP, BCH, BSV, LTC, ADA, LINK, BNB, CRO",[0.02822636 0.0191314  0.9526422 ],neutral,0.009094959
"Price Analysis 8/5: BTC, ETH, XRP, BCH, BSV, LTC, ADA, BNB, LINK, CRO",[0.02999181 0.01811918 0.95188904],neutral,0.011872623
Do You Know The Most Valuable Blockchain Companies?,[0.05517344 0.02021473 0.9246118 ],neutral,0.03495871
"World Gov’ts Eye Blockchain as Dollar’s Power Wanes, Says Ripple CEO",[0.06670718 0.7277615  0.2055313 ],negative,-0.6610543
Ripple Q2 2020 Report: XRP Sales Increased 19-Fold,[0.9569089  0.01867807 0.02441303],positive,0.9382308
"Price Analysis 8/3: BTC, ETH, XRP, BCH, BSV, LTC, ADA, CRO, BNB, LINK",[0.02894303 0.01944811 0.95160884],neutral,0.009494927
XRP Price Gains 40% in One Week But Can It Continue Rally to $0.50?,[0.8847698  0.03367957 0.08155058],positive,0.8510902
"Price Analysis 7/31: BTC, ETH, XRP, BCH, BSV, LTC, ADA,CRO, BNB, EOS",[0.02829345 0.0200626  0.95164394],neutral,0.008230854
Lawsuit: Investors Can't Prove Ripple Knew XRP Had ‘No Utility’,[0.04097136 0.41312426 0.5459044 ],neutral,-0.3721529
XRP Is Up 30% and Has 30 New Whales,[0.95130086 0.01557501 0.03312413],positive,0.93572587
Australian Watchdog Issues Warning on Fake Celebrity-Endorsed Crypto Ads,[0.01298428 0.9158869  0.07112886],negative,-0.9029026
"Price Analysis 7/29: BTC, ETH, XRP, BCH, BSV, ADA, LTC, CRO, BNB, EOS",[0.0285531 0.0206608 0.9507861],neutral,0.007892299
Can XRP Price Follow Bitcoin and Hit $0.30? Watch These Key Levels,[0.04665496 0.01926956 0.93407553],neutral,0.027385397
"Price Analysis 7/27: BTC, ETH, XRP, BCH, BSV, ADA, LTC, CRO, BNB, EOS",[0.02983678 0.02009749 0.95006573],neutral,0.0097392835
"Price Analysis 7/24: BTC, ETH, XRP, BCH, BSV, ADA, LTC, BNB, CRO, LINK",[0.02875333 0.01969988 0.9515468 ],neutral,0.009053452
"Price Analysis 7/22: BTC, ETH, XRP, BCH, BSV, ADA, LTC, CRO, LINK, BNB",[0.02954437 0.01889572 0.95155996],neutral,0.010648657
"Price Analysis 7/20: BTC, ETH, XRP, BCH, BSV, ADA, LTC, BNB, LINK, CRO",[0.02942439 0.0182677  0.9523079 ],neutral,0.0111566875
"Price Analysis 7/17: BTC, ETH, XRP, BCH, ADA, BSV, LINK, LTC, BNB, CRO",[0.02993774 0.01822736 0.9518349 ],neutral,0.011710374
Cardano’s ADA Price Continues Upward Push as Goguen Upgrade Approaches,[0.93648446 0.01690943 0.04660616],positive,0.91957504
"Price Analysis 7/15: BTC, ETH, XRP, BCH, ADA, BSV, LINK, LTC, BNB, CRO",[0.02914517 0.0181655  0.95268935],neutral,0.010979673
"Price Analysis 7/13: BTC, ETH, XRP, BCH, ADA, BSV, BNB, LTC, CRO, LINK",[0.02828268 0.02003904 0.9516783 ],neutral,0.008243641
New ‘Altseason’ Visualized: Top 10 Cryptos Outperforming Bitcoin,[0.2568769  0.03447181 0.7086513 ],neutral,0.22240508
"Price Analysis 7/10: BTC, ETH, XRP, BCH, BSV, ADA, LTC, BNB, CRO, EOS",[0.02816554 0.02069921 0.9511353 ],neutral,0.007466335
One of Ripple’s Co-Founders Is Spending a Fortune Installing Cameras in San Francisco,[0.0854326  0.01566902 0.8988984 ],neutral,0.069763586
Santander Adds Several Available Regions For App in Partnership With Ripple,[0.20382094 0.0070667  0.7891123 ],neutral,0.19675425
Bitso Hits 1M Users as Crypto Adoption Spikes in Latin America,[0.935863   0.02514819 0.03898882],positive,0.9107148
"Price Analysis 7/8: BTC, ETH, XRP, BCH, BSV, ADA, LTC, BNB, CRO, EOS",[0.02857167 0.02039045 0.9510379 ],neutral,0.008181224
"Price Analysis 7/6: BTC, ETH, XRP, BCH, BSV, LTC, ADA, BNB, CRO, EOS",[0.0288025  0.02053373 0.9506638 ],neutral,0.008268768
"Price Analysis 7/3: BTC, ETH, XRP, BCH, BSV, LTC, ADA, BNB, EOS. CRO",[0.03100512 0.01714632 0.95184857],neutral,0.013858806
Ripple Likely Sold XRP in an Unregistered Securities Offering,[0.03037733 0.02677852 0.94284415],neutral,0.0035988167
"SBI Invests $30M in B2C2, Largest Proclaimed Market Maker in XRP",[0.4150331  0.00714693 0.57781994],neutral,0.40788618
"Price Analysis 7/1: BTC, ETH, XRP, BCH, BSV, LTC, BNB, ADA, CRO, EOS",[0.02790168 0.02111761 0.95098066],neutral,0.0067840666
XRP Price Can Outperform Bitcoin in the Short Term — Here’s Why,[0.473218   0.04369573 0.4830863 ],neutral,0.42952228
"Price Analysis 6/29: BTC, ETH, XRP, BCH, BSV, LTC, BNB, EOS, CRO, ADA",[0.02998452 0.01996466 0.95005083],neutral,0.010019854
Indian Banks Act Slow to Accept Crypto Industry Despite RBI’s Approval,[0.09557048 0.65366894 0.2507606 ],negative,-0.55809844
"Price Analysis 6/26: BTC, ETH, XRP, BCH, BSV, LTC, BNB, EOS, ADA, CRO",[0.03079369 0.01872926 0.950477  ],neutral,0.012064435
Ripple Exec: Slow Response on Blockchain Could be ‘Potential Catastrophe’ for US,[0.01280957 0.93843913 0.04875136],negative,-0.92562956
"Price Analysis 6/24: BTC, ETH, XRP, BCH, BSV, LTC, BNB, EOS, ADA, CRO",[0.03010051 0.0185513  0.9513482 ],neutral,0.011549201
SBI Ripple Asia CEO Expects Greater ODL Expansion Into Asia by 2021,[0.92986757 0.00964314 0.06048923],positive,0.9202244
"Price Analysis 6/22: BTC, ETH, XRP, BCH, BSV, LTC, BNB, EOS, CRO, ADA",[0.03108303 0.01916231 0.9497546 ],neutral,0.011920715
Can XRP Reclaim the Throne in Japan? BitBank Analyzes the Latest Data,[0.05830716 0.01503587 0.926657  ],neutral,0.043271285
Here Comes ‘Shelley’: ADA Price Excels With Cardano Upgrade Inbound,[0.7872352  0.01983376 0.19293112],positive,0.76740146
Blockchain Community Sounds Off in Support of Juneteenth,[0.49834836 0.07531876 0.42633292],positive,0.4230296
"Price Analysis 6/19: BTC, ETH, XRP, BCH, BSV, LTC, BNB, EOS, ADA, CRO",[0.02867132 0.01975023 0.9515784 ],neutral,0.008921096
"Ripple, Brave and Huobi Join Instant Global Payments Network PayID",[0.10134087 0.0096138  0.88904536],neutral,0.09172707
XRP Army’s Cost Basis Per Coin Is $1.38 — 7X the Current Price,[0.03440996 0.0252656  0.9403244 ],neutral,0.009144355
Ripple Touts XRP Use in New Crypto Framework Suggested for India,[0.14022592 0.00939026 0.8503838 ],neutral,0.13083565
"Price Analysis 6/17: BTC, ETH, XRP, BCH, BSV, LTC, BNB, EOS, ADA, CRO",[0.02901883 0.01955875 0.95142245],neutral,0.009460082
"“XRP is Not a Security” Says Ex-CFTC Chairman, Now Paid by Ripple",[0.05681767 0.02116947 0.9220129 ],neutral,0.03564819
Phishing Sites Use Trick Letters in Domain Names to Steal XRP,[0.02069623 0.3153438  0.6639599 ],neutral,-0.29464757
"Price Analysis 6/15: BTC, ETH, XRP, BCH, BSV, LTC, BNB, EOS, CRO, ADA",[0.02962659 0.01966839 0.950705  ],neutral,0.009958202
Ripple to Expand On-Demand Liquidity to Brazil ‘Very Soon’,[0.8864884  0.0078206  0.10569105],positive,0.8786678
"Price Analysis 6/12: BTC, ETH, XRP, BCH, BSV, LTC, BNB, EOS, ADA, XTZ",[0.03213568 0.01789777 0.9499665 ],neutral,0.014237909
"Price Analysis 6/10: BTC, ETH, XRP, BCH, BSV, LTC, BNB, EOS, ADA, XTZ",[0.03048948 0.01889075 0.95061976],neutral,0.011598727
MoneyGram Sees 100% Growth Against 2019 Usage,[0.9359317  0.01078801 0.05328028],positive,0.92514366
"Price Analysis 6/8: BTC, ETH, XRP, BCH, BSV, LTC, BNB, EOS, ADA, XTZ",[0.03130097 0.01848744 0.9502115 ],neutral,0.012813529
"Price Analysis 6/5: BTC, ETH, XRP, BCH, BSV, LTC, BNB, EOS, ADA, XTZ",[0.03115946 0.01874055 0.9501    ],neutral,0.012418907
Charlie Shrem's Way to Bitcoin: From Millionaire to Felon and Beyond,[0.04648317 0.033338   0.92017883],neutral,0.013145171
"Price Analysis 6/3: BTC, ETH, XRP, BCH, BSV, LTC, BNB, EOS, XTZ, ADA",[0.0349578  0.01689067 0.9481516 ],neutral,0.018067125
Ripple and Brazil’s Central Bank Hold Closed Meeting to Discuss ‘Institutional Matters’,[0.08075811 0.0998182  0.81942374],neutral,-0.01906009
Ripple's ODL Network Records ATH for XRP/AUD on BTC Markets Exchange,[0.1654037  0.11507174 0.71952456],neutral,0.050331958
"Price Analysis 6/1: BTC, ETH, XRP, BCH, BSV, LTC, BNB, EOS, XTZ, ADA",[0.03276339 0.01783214 0.94940454],neutral,0.0149312485
XRP Price Must Shake 30-Month Lows Vs. Bitcoin to Start Rally,[0.14105938 0.6693871  0.18955357],negative,-0.5283277
Hashpower Could Migrate From East to West as Global Mining Landscape Changes,[0.14510867 0.05444194 0.8004494 ],neutral,0.09066673
"Price Analysis 5/29: BTC, ETH, XRP, BCH, BSV, LTC, BNB, EOS, XTZ, ADA",[0.03230822 0.01806944 0.9496224 ],neutral,0.01423878
Messari: XRP Inflation Rate Five Times Higher Than Bitcoin’s,[0.87079704 0.02109132 0.10811168],positive,0.8497057
"Price Analysis 5/27: BTC, ETH, XRP, BCH, BSV, LTC, BNB, EOS, XTZ, ADA",[0.03435783 0.01737315 0.94826907],neutral,0.016984679
Ripple CEO Says US Regulators Must Embrace Crypto or Fall Behind China,[0.04368975 0.19753957 0.7587707 ],neutral,-0.15384981
"Price Analysis 5/25: BTC, ETH, XRP, BCH, BSV, LTC, BNB, EOS, XTZ, ADA",[0.03440167 0.01676655 0.94883174],neutral,0.017635126
"Tether Unseats XRP As Third-Largest Crypto, Dwarfing Its Volume 25:1",[0.7537901  0.1026701  0.14353977],positive,0.65111995
"Price Analysis 5/22: BTC, ETH, XRP, BCH, BSV, LTC, BNB, EOS, XTZ, ADA",[0.03414848 0.0171061  0.9487454 ],neutral,0.017042387
Bitcoin Has 140 Times More Daily Active Addresses Than XRP,[0.08315813 0.01514565 0.9016962 ],neutral,0.06801248
"Price Analysis 5/20: BTC, ETH, XRP, BCH, BSV, LTC, BNB, EOS, XTZ, ADA",[0.03276809 0.01746627 0.9497657 ],neutral,0.01530182
"Price Analysis 5/18: BTC, ETH, XRP, BCH, BSV, LTC, BNB, EOS, XTZ, XLM",[0.03231791 0.01790468 0.9497774 ],neutral,0.014413232
US Consumer Protection Agency Recognizes XRP’s Potential in Remittance,[0.9063214  0.00808299 0.08559573],positive,0.8982384
Crypto Traders Are Longing ETH (And Not Much Else),[0.05385596 0.02132397 0.92482007],neutral,0.03253199
Ripple Settlements Are Coming to Japanese ATMs,[0.21512027 0.04741688 0.7374628 ],neutral,0.16770339
"Price Analysis 5/15: BTC, ETH, XRP, BCH, BSV, LTC, BNB, EOS, XTZ, XLM",[0.03128866 0.0181279  0.95058346],neutral,0.013160767
"Price Analysis 5/13: BTC, ETH, XRP, BCH, BSV, LTC, BNB, EOS, XTZ, XLM",[0.03224749 0.01788843 0.9498641 ],neutral,0.014359053
Ripple Seems to Be Developing a Blockchain-Based Working Capital Loans Product,[0.16832364 0.00709873 0.8245776 ],neutral,0.1612249
"Most Transactions on XRP, EOS and Tezos Don't Transfer Any Value",[0.02321446 0.04308511 0.9337005 ],neutral,-0.019870654
Tether USDT Surpasses XRP as the 3rd-Largest Cryptocurrency,[0.7740257  0.00816396 0.21781036],positive,0.76586175
SBI Holdings CEO: Ripple Partners Could Help Pandemic Supply Chain,[0.84525764 0.00781372 0.14692865],positive,0.83744395
Ripple's XRP Ushers in Wallet Termination Capability,[0.10803003 0.02078122 0.8711887 ],neutral,0.08724882
"Price Analysis 5/8: BTC, ETH, XRP, BCH, BSV, LTC, BNB, EOS, XTZ, XLM",[0.0323796  0.01773568 0.9498848 ],neutral,0.014643917
New Report Explains Why XRP Takes Weekends Off,[0.03319498 0.09166954 0.87513554],neutral,-0.058474556
"Price Analysis 5/6: BTC, ETH, XRP, BCH, BSV, LTC, BNB, EOS, XTZ, XLM",[0.0327999  0.01776826 0.94943184],neutral,0.0150316395
Ripple Joins ISO Global Standards Body on Cross-Border Payments,[0.16457523 0.00961738 0.82580745],neutral,0.15495785
Ripple Hit With Another Lawsuit Alleging XRP Security Laws Violations,[0.03211061 0.9116658  0.05622355],negative,-0.87955517
"Price Analysis 5/4: BTC, ETH, XRP, BCH, BSV, LTC, BNB, EOS, XTZ, XLM",[0.03489941 0.01691273 0.9481879 ],neutral,0.017986676
"Many Blockchain Projects Are Uniquely Suited to COVID-19 Research, Here’s How",[0.09855814 0.00962589 0.89181596],neutral,0.08893225
MoneyGram Reports 'Quiet Quarter' For Ripple Partnership,[0.17865606 0.797266   0.0240779 ],negative,-0.61860996
"Price Analysis 5/1: BTC, ETH, XRP, BCH, BSV, LTC, BNB, EOS, XTZ, XLM",[0.03157816 0.01825821 0.95016366],neutral,0.013319945
Ripple’s XRP Sales Fall to $1.75M as ODL Network Volume Triples,[0.00897041 0.9742804  0.01674915],negative,-0.96531
World's First Crypto Bank Adds Support for Ripple's XRP,[0.6716089  0.01031068 0.3180804 ],positive,0.6612982
Ripple CTO Sees YouTube Channel Suspended Amid Lawsuit,[0.00909048 0.923699   0.06721042],negative,-0.91460854
"Price Analysis 4/29: BTC, ETH, XRP, BCH, BSV, LTC, EOS, BNB, XTZ, XLM",[0.03315307 0.01778868 0.94905823],neutral,0.015364386
"Price Analysis 4/27: BTC, ETH, XRP, BCH, BSV, LTC, EOS, BNB, XTZ, XLM",[0.03460992 0.01738031 0.9480098 ],neutral,0.017229605
Litigation and Steady Price Decline — Can XRP Sustain Such Attrition?,[0.08358154 0.5000721  0.41634634],negative,-0.41649058
"Price Analysis 4/24: BTC, ETH, XRP, BCH, BSV, LTC, EOS, BNB, XTZ, LINK",[0.03233917 0.01728341 0.9503774 ],neutral,0.015055759
Community Fraud Site Tracks 8.5M XRP Lost to Giveaway Scams,[0.01751151 0.696342   0.28614646],negative,-0.6788305
