sentence,logit,prediction,sentiment_score
News FeedFTSE 100 movers: Standard Chartered lifted while AstraZeneca sinks,[0.05806203 0.7494988  0.19243912],negative,-0.69143677
Sale of Tesco's Clubcard business to WPP on the verge of collapse,[0.04909445 0.26369646 0.6872091 ],neutral,-0.21460201
"Aviva, M&G suspend property funds as investors panic",[0.03267192 0.20582025 0.76150787],neutral,-0.17314833
British American Tobacco drops and sues PwC over pollution scandal,[0.01806056 0.94010997 0.0418295 ],negative,-0.9220494
Shares in BAE Systems hit 10-month high on rating upgrade,[0.9228879  0.02187504 0.05523698],positive,0.9010129
City spirits sink after Diageo comes up short with sales slide,[0.02004835 0.9535467  0.02640485],negative,-0.9334983
Standard Chartered Shares Jump Most Since '12 After Upgrades,[0.62100667 0.27786973 0.10112365],positive,0.34313694
ITV share price jumps on report of Comcast's NBCUniversal bidding to takeover ...,[0.12906982 0.7990794  0.07185075],negative,-0.6700096
Pearson to cut 4000 jobs as it warns on profits,[0.02606141 0.92554736 0.04839117],negative,-0.89948595
"Britain's FTSE bounces back, Mondi and Barratt lead",[0.3910119  0.2584915  0.35049665],positive,0.1325204
US DOJ antitrust unit subpoenas Mylan over pricing of doxycycline,[0.01911826 0.927663   0.05321877],negative,-0.9085448
ARM swings to profit in fourth quarter,[0.30316073 0.6228406  0.07399868],negative,-0.31967986
Auto Trader share price surges as company floats on LSE,[0.08250809 0.8598478  0.05764408],negative,-0.7773397
"WPP, World's Largest Ad Agency, Reports Strong 2015 Growth",[0.94748837 0.01573896 0.03677271],positive,0.9317494
Shell Targets Gains From Brazil to LNG With Takeover of BG Group,[0.83267766 0.03985873 0.12746365],positive,0.7928189
Four former Barclays bankers jailed over Libor,[0.03542921 0.84598136 0.11858949],negative,-0.8105522
Tesco Cut to Junk at Moody's on Concern Revival to Take Time,[0.02202057 0.95559376 0.02238566],negative,-0.9335732
"London open: Taylor Wimpey and Ashtead drive markets higher, Barclays falls",[0.6387384  0.0535716  0.30768996],positive,0.5851668
UK WINNERS & LOSERS: Aviva And Friends Life Lead FTSE 100 Gainers,[0.560136   0.05683105 0.3830329 ],positive,0.50330496
Oil Giant Shell to Cut Around 2800 Jobs Amid BG Takeover,[0.01478526 0.966309   0.0189057 ],negative,-0.9515238
InterContinental Hotels Group share price climbs on $1.5bn special dividend,[0.78241897 0.05167409 0.16590694],positive,0.7307449
"Falling oil prices hurt Hunting, Weir Group",[0.02574928 0.9257496  0.0485011 ],negative,-0.90000033
AstraZeneca wins FDA approval for key new lung cancer pill,[0.86479783 0.04606686 0.08913536],positive,0.81873095
FCA set to fine Lloyds record Â£100m over PPI,[0.20530452 0.22688222 0.5678132 ],neutral,-0.021577701
RBS and Barclays shares temporarily suspended amid heavily losses,[0.02212716 0.8790501  0.09882274],negative,-0.8569229
CompaniesAberdeen Asset Mgt reports 10th consecutive quarterly outflows,[0.63112354 0.15603112 0.21284537],positive,0.4750924
Drugmaker Shire to buy Baxalta for $32 billion after 6-month pursuit,[0.12740299 0.00976704 0.86283   ],neutral,0.11763595
Miners Meltdown as BHP to Rio Tinto Sink in Commodities Rout,[0.02295268 0.9238503  0.05319709],negative,-0.9008976
CompaniesRBS pulls a surprise: a 27% jump in profits,[0.887565   0.04936737 0.06306753],positive,0.83819765
"UPDATE 1-Nomura, RBS must pay $806 mln in mortgage bond case-US judge",[0.05321263 0.71673816 0.23004921],negative,-0.6635255
AstraZeneca chases Acerta to secure next cancer drug winner,[0.7551608  0.0281506  0.21668865],positive,0.7270102
AO World shares tumble on profit warning,[0.02453851 0.9479104  0.02755113],negative,-0.9233719
BP to pay investors $175m over Gulf spill claims,[0.06044535 0.7786941  0.16086063],negative,-0.7182487
"London open: Taylor Wimpey and Ashtead drive markets higher, Barclays falls",[0.6387384  0.0535716  0.30768996],positive,0.5851668
Tesco rebounds as buyers sense a bargain,[0.13427462 0.75466424 0.11106113],negative,-0.62038964
AstraZeneca shares climb 3% as drug maker ups profits forecasts,[0.7697554  0.18229903 0.04794551],positive,0.5874564
FDA approves AstraZeneca drug for advanced lung cancer,[0.72552305 0.03654188 0.23793504],positive,0.6889812
CFTC fines Barclays $560000 for inaccurate swaps position reports,[0.01663741 0.962079   0.02128356],negative,-0.9454416
Persimmon share price climbs on 23% rise in full-year revenue,[0.9144409  0.0434894  0.04206971],positive,0.8709515
Travis Perkins to create 4000 jobs,[0.14889902 0.13329676 0.71780425],neutral,0.015602261
LONDON MORNING BRIEFING: HSBC And Standard Chartered Shares Rise,[0.7487716  0.13347892 0.11774942],positive,0.61529267
BP Reports $583 Million Loss in First Quarter,[0.00937202 0.97408426 0.01654377],negative,-0.96471226
"Britain's FTSE led lower by ITV, William Hill",[0.02288528 0.94631934 0.03079539],negative,-0.9234341
"FTSE hits three-week low as financials, Tesco fall",[0.01467189 0.95116335 0.03416482],negative,-0.9364915
Aggreko says first half profits will be lower as the oil price rout claims its latest victim,[0.0155676  0.9581419  0.02629051],negative,-0.9425743
"Industry NewsRevenue, earnings take a tumble at Weir Group",[0.01659819 0.95231926 0.03108255],negative,-0.93572104
"Sharm el-Sheikh travel disruption: British Airways, EasyJet, Thomson and ...",[0.03302786 0.00655322 0.9604189 ],neutral,0.026474643
Hargreaves Lansdown bucks weak markets to see assets rise 2.6 percent,[0.84175575 0.12000336 0.03824092],positive,0.7217524
"Britain's FTSE hits three-week low as financials, Tesco fall",[0.01704471 0.9439694  0.03898583],negative,-0.9269247
Trading ExpertBROKER RECOMMENDATIONSUBS ups RBS to 'buy' as it re-initiates coverage on UK banks,[0.7306251  0.03820446 0.23117039],positive,0.6924206
Questor share tip: Mondi shares jump 10pc on strong start,[0.898442   0.06049966 0.04105833],positive,0.8379423
"Rio Tinto swings to loss, drops dividend policy",[0.0159786  0.96396416 0.02005718],negative,-0.9479856
Shares in easyJet fall to three-year low after Brexit profit warning,[0.01952692 0.95989656 0.0205765 ],negative,-0.94036967
Standard Chartered to slash costs as profits plunge 25%,[0.10171109 0.79116374 0.10712517],negative,-0.68945265
Buffett's Berkshire delivers 9.8% profit growth,[0.11064846 0.01611004 0.87324154],neutral,0.09453842
Rolls-Royce Wins $9.2 Billion Order From Emirates Airline,[0.91478735 0.04135933 0.04385344],positive,0.87342805
HSBC Posts Surprise Fourth-Quarter Pretax Loss of $858 Million,[0.01060726 0.9736843  0.01570838],negative,-0.96307707
Earnings surge as fund manager Schroders reports a record year,[0.64751035 0.29870617 0.05378344],positive,0.34880418
StanLife leads FTSE after strong earnings,[0.7102631  0.14851382 0.14122315],positive,0.5617492
"UK government sells more Lloyds shares, cuts stake to below 12 percent",[0.02213285 0.9435994  0.03426777],negative,-0.9214665
Two former Barclays traders face retrial over Libor,[0.02929545 0.86494815 0.10575642],negative,-0.8356527
"Glencore swings to loss, will sell more assets",[0.04366197 0.83663636 0.11970161],negative,-0.7929744
Clydesdale Bank hit with record PPI fine for 'unacceptable' staff lies,[0.02915522 0.9243112  0.04653355],negative,-0.895156
UK's FTSE climbs to record closing high as Standard Chartered surges,[0.7942023  0.10580879 0.09998882],positive,0.68839353
ARM Royalties Accelerate as Smartphone Market Regains Strength,[0.9228475  0.02291817 0.05423436],positive,0.89992934
Shell fined by Scottish court for 2011 North Sea oil spill,[0.02819198 0.90816367 0.06364433],negative,-0.8799717
Standard Life shuts Â£2.9bn property fund after investors rush to withdraw money post-Brexit,[0.01391783 0.9613274  0.02475476],negative,-0.9474096
Industry NewsWhitbread sales sink in fourth quarter on Costa slowdown,[0.02239021 0.9477455  0.02986438],negative,-0.9253553
"Nine banks including Barclays, Citi, agree to pay $2 billion to settle forex ...",[0.64195234 0.01216822 0.34587947],positive,0.6297841
Warren Buffett's Berkshire Hathaway buys stake in Apple,[0.07470724 0.01064937 0.9146434 ],neutral,0.06405787
CommentOpening Quote: pay day moans; profits slump for Lloyds; Mars mission,[0.01140448 0.96715575 0.02143975],negative,-0.9557513
"Britain's FTSE buoyed by Admiral, building sector gains",[0.871341   0.03725883 0.09140018],positive,0.8340822
FTSE edges up as investors cheer Kingfisher results,[0.8308915  0.09306511 0.07604343],positive,0.7378264
HSBC chief hit with tax-avoidance scandal,[0.05834567 0.6546116  0.28704274],negative,-0.5962659
BUZZ-BG Group: outperforms sector after record output,[0.21700421 0.7613373  0.02165851],negative,-0.5443331
Teva First-Quarter Net Rises 11% Amid Mylan Takeover Battle,[0.7909109  0.17239428 0.03669484],positive,0.6185166
Old Mutual share price: Wealth unit seen as blue-chip company,[0.04236097 0.00641115 0.9512279 ],neutral,0.035949826
Smith & Nephew 2015 trading profit beats expectations,[0.72317445 0.1836409  0.09318463],positive,0.53953356
Closely watched AstraZeneca cancer drug fails in mesothelioma,[0.03555953 0.81349164 0.15094882],negative,-0.7779321
Glencore slumps 25 pct as debt fears grow,[0.01127215 0.9741382  0.01458963],negative,-0.96286607
BP agrees to $18.7B penalty for oil spill; the tricky science behind ...,[0.45401594 0.21054369 0.3354404 ],positive,0.24347225
Compass Group says positive for year ahead,[0.73056597 0.11138824 0.15804577],positive,0.6191777
Rolls-Royce Wins $9.2 Billion Order From Emirates Airline,[0.91478735 0.04135933 0.04385344],positive,0.87342805
BAE Systems cuts earnings target for 2015 and 370 jobs,[0.02157964 0.9434221  0.0349983 ],negative,-0.92184246
Morrisons and Debenhams surprise City with Christmas bounce back,[0.5153986  0.07224362 0.41235784],positive,0.443155
National Grid's pretax profit rises 15 percent,[0.8844618  0.07619685 0.03934136],positive,0.808265
"European shares plunge, roiled by BHP and oil; hopes turn to ECB",[0.02071689 0.9450382  0.03424489],negative,-0.9243213
"U.K. Stocks Little Changed Near Record as Barclays, Shell Fall",[0.06076026 0.8300822  0.10915757],negative,-0.7693219
UPDATE 3-Auto Trader shares leap in UK's biggest private equity-backed listing,[0.88551736 0.04826158 0.06622105],positive,0.8372558
Prudential knocked after investors withdraw Â£3.9bn from M&G,[0.07971105 0.80235314 0.11793574],negative,-0.72264206
US dollar wipes out sales gains for SABMiller,[0.03517782 0.94280535 0.02201676],negative,-0.9076275
London Stock Exchange Group's quarterly revenue rises 12 percent,[0.9122306  0.0397386  0.04803072],positive,0.872492
News FeedFTSE 100 movers: LSE surges as ICE says mulling offer; Ashtead and Barclays tank,[0.42768756 0.05387786 0.51843464],neutral,0.3738097
Dixons Carphone Profit Beats Forecast in First Year Since Merger,[0.4939442  0.46772677 0.03832898],positive,0.02621743
Former Schroders trader sentenced to 2 years in prison,[0.08292719 0.6614815  0.25559127],negative,-0.57855433
Barclays hit with record fine as six banks settle forex scandal,[0.16499028 0.5832425  0.25176722],negative,-0.4182522
UK Serious Fraud Office Seeks Retrial of Two Former Barclays Libor Traders,[0.02183048 0.895694   0.08247547],negative,-0.8738635
GlaxoSmithKline hails progress with lung disease treatment,[0.45513833 0.02804355 0.51681817],neutral,0.4270948
Tesco Sales Deteriorate Ahead of Crucial Christmas Period,[0.00989489 0.97589463 0.01421039],negative,-0.9659997
"Barclays, Credit Suisse strike record deals with SEC, NY over dark pools",[0.39712745 0.1816807  0.4211919 ],neutral,0.21544676
Travis Perkins Hikes Dividend 20% As Profit And Revenue Rise,[0.21050067 0.7143451  0.07515422],negative,-0.50384444
Experian says receives class actions related to T-Mobile breach,[0.04045121 0.35040253 0.60914624],neutral,-0.3099513
"FTSE 100 moves lower, but HSBC outperforms",[0.01776722 0.9616427  0.02059013],negative,-0.9438755
Meggitt share price tumbles as profit falls in 'challenging year',[0.00989133 0.97652787 0.01358075],negative,-0.96663654
Government to sell off remaining 14% stake in Royal Mail,[0.04771208 0.1819516  0.77033633],neutral,-0.13423951
"Britain's FTSE rises, led up by Glencore surge",[0.5767779  0.2391055  0.18411663],positive,0.33767238
Old Mutual First-Quarter Sales Up 18% Buoyed by Emerging Markets,[0.9204555  0.05110156 0.02844299],positive,0.86935395
"Five years after BP oil spill, some Gulf oystermen are losing hope",[0.03326106 0.8035233  0.16321565],negative,-0.77026224
Persimmon sells 17% more houses in 2014,[0.12854409 0.02642922 0.84502673],neutral,0.10211487
ITV strike: Broadcaster's revenue soars but staff walkout for a piece of the action,[0.01063643 0.9670386  0.02232496],negative,-0.9564021
Teva First-Quarter Net Rises 11% Amid Mylan Takeover Battle,[0.7909109  0.17239428 0.03669484],positive,0.6185166
RBS becomes a shadow of its former self,[0.08683574 0.30135185 0.6118124 ],neutral,-0.2145161
AstraZeneca Acquires ZS Pharma in $2.7 Billion Deal,[0.10445945 0.00679588 0.8887446 ],neutral,0.09766357
Admiral and Schroders lift FTSE with profits surge,[0.6401079  0.20458122 0.15531085],positive,0.43552673
"U.K. Stocks Resume Gains to Rally to Record; CRH, Tullow Climb",[0.8130427  0.11756701 0.06939033],positive,0.6954757
MarketsMoneysupermarket slides 11% on Barclays Brexit warning,[0.05022328 0.915208   0.03456873],negative,-0.8649847
FTSE boosted by Dixons Carphone with Fed in focus,[0.41411793 0.20174453 0.38413748],positive,0.2123734
Standard Life impresses as fee-based products offset annuities slump,[0.0266543  0.01920034 0.9541453 ],neutral,0.007453952
AstraZeneca chases Acerta to secure next cancer drug winner,[0.7551608  0.0281506  0.21668865],positive,0.7270102
Payout from BP oil spill settlement tops $5 billion,[0.44426492 0.05541362 0.50032145],neutral,0.38885128
Sainsbury's and Glencore give FTSE a three-digit lift - London Report,[0.66240096 0.06602693 0.27157214],positive,0.59637403
BHP Billiton drags FTSE lower after slashing dividend,[0.01431983 0.9697921  0.015888  ],negative,-0.9554723
British taxpayers' stake in Lloyds falls below 22 percent,[0.01454034 0.9441895  0.04127014],negative,-0.9296492
"U.K. Stocks Resume Gains to Rally to Record; CRH, Tullow Climb",[0.8130427  0.11756701 0.06939033],positive,0.6954757
Morrisons and Debenhams surprise City with Christmas bounce back,[0.5153986  0.07224362 0.41235784],positive,0.443155
Philippines' San Miguel says to partner with Kirin if it bids for SABMiller's ...,[0.59579927 0.00712342 0.39707726],positive,0.58867586
Tesco share price down as grocer faces SFO investigation outcome,[0.01570948 0.9590704  0.02522011],negative,-0.9433609
CompaniesTesco sends supermarket shares to top of FTSE,[0.24679537 0.09627885 0.6569258 ],neutral,0.15051652
Intertek profit up 16.1%; expects to meet forecast,[0.9421154  0.03435069 0.02353386],positive,0.90776473
AstraZeneca to Buy ZS Pharma for $2.7 Billion,[0.02960318 0.01156024 0.95883656],neutral,0.01804294
BT Group's third quarter revenues rise as restructure unveiled,[0.8032283  0.05076142 0.14601025],positive,0.7524669
AstraZeneca's patent on asthma drug invalidated by US court,[0.01735696 0.945865   0.03677808],negative,-0.92850804
Weir leads FTSE lower after oil price profits warning,[0.03971603 0.918065   0.04221896],negative,-0.878349
Barclays fined for anti-money-laundering failings,[0.01781432 0.9334176  0.04876812],negative,-0.9156033
Sports Direct Shares Tumble as Founder Ashley Sells Shares,[0.01800084 0.944914   0.03708518],negative,-0.92691314
Barclays reports 8% fall in annual profits,[0.01211719 0.9703783  0.01750456],negative,-0.9582611
Chipotle Sales Plunge as Troubled Chain Gets Federal Subpoena,[0.01470637 0.9594205  0.02587308],negative,-0.9447141
Tesco share price jumps as Q3 sales top estimates,[0.3454637  0.58093435 0.07360195],negative,-0.23547065
"HSBC, Standard Chartered Lead Asia Bank Rout as U.K. Votes 'Out'",[0.13260086 0.7255082  0.14189088],negative,-0.59290737
Standard Chartered's Shares Plunge 7% After Fitch Downgrade,[0.02511529 0.9487988  0.02608588],negative,-0.92368346
CompaniesSmith & Nephew flops 6.8% to foot of FTSE 100,[0.03521865 0.854099   0.11068241],negative,-0.8188803
Buffett's Company Reports 37 Percent Drop in 2Q Earnings,[0.00982201 0.9729169  0.01726102],negative,-0.9630949
BP Judge Urged to Impose $11.7 Billion-Plus Spill Fine,[0.07964365 0.5918269  0.32852945],negative,-0.51218325
RBI surprises Street; Sensex pares gains after hitting mount 30k,[0.65346396 0.23296036 0.11357569],positive,0.42050362
UPDATE 3-Barclays fined for lax crime checks in 'deal of century',[0.0276981  0.9414044  0.03089739],negative,-0.9137063
Prudential hit by withdrawals from M&G investment arm,[0.01736598 0.95125943 0.03137451],negative,-0.93389344
Lloyds to cut 945 jobs as part of three-year restructuring strategy,[0.01387412 0.9725406  0.01358525],negative,-0.9586665
News FeedFTSE 100 movers: LSE surges as ICE says mulling offer; Ashtead and Barclays tank,[0.42768756 0.05387786 0.51843464],neutral,0.3738097
Hargreaves weathers torrid ISA season and Brexit fears,[0.11107964 0.57333523 0.3155851 ],negative,-0.4622556
"Britain's FTSE gains, Land Securities up after dividend hike",[0.7030509  0.21977723 0.07717188],positive,0.48327368
Industry NewsPetrofac secures $250m North Sea contract,[0.8603059  0.035315   0.10437904],positive,0.8249909
LONDON MORNING BRIEFING: HSBC And Standard Chartered Shares Rise,[0.7487716  0.13347894 0.11774942],positive,0.61529267
BP's fine for 2010 oil spill capped at $13.7 billion,[0.06702451 0.77771175 0.1552638 ],negative,-0.7106872
Oilfield services firm Petrofac's debt shoots up 50 per cent,[0.9289717  0.03157457 0.03945374],positive,0.89739716
Eli Lilly & Co. (LLY) Has Broken Out To A New High On AstraZeneca Collaboration,[0.9345336  0.02287826 0.04258817],positive,0.91165537
FTSE 100 movers: BG Group leads the charge as resource stocks jump,[0.15459079 0.04741926 0.79798996],neutral,0.10717153
"Nine banks including Barclays, Citi, agree to pay $2 billion to settle forex ...",[0.64195234 0.01216822 0.34587947],positive,0.6297841
Early victory for new CEO as Morrisons beats forecasts,[0.5631574  0.24897555 0.18786708],positive,0.31418183
Primark racks up a happy Christmas after strong sales,[0.69749606 0.1596137  0.14289023],positive,0.5378823
New York says Barclays not cooperating in 'dark pool' probe,[0.0253899  0.9050899  0.06952022],negative,-0.8797
Sainsbury's and Glencore give FTSE a three-digit lift - London Report,[0.66240096 0.06602693 0.27157214],positive,0.59637403
Dixons Carphone says cyber attack may have exposed customers' data,[0.02189224 0.902264   0.07584384],negative,-0.88037175
AstraZeneca's Good Deal Turns Bad,[0.43134806 0.11805622 0.45059577],neutral,0.31329185
BP shares tumble after $2.2bn fourth-quarter loss,[0.01542785 0.96270025 0.02187192],negative,-0.9472724
Berkshire Hathaway's 4Q profit declines 17 percent,[0.01514081 0.97320616 0.011653  ],negative,-0.95806533
Ex-Barclays traders sentenced to up to six years' jail in Libor case,[0.0378283  0.819257   0.14291465],negative,-0.7814287
Shell's profits hit by further slide in oil prices,[0.02538551 0.94918525 0.02542931],negative,-0.92379975
"Britain's FTSE steadies below record high, BHP gains",[0.3394717  0.5879994  0.07252884],negative,-0.2485277
Barclays in $13.75 million US settlement over mutual funds,[0.4217948  0.17678559 0.40141964],positive,0.24500921
Shell profit rises as company resist oil slump,[0.49751475 0.3989984  0.10348687],positive,0.098516345
Tesco shares jump 6% after Christmas sales beat expectations,[0.7958842  0.1499439  0.05417185],positive,0.6459403
Standard Chartered faces fresh claims of Iran sanctions violations,[0.0193191  0.9063063  0.07437462],negative,-0.8869872
"European stocks hover near 3-week low, Dialog and BHP slump",[0.02075406 0.9271649  0.05208104],negative,-0.9064109
Admiral Group posts decline in 2014 earnings,[0.01344572 0.97087413 0.01568012],negative,-0.9574284
"Britain's FTSE bounces back, Mondi and Barratt lead",[0.3910119  0.2584915  0.35049665],positive,0.1325204
UK chip designer ARM hits a high after iPhone 6 boost,[0.7028062  0.21066418 0.08652963],positive,0.492142
Shropshire and Mid Wales trains to be hit again in new strike by Arriva drivers,[0.02314869 0.93507737 0.0417739 ],negative,-0.91192865
CORRECTED-Shire to buy Dyax for about $5.9 bln,[0.11998577 0.01812649 0.86188775],neutral,0.10185929
BP set to cut hundreds of jobs at North Sea operations,[0.01675348 0.9581026  0.02514394],negative,-0.9413491
"UPDATE 1-Nomura, RBS must pay $806 mln in mortgage bond case-US judge",[0.05321263 0.71673816 0.23004921],negative,-0.6635255
Genel Shares Plunge After Tony Hayward's Oil Explorer Cuts Crude Reserves at Core Field,[0.01309788 0.9703935  0.01650869],negative,-0.9572956
Industry NewsWood Group wins multi-million dollar contract with BP,[0.85546356 0.05946424 0.0850722 ],positive,0.79599935
"Buffett's Berkshire builds Deere stake, dumps Exxon",[0.03377429 0.60438275 0.36184296],negative,-0.57060844
Analysis - Copper market may get a 2003-style supply shock from Glencore closures,[0.01538824 0.95843965 0.02617211],negative,-0.9430514
UPDATE 3-Barclays sells Italian branches to Mediobanca at a loss,[0.14614505 0.020219   0.8336359 ],neutral,0.12592605
Experian says receives class actions related to T-Mobile breach,[0.04045121 0.35040256 0.60914624],neutral,-0.30995136
Market Report: Aviva tops the market as traders approve of its choice of Friends,[0.84751904 0.02598895 0.12649207],positive,0.8215301
IAG closes in on Aer Lingus with increased offer,[0.32277188 0.08602364 0.59120446],neutral,0.23674823
Why I Would Put J Sainsbury plc In My Trolley Before Wm Morrison Supermarkets ...,[0.04678788 0.02617124 0.92704093],neutral,0.020616649
Glaxo Sees Hope for Respiratory Drugs as Earnings Beat Estimates,[0.8733661  0.02070486 0.10592905],positive,0.85266125
Peroni and Grolsch put up for sale as AB InBev plans acquisition of SABMiller,[0.06124055 0.02252482 0.9162346 ],neutral,0.038715728
StanChart and RBS struggle in Bank of England stress tests,[0.02415468 0.9154527  0.06039254],negative,-0.89129806
Priceline's stock jumps to new high for the year after Barclays upgrade,[0.885454   0.05656073 0.05798521],positive,0.82889324
Profits Fall 25% At Standard Chartered PLC: Should You Buy Or Sell?,[0.02280577 0.87972534 0.09746884],negative,-0.8569196
Aviva Fined $27 Million by U.K. Regulator Over Fee Failings,[0.01340045 0.960697   0.02590258],negative,-0.94729656
British American Tobacco accused of bribing senior politicians to sabotage ...,[0.01589824 0.9185618  0.06553996],negative,-0.9026636
Hargreaves Lansdown share price falls as costs mount - although pensions ...,[0.01076357 0.97426003 0.01497635],negative,-0.96349645
AstraZeneca heart drug boosted by major clinical trial success,[0.9008731  0.02608634 0.07304045],positive,0.8747868
UK WINNERS & LOSERS: Aviva And Friends Life Lead FTSE 100 Gainers,[0.560136   0.05683105 0.3830329 ],positive,0.50330496
CompaniesGlencore's annual results beat forecasts,[0.4672175  0.45581526 0.07696722],positive,0.011402249
Warren Buffett's Berkshire Hathaway quarterly profit jumps almost one third,[0.596202   0.30340835 0.10038965],positive,0.29279366
Sainsbury's says to outperform rivals in tough market,[0.8543727  0.08443102 0.06119632],positive,0.7699417
"London open: Taylor Wimpey and Ashtead drive markets higher, Barclays falls",[0.6387384  0.0535716  0.30768996],positive,0.5851668
Copper Prices up on Glencore Cuts to Zinc Supply,[0.18671273 0.73913467 0.07415263],negative,-0.5524219
Meggitt plc Crashes 20% On Profit Warning: Is It Now A Buy?,[0.1225405  0.8516407  0.02581889],negative,-0.7291002
UK government cuts stake in Lloyds to below 11 pct,[0.04100796 0.92232555 0.03666651],negative,-0.8813176
"Sharm el-Sheikh travel disruption: British Airways, EasyJet, Thomson and ...",[0.03302786 0.00655322 0.9604189 ],neutral,0.026474643
Prudential Financial quarterly profit rises 64 pct,[0.6289715  0.26704678 0.10398166],positive,0.36192474
Four ex-Barclays bankers sentenced for roles in Libor rate-rigging scandal,[0.0430632  0.8130605  0.14387624],negative,-0.7699973
Kingfisher share price slides on cost to implement new strategy,[0.02432467 0.9340958  0.04157948],negative,-0.90977114
