sentence,logit,prediction,sentiment_score
HSBC Hit by Fresh Details of Tax Evasion Claims,[0.22539333 0.39332348 0.38128316],negative,-0.16793016
News FeedFTSE 100 movers: Standard Chartered lifted while AstraZeneca sinks,[0.22949436 0.41661674 0.35388887],negative,-0.18712237
Sale of Tesco's Clubcard business to WPP on the verge of collapse,[0.24007292 0.39657575 0.36335132],negative,-0.15650283
"Aviva, M&G suspend property funds as investors panic",[0.22310454 0.39869627 0.3781992 ],negative,-0.17559174
British American Tobacco drops and sues PwC over pollution scandal,[0.21565019 0.4093482  0.3750016 ],negative,-0.193698
Shares in BAE Systems hit 10-month high on rating upgrade,[0.23766918 0.40068927 0.3616415 ],negative,-0.16302009
City spirits sink after Diageo comes up short with sales slide,[0.23149383 0.3992823  0.36922383],negative,-0.16778848
Standard Chartered Shares Jump Most Since '12 After Upgrades,[0.2327901  0.39449796 0.3727119 ],negative,-0.16170786
ITV share price jumps on report of Comcast's NBCUniversal bidding to takeover ...,[0.22863781 0.40076166 0.37060046],negative,-0.17212385
Pearson to cut 4000 jobs as it warns on profits,[0.23761857 0.40340808 0.35897332],negative,-0.16578951
"Britain's FTSE bounces back, Mondi and Barratt lead",[0.2274976  0.4033484  0.36915407],negative,-0.1758508
US DOJ antitrust unit subpoenas Mylan over pricing of doxycycline,[0.2311555  0.40246698 0.36637756],negative,-0.17131148
ARM swings to profit in fourth quarter,[0.23796211 0.41442785 0.34761006],negative,-0.17646573
Auto Trader share price surges as company floats on LSE,[0.2366069  0.40335217 0.36004093],negative,-0.16674528
"WPP, World's Largest Ad Agency, Reports Strong 2015 Growth",[0.23375244 0.40531895 0.36092862],negative,-0.1715665
Shell Targets Gains From Brazil to LNG With Takeover of BG Group,[0.2350192  0.40432343 0.3606574 ],negative,-0.16930422
Four former Barclays bankers jailed over Libor,[0.22353022 0.40023288 0.37623692],negative,-0.17670266
Tesco Cut to Junk at Moody's on Concern Revival to Take Time,[0.23634279 0.40761304 0.35604417],negative,-0.17127025
"London open: Taylor Wimpey and Ashtead drive markets higher, Barclays falls",[0.22416234 0.3967686  0.37906906],negative,-0.17260626
UK WINNERS & LOSERS: Aviva And Friends Life Lead FTSE 100 Gainers,[0.21326832 0.40994155 0.37679014],negative,-0.19667323
Oil Giant Shell to Cut Around 2800 Jobs Amid BG Takeover,[0.24008802 0.40223578 0.35767624],negative,-0.16214776
InterContinental Hotels Group share price climbs on $1.5bn special dividend,[0.22945072 0.40272695 0.36782235],negative,-0.17327623
"Falling oil prices hurt Hunting, Weir Group",[0.22823289 0.39960518 0.37216192],negative,-0.1713723
AstraZeneca wins FDA approval for key new lung cancer pill,[0.21673796 0.4144546  0.3688075 ],negative,-0.19771665
FCA set to fine Lloyds record Â£100m over PPI,[0.23662458 0.3946819  0.36869353],negative,-0.15805732
RBS and Barclays shares temporarily suspended amid heavily losses,[0.23010248 0.4007882  0.36910933],negative,-0.17068571
CompaniesAberdeen Asset Mgt reports 10th consecutive quarterly outflows,[0.23769702 0.40592942 0.3563735 ],negative,-0.1682324
Drugmaker Shire to buy Baxalta for $32 billion after 6-month pursuit,[0.2376363  0.4108243  0.35153937],negative,-0.173188
Miners Meltdown as BHP to Rio Tinto Sink in Commodities Rout,[0.23833117 0.4064082  0.35526064],negative,-0.16807702
CompaniesRBS pulls a surprise: a 27% jump in profits,[0.23593575 0.40043485 0.36362943],negative,-0.1644991
"UPDATE 1-Nomura, RBS must pay $806 mln in mortgage bond case-US judge",[0.24302803 0.40846398 0.348508  ],negative,-0.16543595
AstraZeneca chases Acerta to secure next cancer drug winner,[0.22973032 0.4052824  0.36498722],negative,-0.17555209
AO World shares tumble on profit warning,[0.22545941 0.4020684  0.37247223],negative,-0.176609
BP to pay investors $175m over Gulf spill claims,[0.24112439 0.40667716 0.35219848],negative,-0.16555277
"London open: Taylor Wimpey and Ashtead drive markets higher, Barclays falls",[0.22416234 0.3967686  0.37906906],negative,-0.17260626
Tesco rebounds as buyers sense a bargain,[0.23843428 0.40701732 0.35454836],negative,-0.16858304
AstraZeneca shares climb 3% as drug maker ups profits forecasts,[0.22740225 0.40342784 0.36916992],negative,-0.17602558
FDA approves AstraZeneca drug for advanced lung cancer,[0.2306252  0.4065949  0.36277992],negative,-0.1759697
CFTC fines Barclays $560000 for inaccurate swaps position reports,[0.23708342 0.40056163 0.36235496],negative,-0.16347821
Persimmon share price climbs on 23% rise in full-year revenue,[0.23866989 0.3980381  0.36329198],negative,-0.1593682
Travis Perkins to create 4000 jobs,[0.23384903 0.39525792 0.370893  ],negative,-0.16140889
LONDON MORNING BRIEFING: HSBC And Standard Chartered Shares Rise,[0.23511523 0.39530653 0.3695782 ],negative,-0.1601913
BP Reports $583 Million Loss in First Quarter,[0.23906043 0.41240764 0.348532  ],negative,-0.1733472
"Britain's FTSE led lower by ITV, William Hill",[0.22989455 0.40285146 0.36725402],negative,-0.17295691
"FTSE hits three-week low as financials, Tesco fall",[0.23399793 0.40205085 0.36395115],negative,-0.16805293
Aggreko says first half profits will be lower as the oil price rout claims its latest victim,[0.23731    0.4080244  0.35466564],negative,-0.1707144
"Industry NewsRevenue, earnings take a tumble at Weir Group",[0.23528786 0.40027556 0.3644366 ],negative,-0.1649877
"Sharm el-Sheikh travel disruption: British Airways, EasyJet, Thomson and ...",[0.225725 0.391662 0.382613],negative,-0.165937
Hargreaves Lansdown bucks weak markets to see assets rise 2.6 percent,[0.2301249  0.3962838  0.37359124],negative,-0.1661589
"Britain's FTSE hits three-week low as financials, Tesco fall",[0.2362218  0.40187427 0.36190388],negative,-0.16565247
Trading ExpertBROKER RECOMMENDATIONSUBS ups RBS to 'buy' as it re-initiates coverage on UK banks,[0.23875861 0.39871705 0.36252442],negative,-0.15995844
Questor share tip: Mondi shares jump 10pc on strong start,[0.23778515 0.40296867 0.35924622],negative,-0.16518353
"Rio Tinto swings to loss, drops dividend policy",[0.22297344 0.40986398 0.3671626 ],negative,-0.18689054
Shares in easyJet fall to three-year low after Brexit profit warning,[0.22084741 0.40661338 0.37253925],negative,-0.18576597
Standard Chartered to slash costs as profits plunge 25%,[0.2286213  0.39888415 0.37249455],negative,-0.17026284
Buffett's Berkshire delivers 9.8% profit growth,[0.225957   0.38886186 0.38518113],negative,-0.16290486
Rolls-Royce Wins $9.2 Billion Order From Emirates Airline,[0.22366746 0.41327223 0.36306033],negative,-0.18960477
HSBC Posts Surprise Fourth-Quarter Pretax Loss of $858 Million,[0.23659241 0.39933667 0.36407095],negative,-0.16274425
Earnings surge as fund manager Schroders reports a record year,[0.22846325 0.39697567 0.37456107],negative,-0.16851242
StanLife leads FTSE after strong earnings,[0.2312776  0.39752328 0.3711991 ],negative,-0.16624568
"UK government sells more Lloyds shares, cuts stake to below 12 percent",[0.2237904  0.40022278 0.3759868 ],negative,-0.17643237
Two former Barclays traders face retrial over Libor,[0.22548516 0.40010664 0.37440822],negative,-0.17462148
"Glencore swings to loss, will sell more assets",[0.23170567 0.3982851  0.37000927],negative,-0.16657943
Clydesdale Bank hit with record PPI fine for 'unacceptable' staff lies,[0.22416249 0.3970164  0.3788211 ],negative,-0.17285392
UK's FTSE climbs to record closing high as Standard Chartered surges,[0.23111574 0.396419   0.37246525],negative,-0.16530325
ARM Royalties Accelerate as Smartphone Market Regains Strength,[0.23206082 0.4108074  0.35713172],negative,-0.17874658
Shell fined by Scottish court for 2011 North Sea oil spill,[0.2275162  0.3972646  0.37521926],negative,-0.1697484
Standard Life shuts Â£2.9bn property fund after investors rush to withdraw money post-Brexit,[0.2197005  0.40947536 0.37082416],negative,-0.18977486
Industry NewsWhitbread sales sink in fourth quarter on Costa slowdown,[0.23431222 0.4119529  0.35373485],negative,-0.17764069
"Nine banks including Barclays, Citi, agree to pay $2 billion to settle forex ...",[0.24291107 0.39350888 0.3635801 ],negative,-0.15059781
Warren Buffett's Berkshire Hathaway buys stake in Apple,[0.22845387 0.39617112 0.37537506],negative,-0.16771725
CommentOpening Quote: pay day moans; profits slump for Lloyds; Mars mission,[0.23834029 0.40568113 0.3559785 ],negative,-0.16734084
"Britain's FTSE buoyed by Admiral, building sector gains",[0.22454558 0.3986255  0.37682885],negative,-0.17407991
FTSE edges up as investors cheer Kingfisher results,[0.2349852  0.39306888 0.37194595],negative,-0.15808368
HSBC chief hit with tax-avoidance scandal,[0.21860969 0.4116095  0.36978084],negative,-0.19299981
BUZZ-BG Group: outperforms sector after record output,[0.228623   0.4133753  0.35800168],negative,-0.18475229
Teva First-Quarter Net Rises 11% Amid Mylan Takeover Battle,[0.23213245 0.40278047 0.36508712],negative,-0.17064802
Old Mutual share price: Wealth unit seen as blue-chip company,[0.22883077 0.39289173 0.37827754],negative,-0.16406097
Smith & Nephew 2015 trading profit beats expectations,[0.22869052 0.40225    0.36905953],negative,-0.17355947
Closely watched AstraZeneca cancer drug fails in mesothelioma,[0.23625554 0.41533965 0.34840474],negative,-0.1790841
Glencore slumps 25 pct as debt fears grow,[0.23173346 0.40214792 0.36611864],negative,-0.17041446
BP agrees to $18.7B penalty for oil spill; the tricky science behind ...,[0.23146458 0.39770204 0.37083343],negative,-0.16623746
Compass Group says positive for year ahead,[0.23082225 0.3944441  0.3747337 ],negative,-0.16362186
Rolls-Royce Wins $9.2 Billion Order From Emirates Airline,[0.22366749 0.41327223 0.36306033],negative,-0.18960474
BAE Systems cuts earnings target for 2015 and 370 jobs,[0.22076315 0.40778893 0.3714479 ],negative,-0.18702579
Morrisons and Debenhams surprise City with Christmas bounce back,[0.21834937 0.40730336 0.37434724],negative,-0.188954
National Grid's pretax profit rises 15 percent,[0.23073393 0.39953533 0.3697307 ],negative,-0.1688014
"European shares plunge, roiled by BHP and oil; hopes turn to ECB",[0.2314753  0.40101406 0.36751065],negative,-0.16953877
"U.K. Stocks Little Changed Near Record as Barclays, Shell Fall",[0.22441636 0.40366462 0.37191895],negative,-0.17924826
UPDATE 3-Auto Trader shares leap in UK's biggest private equity-backed listing,[0.2417761  0.40898556 0.34923837],negative,-0.16720946
Prudential knocked after investors withdraw Â£3.9bn from M&G,[0.2418616  0.39982116 0.3583172 ],negative,-0.15795957
US dollar wipes out sales gains for SABMiller,[0.23638421 0.4012765  0.36233935],negative,-0.16489229
London Stock Exchange Group's quarterly revenue rises 12 percent,[0.23387106 0.3983956  0.3677333 ],negative,-0.16452454
News FeedFTSE 100 movers: LSE surges as ICE says mulling offer; Ashtead and Barclays tank,[0.23130386 0.40215507 0.36654106],negative,-0.17085122
Dixons Carphone Profit Beats Forecast in First Year Since Merger,[0.22962898 0.40541977 0.36495122],negative,-0.17579079
Former Schroders trader sentenced to 2 years in prison,[0.21936893 0.4073941  0.37323698],negative,-0.18802518
Barclays hit with record fine as six banks settle forex scandal,[0.22395751 0.40108153 0.37496102],negative,-0.17712402
UK Serious Fraud Office Seeks Retrial of Two Former Barclays Libor Traders,[0.2307281 0.3944553 0.3748166],negative,-0.16372721
GlaxoSmithKline hails progress with lung disease treatment,[0.23010583 0.40750104 0.36239308],negative,-0.17739521
Tesco Sales Deteriorate Ahead of Crucial Christmas Period,[0.24354053 0.40793455 0.34852496],negative,-0.16439402
"Barclays, Credit Suisse strike record deals with SEC, NY over dark pools",[0.23054321 0.4029054  0.36655134],negative,-0.1723622
Travis Perkins Hikes Dividend 20% As Profit And Revenue Rise,[0.23381549 0.4078109  0.35837364],negative,-0.1739954
Experian says receives class actions related to T-Mobile breach,[0.23458174 0.39134374 0.37407458],negative,-0.156762
"FTSE 100 moves lower, but HSBC outperforms",[0.23371762 0.39480484 0.3714775 ],negative,-0.16108721
Meggitt share price tumbles as profit falls in 'challenging year',[0.23593837 0.40855694 0.3555047 ],negative,-0.17261857
Government to sell off remaining 14% stake in Royal Mail,[0.23619176 0.3934781  0.37033013],negative,-0.15728633
"Britain's FTSE rises, led up by Glencore surge",[0.22262537 0.40293565 0.37443894],negative,-0.18031028
Old Mutual First-Quarter Sales Up 18% Buoyed by Emerging Markets,[0.24121532 0.40465894 0.3541258 ],negative,-0.16344362
"Five years after BP oil spill, some Gulf oystermen are losing hope",[0.21864852 0.40244052 0.378911  ],negative,-0.183792
Persimmon sells 17% more houses in 2014,[0.23848683 0.40235856 0.3591546 ],negative,-0.16387174
ITV strike: Broadcaster's revenue soars but staff walkout for a piece of the action,[0.23355573 0.40204293 0.36440134],negative,-0.16848719
Teva First-Quarter Net Rises 11% Amid Mylan Takeover Battle,[0.23213245 0.40278047 0.36508712],negative,-0.17064802
RBS becomes a shadow of its former self,[0.22095744 0.39734608 0.38169652],negative,-0.17638864
AstraZeneca Acquires ZS Pharma in $2.7 Billion Deal,[0.22317536 0.40720654 0.36961815],negative,-0.18403117
Admiral and Schroders lift FTSE with profits surge,[0.21909001 0.40377975 0.37713024],negative,-0.18468973
"U.K. Stocks Resume Gains to Rally to Record; CRH, Tullow Climb",[0.23468195 0.398715   0.36660308],negative,-0.16403304
MarketsMoneysupermarket slides 11% on Barclays Brexit warning,[0.23542106 0.39944428 0.36513463],negative,-0.16402322
FTSE boosted by Dixons Carphone with Fed in focus,[0.23561203 0.39808908 0.3662989 ],negative,-0.16247705
Standard Life impresses as fee-based products offset annuities slump,[0.23106547 0.4096377  0.3592968 ],negative,-0.17857222
AstraZeneca chases Acerta to secure next cancer drug winner,[0.22973032 0.4052824  0.36498722],negative,-0.17555209
Payout from BP oil spill settlement tops $5 billion,[0.24151768 0.3980791  0.36040318],negative,-0.15656142
Sainsbury's and Glencore give FTSE a three-digit lift - London Report,[0.23753767 0.40278554 0.3596768 ],negative,-0.16524787
BHP Billiton drags FTSE lower after slashing dividend,[0.23163459 0.40017045 0.368195  ],negative,-0.16853586
British taxpayers' stake in Lloyds falls below 22 percent,[0.23851709 0.39528188 0.36620104],negative,-0.15676479
"U.K. Stocks Resume Gains to Rally to Record; CRH, Tullow Climb",[0.23468195 0.398715   0.36660308],negative,-0.16403304
Morrisons and Debenhams surprise City with Christmas bounce back,[0.21834937 0.40730336 0.37434724],negative,-0.188954
Philippines' San Miguel says to partner with Kirin if it bids for SABMiller's ...,[0.2487484  0.39411205 0.35713953],negative,-0.14536364
Tesco share price down as grocer faces SFO investigation outcome,[0.22658964 0.40352648 0.36988387],negative,-0.17693685
CompaniesTesco sends supermarket shares to top of FTSE,[0.2361995  0.39505535 0.36874515],negative,-0.15885586
Intertek profit up 16.1%; expects to meet forecast,[0.23876835 0.4061753  0.35505643],negative,-0.16740693
AstraZeneca to Buy ZS Pharma for $2.7 Billion,[0.24579056 0.39788145 0.35632792],negative,-0.15209089
BT Group's third quarter revenues rise as restructure unveiled,[0.23588827 0.39980203 0.36430964],negative,-0.16391376
AstraZeneca's patent on asthma drug invalidated by US court,[0.23104239 0.39568406 0.37327355],negative,-0.16464168
Weir leads FTSE lower after oil price profits warning,[0.23195148 0.39717004 0.3708785 ],negative,-0.16521856
Barclays fined for anti-money-laundering failings,[0.21788588 0.40362146 0.37849265],negative,-0.18573558
Sports Direct Shares Tumble as Founder Ashley Sells Shares,[0.22523825 0.3995576  0.3752042 ],negative,-0.17431934
Barclays reports 8% fall in annual profits,[0.23778988 0.4054109  0.35679924],negative,-0.167621
Chipotle Sales Plunge as Troubled Chain Gets Federal Subpoena,[0.23653202 0.4018724  0.36159557],negative,-0.16534038
Tesco share price jumps as Q3 sales top estimates,[0.22988664 0.40044662 0.36966676],negative,-0.17055999
"HSBC, Standard Chartered Lead Asia Bank Rout as U.K. Votes 'Out'",[0.22031575 0.41282478 0.3668595 ],negative,-0.19250903
Standard Chartered's Shares Plunge 7% After Fitch Downgrade,[0.23791774 0.39444456 0.36763772],negative,-0.15652682
CompaniesSmith & Nephew flops 6.8% to foot of FTSE 100,[0.23049337 0.3896481  0.3798585 ],negative,-0.15915474
Buffett's Company Reports 37 Percent Drop in 2Q Earnings,[0.24338837 0.40778732 0.34882432],negative,-0.16439895
BP Judge Urged to Impose $11.7 Billion-Plus Spill Fine,[0.23756155 0.4040304  0.35840803],negative,-0.16646886
RBI surprises Street; Sensex pares gains after hitting mount 30k,[0.23329413 0.40160292 0.36510292],negative,-0.1683088
UPDATE 3-Barclays fined for lax crime checks in 'deal of century',[0.23879279 0.41881403 0.3423932 ],negative,-0.18002124
Prudential hit by withdrawals from M&G investment arm,[0.23226348 0.3933075  0.37442896],negative,-0.16104403
Lloyds to cut 945 jobs as part of three-year restructuring strategy,[0.23690085 0.3973797  0.3657195 ],negative,-0.16047885
News FeedFTSE 100 movers: LSE surges as ICE says mulling offer; Ashtead and Barclays tank,[0.23130386 0.40215507 0.36654106],negative,-0.17085122
Hargreaves weathers torrid ISA season and Brexit fears,[0.22474383 0.3960909  0.3791652 ],negative,-0.17134707
"Britain's FTSE gains, Land Securities up after dividend hike",[0.23424612 0.3980748  0.3676791 ],negative,-0.16382869
Industry NewsPetrofac secures $250m North Sea contract,[0.22463079 0.4036125  0.3717567 ],negative,-0.1789817
LONDON MORNING BRIEFING: HSBC And Standard Chartered Shares Rise,[0.23511523 0.3953066  0.3695782 ],negative,-0.16019136
BP's fine for 2010 oil spill capped at $13.7 billion,[0.24230391 0.40460035 0.3530958 ],negative,-0.16229644
Oilfield services firm Petrofac's debt shoots up 50 per cent,[0.24189082 0.40648338 0.3516258 ],negative,-0.16459256
Eli Lilly & Co. (LLY) Has Broken Out To A New High On AstraZeneca Collaboration,[0.23105599 0.4076131  0.36133096],negative,-0.17655711
FTSE 100 movers: BG Group leads the charge as resource stocks jump,[0.2356729  0.41176602 0.35256103],negative,-0.17609312
"Nine banks including Barclays, Citi, agree to pay $2 billion to settle forex ...",[0.24291107 0.39350888 0.3635801 ],negative,-0.15059781
Early victory for new CEO as Morrisons beats forecasts,[0.23047794 0.40262955 0.3668925 ],negative,-0.17215161
Primark racks up a happy Christmas after strong sales,[0.22934368 0.39615494 0.3745014 ],negative,-0.16681126
New York says Barclays not cooperating in 'dark pool' probe,[0.24204497 0.4026329  0.35532218],negative,-0.16058792
Sainsbury's and Glencore give FTSE a three-digit lift - London Report,[0.23753767 0.40278554 0.3596768 ],negative,-0.16524787
Dixons Carphone says cyber attack may have exposed customers' data,[0.2363767  0.39415208 0.36947116],negative,-0.15777537
AstraZeneca's Good Deal Turns Bad,[0.22750068 0.3991683  0.373331  ],negative,-0.17166764
BP shares tumble after $2.2bn fourth-quarter loss,[0.22506475 0.3980556  0.3768796 ],negative,-0.17299086
Berkshire Hathaway's 4Q profit declines 17 percent,[0.23882918 0.40003422 0.3611366 ],negative,-0.16120504
Ex-Barclays traders sentenced to up to six years' jail in Libor case,[0.23343363 0.39276668 0.37379968],negative,-0.15933305
Shell's profits hit by further slide in oil prices,[0.2338516  0.4042335  0.36191496],negative,-0.17038189
"Britain's FTSE steadies below record high, BHP gains",[0.22316703 0.40107343 0.37575957],negative,-0.1779064
Barclays in $13.75 million US settlement over mutual funds,[0.24508826 0.4022008  0.352711  ],negative,-0.15711252
Shell profit rises as company resist oil slump,[0.22909246 0.40632698 0.36458057],negative,-0.17723452
Tesco shares jump 6% after Christmas sales beat expectations,[0.22828485 0.3956385  0.37607664],negative,-0.16735364
Standard Chartered faces fresh claims of Iran sanctions violations,[0.23185286 0.40558225 0.36256492],negative,-0.17372939
"European stocks hover near 3-week low, Dialog and BHP slump",[0.23197015 0.40074617 0.36728376],negative,-0.16877602
Admiral Group posts decline in 2014 earnings,[0.23423757 0.40456215 0.3612003 ],negative,-0.17032458
"Britain's FTSE bounces back, Mondi and Barratt lead",[0.2274976  0.4033484  0.36915407],negative,-0.1758508
UK chip designer ARM hits a high after iPhone 6 boost,[0.23386586 0.40327084 0.36286333],negative,-0.16940498
Shropshire and Mid Wales trains to be hit again in new strike by Arriva drivers,[0.22645111 0.39208645 0.38146242],negative,-0.16563533
CORRECTED-Shire to buy Dyax for about $5.9 bln,[0.23850965 0.38770315 0.37378725],negative,-0.1491935
BP set to cut hundreds of jobs at North Sea operations,[0.23065394 0.39546156 0.37388456],negative,-0.16480762
"UPDATE 1-Nomura, RBS must pay $806 mln in mortgage bond case-US judge",[0.24302803 0.40846398 0.348508  ],negative,-0.16543595
Genel Shares Plunge After Tony Hayward's Oil Explorer Cuts Crude Reserves at Core Field,[0.23309086 0.40613234 0.36077678],negative,-0.17304148
Industry NewsWood Group wins multi-million dollar contract with BP,[0.22382371 0.41322497 0.3629513 ],negative,-0.18940125
"Buffett's Berkshire builds Deere stake, dumps Exxon",[0.21984151 0.41893604 0.36122242],negative,-0.19909453
Analysis - Copper market may get a 2003-style supply shock from Glencore closures,[0.24480997 0.41031504 0.344875  ],negative,-0.16550507
UPDATE 3-Barclays sells Italian branches to Mediobanca at a loss,[0.24444894 0.4049134  0.35063764],negative,-0.16046445
Experian says receives class actions related to T-Mobile breach,[0.23458172 0.39134374 0.37407455],negative,-0.15676202
Market Report: Aviva tops the market as traders approve of its choice of Friends,[0.23752569 0.40409866 0.3583757 ],negative,-0.16657297
IAG closes in on Aer Lingus with increased offer,[0.23897994 0.4007151  0.36030495],negative,-0.16173518
Why I Would Put J Sainsbury plc In My Trolley Before Wm Morrison Supermarkets ...,[0.22174244 0.3831757  0.39508182],neutral,-0.16143326
Glaxo Sees Hope for Respiratory Drugs as Earnings Beat Estimates,[0.2286045  0.4074724  0.36392316],negative,-0.1788679
Peroni and Grolsch put up for sale as AB InBev plans acquisition of SABMiller,[0.22778863 0.39957774 0.37263364],negative,-0.17178911
StanChart and RBS struggle in Bank of England stress tests,[0.22882108 0.39880013 0.37237874],negative,-0.16997905
Priceline's stock jumps to new high for the year after Barclays upgrade,[0.23860307 0.40420762 0.35718933],negative,-0.16560455
Profits Fall 25% At Standard Chartered PLC: Should You Buy Or Sell?,[0.22416316 0.40210977 0.37372702],negative,-0.17794661
Aviva Fined $27 Million by U.K. Regulator Over Fee Failings,[0.22603041 0.39716455 0.376805  ],negative,-0.17113414
British American Tobacco accused of bribing senior politicians to sabotage ...,[0.24506244 0.39026672 0.36467087],negative,-0.14520428
Hargreaves Lansdown share price falls as costs mount - although pensions ...,[0.22837047 0.39670733 0.37492216],negative,-0.16833685
AstraZeneca heart drug boosted by major clinical trial success,[0.22919881 0.40511045 0.36569077],negative,-0.17591164
UK WINNERS & LOSERS: Aviva And Friends Life Lead FTSE 100 Gainers,[0.21326832 0.40994155 0.37679014],negative,-0.19667323
CompaniesGlencore's annual results beat forecasts,[0.23746131 0.4055255  0.35701323],negative,-0.16806419
Warren Buffett's Berkshire Hathaway quarterly profit jumps almost one third,[0.23292372 0.39674595 0.3703304 ],negative,-0.16382223
Sainsbury's says to outperform rivals in tough market,[0.23353714 0.40677556 0.35968733],negative,-0.17323843
"London open: Taylor Wimpey and Ashtead drive markets higher, Barclays falls",[0.22416234 0.3967686  0.37906906],negative,-0.17260626
Copper Prices up on Glencore Cuts to Zinc Supply,[0.22793177 0.40452534 0.36754286],negative,-0.17659357
Meggitt plc Crashes 20% On Profit Warning: Is It Now A Buy?,[0.2317672  0.40118492 0.36704785],negative,-0.16941771
UK government cuts stake in Lloyds to below 11 pct,[0.22672209 0.39243189 0.38084605],negative,-0.1657098
"Sharm el-Sheikh travel disruption: British Airways, EasyJet, Thomson and ...",[0.225725 0.391662 0.382613],negative,-0.165937
Prudential Financial quarterly profit rises 64 pct,[0.23622046 0.39736173 0.36641777],negative,-0.16114126
Four ex-Barclays bankers sentenced for roles in Libor rate-rigging scandal,[0.21861535 0.40649506 0.37488955],negative,-0.18787971
Kingfisher share price slides on cost to implement new strategy,[0.22905742 0.41193736 0.35900524],negative,-0.18287994
