sentence,logit,prediction,sentiment_score
Net sales increased to EUR193 .3 m from EUR179 .9 m and pretax profit rose by 34.2 % to EUR43 .1 m. ( EUR1 = USD1 .4 ),[0.9558926  0.02139497 0.02271238],positive,0.93449765
"Net sales surged by 18.5 % to EUR167 .8 m. Teleste said that EUR20 .4 m , or 12.2 % , of the sales came from the acquisitions made in 2009 .",[0.9495854  0.01519611 0.03521846],positive,0.9343893
Nordea Group 's operating profit increased in 2010 by 18 percent year-on-year to 3.64 billion euros and total revenue by 3 percent to 9.33 billion euros .,[0.95693403 0.01714666 0.02591928],positive,0.9397874
"Operating profit for the nine-month period increased from EUR13 .6 m , while net sales increased from EUR394 .7 m , as compared to the corresponding period in 2005 .",[0.95637524 0.0204489  0.02317593],positive,0.9359263
"Operating profit for the three-month period increased from EUR1 .2 m , while revenue increased from EUR20 .2 m , as compared to the corresponding period in 2005 .",[0.9568637  0.02020949 0.02292679],positive,0.9366542
"The company 's net profit rose 11.4 % on the year to 82.2 million euros in 2005 on sales of 686.5 million euros , 13.8 % up on the year , the company said earlier .",[0.95857054 0.01938284 0.02204664],positive,0.9391877
"The Lithuanian beer market made up 14.41 million liters in January , a rise of 0.8 percent from the year-earlier figure , the Lithuanian Brewers ' Association reporting citing the results from its members .",[0.9534754  0.02109791 0.02542668],positive,0.9323775
"Viking Line 's cargo revenue increased by 5.4 % to EUR 21.46 mn , and cargo volume increased by 2.4 % to 70,116 cargo units .",[0.95676386 0.0173441  0.02589195],positive,0.93941975
"The fair value of the property portfolio doubled as a result of the Kapiteeli acquisition and totalled EUR 2,686.2 1,259.7 million .",[0.92452294 0.01049636 0.06498072],positive,0.91402656
10 February 2011 - Finnish media company Sanoma Oyj HEL : SAA1V said yesterday its 2010 net profit almost tripled to EUR297 .3 m from EUR107 .1 m for 2009 and announced a proposal for a raised payout .,[0.94189763 0.02943905 0.02866338],positive,0.9124586
"A Helsinki : ELIiV today reported EPS of EUR1 .13 for 2009 , an increase over EPS of EUR1 .12 in 2008 .",[0.95600325 0.01873296 0.02526383],positive,0.9372703
"Commission income increased by 22 % to EUR 4.4 mn , and lending volume rose by 13.5 % .",[0.9561484  0.0169677  0.02688392],positive,0.9391807
"In January , traffic , measured in revenue passenger kilometres RPK , went up by 3.2 % and capacity , measured in available seat kilometres ASK , rose by 12.2 % .",[0.95888853 0.01690317 0.02420836],positive,0.94198537
"In January-September 2010 , Fiskars ' net profit went up by 14 % year-on-year to EUR 65.4 million and net sales to EUR 525.3 million from EUR 487.7 million .",[0.95161325 0.02230704 0.02607964],positive,0.9293062
"Net income from life insurance rose to EUR 16.5 mn from EUR 14.0 mn , and net income from non-life insurance to EUR 22.6 mn from EUR 15.2 mn in 2009 .",[0.9530864  0.02689062 0.02002298],positive,0.92619574
Sales have risen in other export markets .,[0.95573264 0.01812192 0.02614534],positive,0.93761075
Sales increased due to growing market rates and increased operations .,[0.95812243 0.016335   0.02554261],positive,0.9417874
The agreement strengthens our long-term partnership with Nokia Siemens Networks .,[0.9503066  0.01282533 0.03686804],positive,0.9374813
"The company 's order book stood at 1.5 bln euro $ 2.2 bln on September 30 , 2007 , up by 24.2 pct on the year , with international orders amounting to 365 mln euro $ 534.3 mln .",[0.9551298  0.02024231 0.02462792],positive,0.93488747
"The company said that paper demand increased in all of its main markets , including of publication papers , and that it increased average paper prices by 4 percent compared with last year .",[0.95622194 0.01604314 0.02773494],positive,0.9401788
"The world 's second largest stainless steel maker said net profit in the three-month period until Dec. 31 surged to euro603 million US$ 781 million , or euro3 .33 US$ 4.31 per share , from euro172 million , or euro0 .94 per share , the previous year .",[0.94795954 0.03029997 0.0217405 ],positive,0.9176596
"Shares of Standard Chartered ( STAN ) rose 1.2 % in the FTSE 100 , while Royal Bank of Scotland ( RBS ) shares rose 2 % and Barclays shares ( BARC ) ( BCS ) were up 1.7 % .",[0.94874793 0.0180111  0.03324093],positive,0.93073684
Shares of Nokia Corp. rose Thursday after the cell phone maker said its third-quarter earnings almost doubled and its share of the global handset market increased .,[0.9504469  0.02080648 0.02874666],positive,0.9296404
"In its financial report , published on Friday , SEB said its net profit soared to SEK6 .745 bn in 2010 from a year-earlier SEK1 .114 bn and proposed a 50 % dividend increase to SEK1 .50 per share .",[0.9499438  0.02066588 0.02939025],positive,0.9292779
The acquisition will considerably increase Kemira 's sales and market position in the Russian metal industry coatings market .,[0.9518874  0.0129414  0.03517122],positive,0.938946
"In January-September 2007 , Finnlines ' net sales rose to EUR 505.4 mn from EUR 473.5 mn in the corresponding period in 2006 .",[0.949884   0.02786668 0.02224933],positive,0.92201734
"Adjusted for changes in the Group structure , the Division 's net sales increased by 1.7 % .",[0.95781785 0.01610542 0.02607667],positive,0.94171244
"4 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V saw its net profit jump to EUR2 .1 m for the last quarter of 2010 from EUR995 ,000 for the same period of 2009 .",[0.9452192  0.03214239 0.02263849],positive,0.9130768
Finnish Aktia Group 's operating profit rose to EUR 17.5 mn in the first quarter of 2010 from EUR 8.2 mn in the first quarter of 2009 .,[0.9514082  0.02796815 0.02062368],positive,0.92344004
Finnish Bank of +àland 's consolidated net operating profit increased from EUR 4.8 mn in the first quarter of 2005 to EUR 6.4 mn in the first quarter of 2006 .,[0.9561137  0.02018186 0.02370444],positive,0.93593186
"Finnish financial group Aktia reports operating profit of EUR 44.4 mn in January-September 2009 , up from EUR 37.3 mn in the corresponding period in 2008 .",[0.95269555 0.02700697 0.02029749],positive,0.92568856
"Finnish high technology provider Vaahto Group reports net sales of EUR 41.8 mn in the accounting period September 2007 - February 2008 , an increase of 11.2 % from a year earlier .",[0.9544607  0.02208385 0.02345547],positive,0.9323768
Net sales of Finnish food industry company L+ñnnen Tehtaat 's continuing operations increased by 13 % in 2008 to EUR 349.1 mn from EUR 309.6 mn in 2007 .,[0.9548366  0.02345953 0.02170386],positive,0.93137705
Biohit already services many current Genesis customers and the customer base is expected to expand as a result of this agreement .,[0.932396   0.0100923  0.05751174],positive,0.9223037
"Both operating profit and turnover for the three-month period increased , respectively from EUR0 .9 m and EUR8 .3 m , as compared to the corresponding period in 2005 .",[0.9582092  0.02234816 0.01944268],positive,0.93586105
Circulation revenue has increased by 5 % in Finland and 4 % in Sweden in 2008 .,[0.9540418  0.01199128 0.03396691],positive,0.9420505
Clothing chain Sepp+ñl+ñ 's net sales increased by 7.0 % to EUR 30.8 mn .,[0.95790404 0.01736882 0.02472719],positive,0.94053525
Construction volumes meanwhile grow at a rate of 10-15 percent annually .,[0.8556316  0.01467528 0.1296932 ],positive,0.84095633
"However , Biohit estimates its total net sales will continue to grow in 2009 , and that favourable trends in net sales will lead to a profit in 2009 .",[0.9532979  0.01594792 0.03075417],positive,0.93735
"In 2009 , Fiskars ' cash flow from operating activities amounted to EUR121m , up from EUR97m in the previous year .",[0.9535811  0.02474977 0.02166908],positive,0.92883134
"In Lithuania , operating profit rose to EUR 190,000 from EUR 70,000 in the corresponding period in 2005 .",[0.9527252  0.02548613 0.02178868],positive,0.92723906
"In the fourth quarter of 2008 , net sales increased by 2 % to EUR 1,050.7 mn from EUR 1,027.0 mn in the fourth quarter of 2007 .",[0.9517654  0.02469012 0.02354453],positive,0.9270753
"International sales rose by 59.8 % to EUR 1,244.4 mn .",[0.95825934 0.02011988 0.02162074],positive,0.93813944
Net sales grew in the period to  x20ac 402 million $ 585US million from  x20ac 401 million in 2006 .,[0.95001656 0.0233284  0.0266551 ],positive,0.92668813
Net sales increased to EUR655m in April to June 2010 from EUR438m a year earlier .,[0.9486861  0.02634555 0.02496843],positive,0.9223406
"Net sales rose by 25.5 % year-on-year to EUR59 .6 m , as the number of chargers delivered went up by 41 % to 65.9 million pieces .",[0.9563605  0.01819176 0.02544773],positive,0.93816876
"Net sales totaled EUR 93.6 mn , up from EUR 93.2 mn in the corresponding period in 2005 .",[0.95333695 0.02712063 0.01954244],positive,0.9262163
Operating profit increased by 145.1 % to EUR 8.3 mn from EUR 3.4 mn .,[0.9523864  0.02349395 0.02411974],positive,0.92889243
Operating profit margin increased from 11.2 % to 11.7 % .,[0.9582113  0.01774502 0.02404363],positive,0.9404663
Operating profit rose to EUR 3.11 mn from EUR 1.22 mn in the corresponding period in 2009 .,[0.9514828  0.02679851 0.02171877],positive,0.9246843
Operating profit rose to EUR 5mn from EUR 2.8 mn in the fourth quarter of 2008 .,[0.9521844  0.02600854 0.02180705],positive,0.92617583
"Operating profit was EUR 24.5 mn , up from EUR 23.0 mn .",[0.9562892  0.02315256 0.02055824],positive,0.9331366
"Ramirent 's net sales in the second quarterended June 30 were EURO 128.7 million about U.S. $ 163 million , a 3.3-percent increase compared with EURO 124.6 million for thesecond quarter last year .",[0.9552369  0.0233752  0.02138791],positive,0.9318617
"Revenue grew by 2 percent to  x20ac 580 million $ 743 million , from  x20ac 569 million .",[0.95330095 0.02005479 0.02664426],positive,0.93324614
"Ruukki 's delivery volumes and selling prices showed favourable development and the company 's comparable net sales grew by 50 % year-on-year to EUR647m , CEO Sakari Tamminen said .",[0.9588743  0.01684833 0.02427732],positive,0.94202596
"The company 's consolidated operating profit amounted to EUR 15.86 mn , up from EUR 4.14 mn year-on-year .",[0.9546905  0.02300586 0.02230358],positive,0.9316847
The Department Store Division reported an increase in sales of 4 per cent .,[0.9498673  0.02047146 0.02966113],positive,0.92939585
The fair value of the company 's investment properties grew to EUR 2.803 billion at the end of March 2009 from EUR 2.691 million a year ago .,[0.945679   0.02548883 0.02883209],positive,0.92019016
"The last quarter was the best quarter of 2009 in net sales , and the operating margin rose to 12.2 % .",[0.95901215 0.01716883 0.02381904],positive,0.94184333
"The major breweries increased their domestic beer sales by 4.5 per cent last year , to 256.88 million litres from 245.92 million litres in 2004 .",[0.9498024  0.02323253 0.02696507],positive,0.9265699
- Operating profit rose by 26.9 % to EUR 105.8 ( 83.4 ) million .,[0.95953214 0.01979902 0.0206688 ],positive,0.93973315
21 October 2010 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR18 .9 m for the first nine months of 2010 from EUR15 .1 m for the same period a year earlier .,[0.94654006 0.02809239 0.02536758],positive,0.9184477
"According to Finnish Metso Minerals , the value of the company 's orders has gone up to EUR 1.9 bn in 12 months .",[0.94781667 0.01803786 0.03414554],positive,0.9297788
Finnish Bank of +àland reports its operating profit rose to EUR 21.3 mn in the second quarter of 2009 from EUR 6.1 mn in the corresponding period in 2008 .,[0.94995207 0.02897679 0.02107112],positive,0.92097527
Finnish financial group Aktia 's operating profit for 2009 increased to EUR 47.0 mn from EUR 6.6 mn in 2008 .,[0.9539975  0.02494531 0.02105713],positive,0.9290522
Finnish forest machinery manufacturer Ponsse 's net sales grew to EUR 51.3 mn in the first quarter of 2010 from EUR 37.5 mn in the corresponding period in 2009 .,[0.94780886 0.02773794 0.02445329],positive,0.92007095
Finnish KCI Konecranes has raised its net sales growth estimate for 2006 from over 25 % to over 35 % .,[0.9540956  0.02008938 0.02581504],positive,0.9340062
"According to HKScan Finland , the plan is to increase J+ñrvi-Suomen Portti 's net sales to EUR 80mn to EUR 100mn .",[0.94911355 0.01532779 0.03555879],positive,0.93378574
"Advertising and circulation revenues grew by 3.4 % and by 0.4 % , respectively .",[0.9574839  0.01720159 0.02531457],positive,0.9402823
"At the end of March 2007 , the group 's order book was at EUR 39.6 mn , up 42 % from the corresponding period in 2006 .",[0.9569886  0.02099904 0.02201237],positive,0.9359895
"At the same time profit of the company increased by 10 % in H1 and reached Ls 79,000 .",[0.9566065  0.01446662 0.02892684],positive,0.94213986
"Both operating profit and net sales for the 12-month period increased , respectively from EUR10 .5 m and EUR28 .8 m , as compared to the financial year 2004 .",[0.9577294  0.02187734 0.02039336],positive,0.93585205
"Both operating profit and net sales for the 12-month period increased , respectively from EUR20 .8 m and EUR177 .7 m , as compared to the financial year 2004 .",[0.9577296  0.02247531 0.01979502],positive,0.9352543
"Both operating profit and net sales for the 12-month period increased , respectively from EUR21 .5 m and EUR196 .1 m , as compared to 2005 .",[0.9576216 0.0228289 0.0195496],positive,0.9347927
"Both operating profit and net sales for the 12-month period increased , respectively from EUR4 .7 m and EUR26 .7 m , as compared to 2004 .",[0.9573448  0.02250633 0.02014888],positive,0.9348384
"Both operating profit and net sales for the nine-month period increased , respectively by 26.6 % and 3.4 % , as compared to the corresponding period in 2006 .",[0.95967263 0.02135561 0.01897167],positive,0.938317
"Both operating profit and net sales for the six-month period increased , respectively , from EUR13 .8 m and EUR143 .6 m , as compared to the corresponding period in 2007 .",[0.9584378  0.02175752 0.01980468],positive,0.93668026
"Both operating profit and net sales for the six-month period increased , respectively from EUR0 .4 m and EUR3 .2 m , as compared to the corresponding period in 2005 .",[0.95846486 0.02182361 0.01971158],positive,0.9366412
"Both operating profit and net sales for the six-month period increased , respectively from EUR18 .1 m and EUR127 .6 m , as compared to the corresponding period in 2006 .",[0.95807064 0.02217922 0.01975019],positive,0.9358914
"Both operating profit and net sales for the six-month period increased , respectively from EUR7 .5 m and EUR655 .5 m , as compared to the corresponding period in 2005 .",[0.9581965  0.02226688 0.01953666],positive,0.93592966
"Both operating profit and net sales for the three-month period increased , respectively from EUR15 .1 m and EUR131 .5 m , as compared to the corresponding period in 2005 .",[0.9585912  0.02187951 0.01952924],positive,0.9367117
"Both operating profit and net sales for the three-month period increased , respectively from EUR16 .0 m and EUR139m , as compared to the corresponding quarter in 2006 .",[0.9582684  0.02209868 0.01963288],positive,0.93616974
"Both operating profit and sales for the three-month period increased , respectively from EUR0 .3 m and EUR13 .1 m , as compared to the corresponding period in 2005 .",[0.9585779  0.02183838 0.01958367],positive,0.9367395
"Both operating profit and turnover for the nine-month period increased , respectively from EUR2 .4 m and EUR43 .8 m , as compared to the corresponding period a year ago .",[0.95727354 0.02277048 0.01995602],positive,0.9345031
"Both operating profit and turnover for the six-month period increased , respectively , from EUR17 .6 m and EUR1149 .9 m , as compared to the corresponding period in 2007 .",[0.9579418  0.02260857 0.01944964],positive,0.9353332
"Both operating profit and turnover for the six-month period increased , respectively from EUR0 .1 m and EUR29 .0 m , as compared to the corresponding period a year ago .",[0.957293   0.02266872 0.02003834],positive,0.93462425
Cargo volume increased by approximately 5 % .,[0.9573052  0.01630286 0.02639189],positive,0.9410023
"comparable operating profit totaled EUR 854mn , up from EUR 730mn in 2004 .",[0.9540627  0.02651227 0.01942506],positive,0.92755044
"Digia said its consolidated net sales for January-June 2010 were EUR67 .8 m , up 9.7 % on the same period in 2009 ( EUR61 .9 m ) .",[0.95802045 0.02267147 0.01930803],positive,0.935349
Diluted earnings per share ( EPS ) rose to EUR 0.29 from EUR 0.05 .,[0.95417774 0.02428745 0.02153483],positive,0.9298903
Diluted earnings per share ( EPS ) rose to EUR 0.52 versus EUR 0.09 .,[0.9586364  0.02240707 0.01895656],positive,0.93622935
Diluted earnings per share ( EPS ) rose to EUR 1.05 from EUR 0.64 .,[0.95436233 0.02374481 0.02189293],positive,0.9306175
Diluted earnings per share ( EPS ) rose to EUR 3.68 from EUR 0.50 .,[0.95430446 0.02359214 0.02210334],positive,0.93071234
Diluted EPS rose to EUR3 .68 from EUR0 .50 .,[0.95234    0.02442981 0.02323022],positive,0.9279102
EBIT margin was up from 1.4 % to 5.1 % .,[0.9562     0.01894388 0.02485606],positive,0.9372561
"EPS from continuing operations came in at 0.30 eur , up from 0.17 .",[0.95404094 0.0233686  0.0225905 ],positive,0.93067235
"Equity ratio was 60.9 % compared to 54.2 % In the third quarter of 2007 , net sales of the Frozen Foods Business totaled EUR 11.0 , up by about 5 % from the third quarter of 2006 .",[0.95775145 0.02120618 0.02104238],positive,0.93654525
"EUR928 ,000 in Q1 2010 6 May 2010 - Finnish textile and clothing design company Marimekko Oyj ( HEL : MMO1V ) said today its net profit rose to EUR928 ,000 in the first quarter of 2010 from EUR13 ,000 in the corresponding period a year earlier .",[0.9469712  0.02903479 0.02399397],positive,0.9179364
"Finland-based Elcoteq SE , a privately held provider of electronics manufacturing services to communications companies , said Thursday it signed a long-term manufacturing supply deal with communications equipment company Andrew Corp. .",[0.94220185 0.01920911 0.03858902],positive,0.92299277
Finnish cutlery and hand tools maker Fiskars Oyj Abp ( HEL : FISAS ) said today its net profit rose to EUR 24.1 million ( USD 33.6 m ) in the third quarter of 2010 from EUR 17.9 million a year earlier .,[0.9497163  0.02667926 0.02360442],positive,0.92303705
Finnish department store chain Stockmann Oyj Abp net profit rose to 39.8 mln euro ( $ 56.8 mln ) for the first nine months of 2007 from 37.4 mln euro ( $ 53.4 mln ) for the same period of 2006 .,[0.95257664 0.02772369 0.0196997 ],positive,0.92485297
"Finnish lifting equipment maker Konecranes Oyj said on July 30 , 2008 that its net profit rose to 71.2 mln euro ( $ 111.1 mln ) for the first half of 2008 from 57.1 mln euro ( $ 89.1 mln ) for the same period of 2007 .",[0.9527087  0.02586191 0.02142938],positive,0.9268468
Finnish metal industry solutions supplier Outotec Oyj net profit rose to 50.4 mln euro ( $ 72.5 mln ) for the first nine months of 2007 from 20.1 mln euro ( $ 28.9 mln ) for the same period of 2006 .,[0.9534717  0.02677972 0.01974855],positive,0.926692
Finnish metal products company Componenta Oyj net profit rose to 26.1 mln euro ( $ 35.9 mln ) for the first quarter of 2007 from 5.3 mln euro ( $ 7.3 mln ) for the same period of 2006 .,[0.9518586  0.02863092 0.01951042],positive,0.92322767
Finnish office supplies and computer accessories dealer Beltton-Group Plc said its net profit rose to 1.3 mln euro ( $ 1.7 mln ) in 2006 from 1.13 mln euro ( $ 1.5 mln ) in 2005 .,[0.9485191  0.03172841 0.01975248],positive,0.9167907
"Finnish security and privacy software solutions developer Stonesoft Oyj said on January 7 , 2008 that the preliminary sales of its StoneGate products grew by 59 pct year-on-year to 3.6 mln euro ( $ 5.3 mln ) for the fourth quarter of 2007 .",[0.952361   0.01868269 0.02895639],positive,0.9336783
"Finnish silicon wafer technology company Okmetic Oyj ( OMX Helsinki : OKM1V ) reported on Thursday ( 7 August ) an operating profit of EUR5 .3 m for the period January-June 2008 , up from EUR3 .3 m in the corresponding period in 2007 .",[0.9541843  0.02465225 0.02116341],positive,0.92953205
Finnish software developer Done Solutions Oyj said its net profit increased to 3.5 mln euro ( $ 4.6 mln ) in 2006 from 2.3 mln euro ( $ 3.0 mln ) in 2005 .,[0.9521004  0.0247177  0.02318191],positive,0.9273827
First quarter underlying operating profit rose to 41 mln eur from 33 mln a year earlier .,[0.95239973 0.02606721 0.02153309],positive,0.92633253
"For the first nine months of 2010 , the company 's net profit rose to EUR41m from EUR30m for the corresponding period of 2009 .",[0.9487901  0.0255673  0.02564267],positive,0.9232228
"HELSINKI ( AFX ) - Retail and wholesale group Kesko reported net sales of 659.4 mln eur for February , an increase of 10.8 pct year-on-year .",[0.95574224 0.02137658 0.02288113],positive,0.93436563
"However , net sales in 2010 are seen to have grown to EUR598 .3 m from EUR582 .3 m in 2009 .",[0.9473203  0.02828953 0.02439025],positive,0.9190308
"However , sales returned to growth in April-June 2010 , CEO Pekka Eloholma said .",[0.95757306 0.02293062 0.01949633],positive,0.93464243
"Ragutis , which is controlled by the Finnish brewery , reported a 5.4-per-cent rise in beer sales to 10.44 million litres and held an 11.09-per-cent market share .",[0.9484377  0.01368271 0.03787962],positive,0.93475497
"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 4.7-per-cent growth in beer sales for January-May to 46.22 million litres .",[0.95238835 0.01967567 0.02793599],positive,0.9327127
"In December alone , the members of the Lithuanian Brewers ' Association sold a total of 20.3 million liters of beer , an increase of 1.9 percent from the sales of 19.92 million liters in December 2004 .",[0.9523764  0.01980568 0.02781791],positive,0.93257076
"In January-September 2009 , the Group 's net interest income increased to EUR 112.4 mn from EUR 74.3 mn in January-September 2008 .",[0.9477782  0.02709028 0.02513143],positive,0.9206879
"In Q1 of 2010 , Bank of +àland 's net interest income increased from EUR 9.1 mn to EUR 9.7 mn .",[0.95186305 0.01942224 0.02871477],positive,0.9324408
"In Sweden , operating profit for the period under review totaled EUR 3.4 mn , up 30.8 % from the corresponding period in 2005 .",[0.9582544  0.02257978 0.01916573],positive,0.9356746
"In the fourth quarter of 2009 , Orion 's net profit went up by 33.8 % year-on-year to EUR33m .",[0.9568542  0.01785141 0.0252943 ],positive,0.9390028
"In the second quarter of 2010 , the group 's net profit rose to EUR 3.1 million from EUR 2.5 million in April-June 2009 .",[0.9493649  0.02733263 0.02330248],positive,0.92203224
"In the second quarter of 2010 , the group 's net profit rose to EUR3 .1 m from EUR2 .5 m in April-June 2009 .",[0.94862527 0.02770138 0.02367326],positive,0.9209239
"In the third quarter , net sales increased by 12 % year-on-year to EUR 159.5 million , or by 6 % at comparable currency rates growth .",[0.95671725 0.01698036 0.02630231],positive,0.9397369
"In the third quarter , net sales increased by 12 % year-on-year to EUR159 .5 m , or by 6 % at comparable currency rates growth .",[0.9567611  0.01747074 0.02576816],positive,0.9392904
Its market share widened to 48.51 percent from 48.31 percent a year earlier .,[0.9493118  0.02432461 0.02636356],positive,0.9249872
"Kesko Agro Eesti , the retailer and wholesaler of grain , agricultural and warehousing machinery and accessories , had net sales of 81 million euros in 2007 , an increase by one-tenth over the preceding year .",[0.9562361  0.01868521 0.02507875],positive,0.9375509
"Kesko 's car import and retailing business , VV-Auto , saw sales grow by 17.1 pct .",[0.95390713 0.01332023 0.03277268],positive,0.9405869
Kone 's net sales rose by some 14 % year-on-year in the first nine months of 2008 .,[0.957808   0.01626581 0.02592624],positive,0.9415422
"( ADP News ) - Feb 11 , 2009 - Finnish management software solutions provider Ixonos Oyj ( HEL : XNS1V ) said today its net profit rose to EUR 3.5 million ( USD 4.5 m ) for 2008 from EUR 3.1 million for 2007 .",[0.95050484 0.02719673 0.02229837],positive,0.92330813
"( ADP News ) - Feb 12 , 2009 - Finnish IT solutions provider Affecto Oyj ( HEL : AFE1V ) said today its net profit rose to EUR 8.5 million ( USD 11m ) in 2008 from EUR 7 million in 2007 .",[0.9484496  0.02936794 0.02218245],positive,0.9190817
"( ADP News ) - Feb 6 , 2009 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR 19.2 million ( USD 24.6 m ) for 2008 from EUR 17.5 million for 2007 .",[0.9494119  0.02770216 0.02288589],positive,0.9217098
"( ADP News ) - Nov 5 , 2008 - Finnish electronic measurement products and solutions maker Vaisala Oyj ( OMX : VAIAS ) said today that its net profit rose to EUR 18 million ( USD 23.1 m ) for the first nine months of 2008 from EUR 1",[0.9506598  0.02476711 0.02457305],positive,0.9258927
"( ADP News ) - Oct 29 , 2008 - Finnish lifting equipment maker Konecranes Oyj ( OMX : KCR1V ) said today that its net profit rose to EUR 116.6 million ( USD 149.1 m ) in the first nine months of 2008 from EUR 73.6 million for the s",[0.9493331  0.02623909 0.02442787],positive,0.923094
"Metso expects its net sales to increase by about 10 % in 2008 , at comparable exchange rates .",[0.9510609  0.01504757 0.03389145],positive,0.93601334
Net interest income increased by 4.5 % to EUR 31.4 mn from EUR 30.0 mn in 2004 .,[0.95204353 0.02344104 0.0245154 ],positive,0.9286025
"Net interest income was EUR 152.2 mn , up from EUR 101.0 mn in 2008 .",[0.9561225  0.0239509  0.01992652],positive,0.93217164
"Net interest income was EUR 39.3 mn , up from EUR 32.7 mn .",[0.95569116 0.02160137 0.02270741],positive,0.9340898
Net sales of the Vegetable Oil Business rose to EUR 10.6 mn from EUR 10.1 mn .,[0.95273376 0.02390762 0.02335872],positive,0.92882615
"Nokia Multimedia 's net sales totaled EUR 5.7 bn , up 45 % from the corresponding period in 2005 .",[0.95810086 0.01991978 0.02197929],positive,0.9381811
Operating income rose to EUR 696.4 mn from EUR 600.3 mn in 2009 .,[0.95203716 0.02734102 0.02062182],positive,0.92469615
"Operating profit of Kauppalehti group rose to EUR 1.5 mn from EUR 1.3 mn , and that of Marketplaces to EUR 1.3 mn from EUR 1.0 mn in the third quarter of 2006 .",[0.9505664  0.02790114 0.02153244],positive,0.92266524
Operating profit rose from EUR 1.94 mn to EUR 2.45 mn .,[0.95717925 0.02151354 0.02130716],positive,0.9356657
Operating profit rose to 22.1 mln eur from 19.9 mln .,[0.9530328  0.0247874  0.02217983],positive,0.92824537
Operating profit rose to EUR 1.6 mn from EUR 1.1 mn in the corresponding period in 2006 .,[0.95128745 0.02716932 0.02154322],positive,0.9241181
Operating profit rose to EUR 103.4 mn from EUR 23.2 in the corresponding period in 2006 .,[0.9514315  0.02705641 0.02151201],positive,0.9243751
Operating profit rose to EUR 13.5 mn from EUR 9.7 mn in the corresponding period in 2006 .,[0.9511398  0.02730636 0.02155387],positive,0.92383343
Operating profit rose to EUR 26.7 mn from EUR 14.9 mn in the corresponding period in 2006 .,[0.9508541  0.02752411 0.02162173],positive,0.92333
Operating profit rose to EUR 27.8 mn from EUR 17.5 mn in 2008 .,[0.9522542  0.0276719  0.02007383],positive,0.9245823
Operating profit rose to EUR 3.2 mn from EUR 1.0 mn in the corresponding period in 2008 .,[0.9517265  0.02671956 0.02155385],positive,0.9250069
Operating profit rose to EUR 4.7 mn from EUR 3.6 mn .,[0.95349836 0.02421402 0.02228757],positive,0.92928433
