sentence,logit,prediction,sentiment_score
Clothing chain Sepp+ñl+ñ 's net sales increased by 7.0 % to EUR 30.8 mn .,[0.95790404 0.01736882 0.02472719],positive,0.94053525
Construction volumes meanwhile grow at a rate of 10-15 percent annually .,[0.8556316  0.01467528 0.1296932 ],positive,0.84095633
Finnish and Swedish construction markets are still experiencing an estimated 4 % annual growth in 2008 .,[0.94536954 0.01347735 0.04115315],positive,0.9318922
"However , Biohit estimates its total net sales will continue to grow in 2009 , and that favourable trends in net sales will lead to a profit in 2009 .",[0.9532979  0.01594792 0.03075417],positive,0.93735
"In 2009 , Fiskars ' cash flow from operating activities amounted to EUR121m , up from EUR97m in the previous year .",[0.9535811  0.02474977 0.02166908],positive,0.92883134
"In Lithuania , operating profit rose to EUR 190,000 from EUR 70,000 in the corresponding period in 2005 .",[0.9527252  0.02548613 0.02178868],positive,0.92723906
"In the fourth quarter of 2008 , net sales increased by 2 % to EUR 1,050.7 mn from EUR 1,027.0 mn in the fourth quarter of 2007 .",[0.9517654  0.02469012 0.02354453],positive,0.9270753
"International sales rose by 59.8 % to EUR 1,244.4 mn .",[0.95825934 0.02011989 0.02162075],positive,0.93813944
Net sales grew in the period to  x20ac 402 million $ 585US million from  x20ac 401 million in 2006 .,[0.95001656 0.0233284  0.0266551 ],positive,0.92668813
Net sales increased to EUR655m in April to June 2010 from EUR438m a year earlier .,[0.9486861  0.02634555 0.02496842],positive,0.9223406
"Net sales rose by 25.5 % year-on-year to EUR59 .6 m , as the number of chargers delivered went up by 41 % to 65.9 million pieces .",[0.9563605  0.01819176 0.02544773],positive,0.93816876
"Net sales totaled EUR 93.6 mn , up from EUR 93.2 mn in the corresponding period in 2005 .",[0.95333695 0.02712063 0.01954244],positive,0.9262163
Operating profit increased by 145.1 % to EUR 8.3 mn from EUR 3.4 mn .,[0.9523863  0.02349394 0.02411976],positive,0.9288924
Operating profit margin increased from 11.2 % to 11.7 % .,[0.9582113  0.01774502 0.02404363],positive,0.9404663
Operating profit rose to EUR 3.11 mn from EUR 1.22 mn in the corresponding period in 2009 .,[0.9514828  0.02679851 0.02171877],positive,0.9246843
Operating profit rose to EUR 5mn from EUR 2.8 mn in the fourth quarter of 2008 .,[0.9521844  0.02600854 0.02180705],positive,0.92617583
"Operating profit was EUR 24.5 mn , up from EUR 23.0 mn .",[0.9562892  0.02315256 0.02055824],positive,0.9331366
"Ramirent 's net sales in the second quarterended June 30 were EURO 128.7 million about U.S. $ 163 million , a 3.3-percent increase compared with EURO 124.6 million for thesecond quarter last year .",[0.9552369  0.0233752  0.02138791],positive,0.9318617
"Revenue grew by 2 percent to  x20ac 580 million $ 743 million , from  x20ac 569 million .",[0.95330095 0.02005479 0.02664426],positive,0.93324614
Ruukki announced that it has signed an agreement with Aker Solutions of Norway to supply 24 suction anchors in September 2010 from its Kalajoki unit in Finland .,[0.93581885 0.01567974 0.04850144],positive,0.92013913
"Ruukki 's delivery volumes and selling prices showed favourable development and the company 's comparable net sales grew by 50 % year-on-year to EUR647m , CEO Sakari Tamminen said .",[0.9588743  0.01684833 0.02427732],positive,0.94202596
Sanoma Magazines ' net sales are estimated to grow in 2006 .,[0.93775076 0.00979076 0.05245852],positive,0.92796
The bank forecasts Finland 's GDP will grow by 2 % in 2010 and in 2011 .,[0.9480218  0.01421859 0.03775956],positive,0.93380326
"The company 's consolidated operating profit amounted to EUR 15.86 mn , up from EUR 4.14 mn year-on-year .",[0.9546905  0.02300586 0.02230358],positive,0.9316847
The Department Store Division reported an increase in sales of 4 per cent .,[0.9498673  0.02047146 0.02966113],positive,0.92939585
The fair value of the company 's investment properties grew to EUR 2.803 billion at the end of March 2009 from EUR 2.691 million a year ago .,[0.945679   0.02548883 0.02883209],positive,0.92019016
"The last quarter was the best quarter of 2009 in net sales , and the operating margin rose to 12.2 % .",[0.95901215 0.01716883 0.02381904],positive,0.94184333
"The major breweries increased their domestic beer sales by 4.5 per cent last year , to 256.88 million litres from 245.92 million litres in 2004 .",[0.9498024  0.02323253 0.02696507],positive,0.9265699
"The transaction doubles Tecnomens workforse , and adds a fourth to their net sales .",[0.9436084  0.01079858 0.04559301],positive,0.9328098
- Operating profit rose by 26.9 % to EUR 105.8 ( 83.4 ) million .,[0.95953214 0.01979902 0.02066881],positive,0.93973315
"`` After this purchase , Cramo will become the second largest rental services provider in the Latvian market .",[0.6898267  0.00682703 0.30334622],positive,0.6829997
`` The purchase of the operations is part of YIT 's strategy to expand its offering of building system services geographically . '',[0.8287462  0.00641124 0.16484252],positive,0.82233495
21 October 2010 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR18 .9 m for the first nine months of 2010 from EUR15 .1 m for the same period a year earlier .,[0.94654006 0.02809239 0.02536758],positive,0.9184477
"According to Finnish Metso Minerals , the value of the company 's orders has gone up to EUR 1.9 bn in 12 months .",[0.94781667 0.01803786 0.03414554],positive,0.9297788
Finnish Aldata Solution has signed a contract of supply its G.O.L.D. system to two French retail chains .,[0.94374365 0.01460697 0.04164941],positive,0.9291367
Finnish Bank of +àland reports its operating profit rose to EUR 21.3 mn in the second quarter of 2009 from EUR 6.1 mn in the corresponding period in 2008 .,[0.94995207 0.02897679 0.02107112],positive,0.92097527
Finnish financial group Aktia 's operating profit for 2009 increased to EUR 47.0 mn from EUR 6.6 mn in 2008 .,[0.9539975  0.02494531 0.02105713],positive,0.9290522
Finnish forest machinery manufacturer Ponsse 's net sales grew to EUR 51.3 mn in the first quarter of 2010 from EUR 37.5 mn in the corresponding period in 2009 .,[0.94780886 0.02773794 0.02445329],positive,0.92007095
Finnish KCI Konecranes has raised its net sales growth estimate for 2006 from over 25 % to over 35 % .,[0.9540956  0.02008938 0.02581504],positive,0.9340062
Finnish Okmetic that manufactures and processes silicon wafers for the semiconductor and sensor industries and Norwegian solar wafer company NorSun have signed a contract under which Okmetic will supply NorSun mono silicon crystals for use in solar cell manufacturing .,[0.9348458  0.01685543 0.04829873],positive,0.9179904
Finnish pharmaceuticals company Orion 's net sales rose to EUR 190mn in the first quarter of 2009 from EUR 180mn in the first quarter of 2008 .,[0.95102996 0.02727013 0.02169985],positive,0.9237598
"Finnish Ponsse has signed an agreement with Babcock Africa for the distribution and support of Ponsse forest machines , harvester heads , and information systems in South Africa .",[0.922063   0.0109774  0.06695954],positive,0.9110856
South African Sappi will become the largest foreign forest industry company operating in Finland as a result of the acquisition Finnish M-real Corporation 's Graphic Papers Business unit .,[0.77922386 0.00656426 0.21421184],positive,0.7726596
According to Deputy MD Pekka Silvennoinen the aim is double turnover over the next three years .,[0.6922129  0.0156583  0.29212883],positive,0.67655456
"According to HKScan Finland , the plan is to increase J+ñrvi-Suomen Portti 's net sales to EUR 80mn to EUR 100mn .",[0.94911355 0.01532779 0.03555879],positive,0.93378574
"Advertising and circulation revenues grew by 3.4 % and by 0.4 % , respectively .",[0.9574839  0.01720159 0.02531457],positive,0.9402823
"After the takeover , Cramo will become the second largest rental services provider in the Latvian market .",[0.6822673  0.00743835 0.3102944 ],positive,0.67482895
"Again , the most significant sales increase of 18.6 % was in Russia .",[0.9068474  0.01539843 0.07775418],positive,0.891449
Alma Media expects its net sales to increase as forecast previously .,[0.95646715 0.01575542 0.02777753],positive,0.94071174
Also Lemmink+ñinen 's profit for accounting period went up to EUR 3.1 mn from EUR -24.5 mn a year ago .,[0.95236415 0.02431758 0.02331834],positive,0.9280466
"At the end of March 2007 , the group 's order book was at EUR 39.6 mn , up 42 % from the corresponding period in 2006 .",[0.9569886  0.02099904 0.02201237],positive,0.9359895
"At the same time profit of the company increased by 10 % in H1 and reached Ls 79,000 .",[0.9566065  0.01446662 0.02892684],positive,0.94213986
"Both operating profit and net sales for the 12-month period increased , respectively from EUR10 .5 m and EUR28 .8 m , as compared to the financial year 2004 .",[0.9577294  0.02187734 0.02039336],positive,0.93585205
"Both operating profit and net sales for the 12-month period increased , respectively from EUR20 .8 m and EUR177 .7 m , as compared to the financial year 2004 .",[0.9577296  0.02247531 0.01979503],positive,0.9352543
"Both operating profit and net sales for the 12-month period increased , respectively from EUR21 .5 m and EUR196 .1 m , as compared to 2005 .",[0.9576216 0.0228289 0.0195496],positive,0.9347927
"Both operating profit and net sales for the 12-month period increased , respectively from EUR4 .7 m and EUR26 .7 m , as compared to 2004 .",[0.9573448  0.02250633 0.02014888],positive,0.9348384
"Both operating profit and net sales for the nine-month period increased , respectively by 26.6 % and 3.4 % , as compared to the corresponding period in 2006 .",[0.95967263 0.02135561 0.01897167],positive,0.938317
"Both operating profit and net sales for the six-month period increased , respectively , from EUR13 .8 m and EUR143 .6 m , as compared to the corresponding period in 2007 .",[0.9584378  0.02175752 0.01980468],positive,0.93668026
"Both operating profit and net sales for the six-month period increased , respectively from EUR0 .4 m and EUR3 .2 m , as compared to the corresponding period in 2005 .",[0.95846486 0.02182362 0.01971158],positive,0.9366412
"Both operating profit and net sales for the six-month period increased , respectively from EUR18 .1 m and EUR127 .6 m , as compared to the corresponding period in 2006 .",[0.95807064 0.02217922 0.01975019],positive,0.9358914
"Both operating profit and net sales for the six-month period increased , respectively from EUR7 .5 m and EUR655 .5 m , as compared to the corresponding period in 2005 .",[0.9581965  0.02226688 0.01953666],positive,0.93592966
"Both operating profit and net sales for the three-month period increased , respectively from EUR15 .1 m and EUR131 .5 m , as compared to the corresponding period in 2005 .",[0.9585912  0.02187951 0.01952924],positive,0.9367117
"Both operating profit and net sales for the three-month period increased , respectively from EUR16 .0 m and EUR139m , as compared to the corresponding quarter in 2006 .",[0.9582684  0.02209868 0.01963288],positive,0.93616974
"Both operating profit and sales for the three-month period increased , respectively from EUR0 .3 m and EUR13 .1 m , as compared to the corresponding period in 2005 .",[0.9585779  0.02183838 0.01958367],positive,0.9367395
"Both operating profit and turnover for the nine-month period increased , respectively from EUR2 .4 m and EUR43 .8 m , as compared to the corresponding period a year ago .",[0.95727354 0.02277047 0.01995601],positive,0.9345031
"Both operating profit and turnover for the six-month period increased , respectively , from EUR17 .6 m and EUR1149 .9 m , as compared to the corresponding period in 2007 .",[0.9579418  0.02260857 0.01944964],positive,0.9353332
"Both operating profit and turnover for the six-month period increased , respectively from EUR0 .1 m and EUR29 .0 m , as compared to the corresponding period a year ago .",[0.957293   0.02266872 0.02003834],positive,0.93462425
Cargo volume grew by 7 % .,[0.9591825  0.01573278 0.02508475],positive,0.94344974
Cargo volume increased by approximately 5 % .,[0.9573052  0.01630286 0.02639189],positive,0.9410023
"comparable operating profit totaled EUR 854mn , up from EUR 730mn in 2004 .",[0.9540627  0.02651227 0.01942506],positive,0.92755044
"Digia said its consolidated net sales for January-June 2010 were EUR67 .8 m , up 9.7 % on the same period in 2009 ( EUR61 .9 m ) .",[0.95802045 0.02267147 0.01930803],positive,0.935349
Diluted earnings per share ( EPS ) rose to EUR 0.29 from EUR 0.05 .,[0.95417774 0.02428745 0.02153483],positive,0.9298903
Diluted earnings per share ( EPS ) rose to EUR 0.52 versus EUR 0.09 .,[0.9586364  0.02240707 0.01895656],positive,0.93622935
Diluted earnings per share ( EPS ) rose to EUR 1.05 from EUR 0.64 .,[0.95436233 0.02374481 0.02189293],positive,0.9306175
Diluted earnings per share ( EPS ) rose to EUR 3.68 from EUR 0.50 .,[0.95430446 0.02359214 0.02210334],positive,0.93071234
Diluted EPS rose to EUR3 .68 from EUR0 .50 .,[0.95234    0.02442981 0.02323022],positive,0.9279102
EBIT margin was up from 1.4 % to 5.1 % .,[0.9562     0.01894388 0.02485606],positive,0.9372561
"EPS for the quarter was EUR0 .00 , as compared with EUR0 .01 in the third quarter of 2008 , representing a Group net sales for the third quarter were EUR15 .3 m , up by 2.8 % as compared with EUR14 .9 m in the third quarter of 2008 .",[0.958084   0.02318054 0.01873543],positive,0.93490344
"EPS from continuing operations came in at 0.30 eur , up from 0.17 .",[0.95404094 0.0233686  0.0225905 ],positive,0.93067235
"Equity ratio was 60.9 % compared to 54.2 % In the third quarter of 2007 , net sales of the Frozen Foods Business totaled EUR 11.0 , up by about 5 % from the third quarter of 2006 .",[0.95775145 0.02120618 0.02104238],positive,0.93654525
"EUR928 ,000 in Q1 2010 6 May 2010 - Finnish textile and clothing design company Marimekko Oyj ( HEL : MMO1V ) said today its net profit rose to EUR928 ,000 in the first quarter of 2010 from EUR13 ,000 in the corresponding period a year earlier .",[0.9469712  0.02903479 0.02399397],positive,0.9179364
"Finland-based Elcoteq SE , a privately held provider of electronics manufacturing services to communications companies , said Thursday it signed a long-term manufacturing supply deal with communications equipment company Andrew Corp. .",[0.94220185 0.01920911 0.03858902],positive,0.92299277
Finnish cutlery and hand tools maker Fiskars Oyj Abp ( HEL : FISAS ) said today its net profit rose to EUR 24.1 million ( USD 33.6 m ) in the third quarter of 2010 from EUR 17.9 million a year earlier .,[0.9497163  0.02667926 0.02360442],positive,0.92303705
Finnish department store chain Stockmann Oyj Abp net profit rose to 39.8 mln euro ( $ 56.8 mln ) for the first nine months of 2007 from 37.4 mln euro ( $ 53.4 mln ) for the same period of 2006 .,[0.95257664 0.02772369 0.0196997 ],positive,0.92485297
"Finnish lifting equipment maker Konecranes Oyj said on July 30 , 2008 that its net profit rose to 71.2 mln euro ( $ 111.1 mln ) for the first half of 2008 from 57.1 mln euro ( $ 89.1 mln ) for the same period of 2007 .",[0.9527087  0.02586189 0.02142937],positive,0.92684686
Finnish messaging solutions developer Tecnomen Corporation ( OMX Helsinki : TEM1V ) said on Thursday ( 11 December ) that it has received an expansion order for its Convergent Charging solution in Latin America .,[0.9490974  0.01863111 0.0322715 ],positive,0.9304663
Finnish metal industry solutions supplier Outotec Oyj net profit rose to 50.4 mln euro ( $ 72.5 mln ) for the first nine months of 2007 from 20.1 mln euro ( $ 28.9 mln ) for the same period of 2006 .,[0.9534717  0.02677972 0.01974855],positive,0.926692
Finnish metal products company Componenta Oyj net profit rose to 26.1 mln euro ( $ 35.9 mln ) for the first quarter of 2007 from 5.3 mln euro ( $ 7.3 mln ) for the same period of 2006 .,[0.9518586  0.02863092 0.01951042],positive,0.92322767
Finnish office supplies and computer accessories dealer Beltton-Group Plc said its net profit rose to 1.3 mln euro ( $ 1.7 mln ) in 2006 from 1.13 mln euro ( $ 1.5 mln ) in 2005 .,[0.9485191  0.03172841 0.01975248],positive,0.9167907
"Finnish security and privacy software solutions developer Stonesoft Oyj said on January 7 , 2008 that the preliminary sales of its StoneGate products grew by 59 pct year-on-year to 3.6 mln euro ( $ 5.3 mln ) for the fourth quarter of 2007 .",[0.952361   0.01868269 0.02895639],positive,0.9336783
"Finnish silicon wafer technology company Okmetic Oyj ( OMX Helsinki : OKM1V ) reported on Thursday ( 7 August ) an operating profit of EUR5 .3 m for the period January-June 2008 , up from EUR3 .3 m in the corresponding period in 2007 .",[0.9541843  0.02465225 0.02116341],positive,0.92953205
Finnish software developer Done Solutions Oyj said its net profit increased to 3.5 mln euro ( $ 4.6 mln ) in 2006 from 2.3 mln euro ( $ 3.0 mln ) in 2005 .,[0.9521004  0.0247177  0.02318191],positive,0.9273827
First quarter underlying operating profit rose to 41 mln eur from 33 mln a year earlier .,[0.95239973 0.02606721 0.02153309],positive,0.92633253
"Following the acquisition , Relacom will strengthen its presence in Finland , serving operators and office market with mobile and fixed networks construction , installation and maintenance services .",[0.9289036  0.00764463 0.06345176],positive,0.9212589
"For the first nine months of 2010 , the company 's net profit rose to EUR41m from EUR30m for the corresponding period of 2009 .",[0.9487901  0.0255673  0.02564267],positive,0.9232228
"HELSINKI ( AFX ) - Retail and wholesale group Kesko reported net sales of 659.4 mln eur for February , an increase of 10.8 pct year-on-year .",[0.95574224 0.02137658 0.02288113],positive,0.93436563
