sentence,logit,prediction,sentiment_score
"Operating profit for the nine-month period increased from EUR3 .1 m and net sales increased from EUR61 .5 m , as compared to the corresponding period in 2007 .",[0.22905517 0.5375     0.23344478],negative,-0.30844486
"Operating profit for the three-month period increased from EUR1 .2 m , while revenue increased from EUR20 .2 m , as compared to the corresponding period in 2005 .",[0.22646825 0.5366489  0.23688284],negative,-0.31018066
"The Brazilian unit of Finnish security solutions provider F-Secure signed up 1,500 new clients last year , online news source Reseller Web quoted the division 's commercial director , Vladimir Brand+úo , as saying .",[0.21827483 0.54750973 0.2342154 ],negative,-0.3292349
"The company 's net profit rose 11.4 % on the year to 82.2 million euros in 2005 on sales of 686.5 million euros , 13.8 % up on the year , the company said earlier .",[0.22388817 0.534555   0.24155685],negative,-0.31066686
"The Lithuanian beer market made up 14.41 million liters in January , a rise of 0.8 percent from the year-earlier figure , the Lithuanian Brewers ' Association reporting citing the results from its members .",[0.22408149 0.53998184 0.23593664],negative,-0.31590036
"Viking Line 's cargo revenue increased by 5.4 % to EUR 21.46 mn , and cargo volume increased by 2.4 % to 70,116 cargo units .",[0.22390512 0.54170614 0.23438875],negative,-0.31780103
"The fair value of the property portfolio doubled as a result of the Kapiteeli acquisition and totalled EUR 2,686.2 1,259.7 million .",[0.22709057 0.542038   0.23087136],negative,-0.31494746
10 February 2011 - Finnish media company Sanoma Oyj HEL : SAA1V said yesterday its 2010 net profit almost tripled to EUR297 .3 m from EUR107 .1 m for 2009 and announced a proposal for a raised payout .,[0.21813059 0.559099   0.22277041],negative,-0.34096843
"A Helsinki : ELIiV today reported EPS of EUR1 .13 for 2009 , an increase over EPS of EUR1 .12 in 2008 .",[0.22250928 0.55119175 0.22629896],negative,-0.32868248
"Aspo Plc STOCK EXCHANGE RELEASE February 11 , 2011 at8 .45 a.m. ESL Shipping Ltd , part of Aspo Group , has signed a new , long-term contract with Rautaruukki Corporation for the marine transport of raw materials on the Baltic Sea .",[0.22986586 0.5431311  0.22700301],negative,-0.31326526
"Commission income increased by 22 % to EUR 4.4 mn , and lending volume rose by 13.5 % .",[0.22061114 0.5298647  0.24952413],negative,-0.30925357
"In January , traffic , measured in revenue passenger kilometres RPK , went up by 3.2 % and capacity , measured in available seat kilometres ASK , rose by 12.2 % .",[0.22252394 0.5398741  0.23760197],negative,-0.31735015
"In January-September 2010 , Fiskars ' net profit went up by 14 % year-on-year to EUR 65.4 million and net sales to EUR 525.3 million from EUR 487.7 million .",[0.22585776 0.5394613  0.23468097],negative,-0.31360355
"Net income from life insurance rose to EUR 16.5 mn from EUR 14.0 mn , and net income from non-life insurance to EUR 22.6 mn from EUR 15.2 mn in 2009 .",[0.2294942  0.533857   0.23664881],negative,-0.30436277
"Nyrstar has also agreed to supply to Talvivaara up to 150,000 tonnes of sulphuric acid per annum for use in Talvivaara 's leaching process during the period of supply of the zinc in concentrate .",[0.22442777 0.54132724 0.234245  ],negative,-0.31689948
"Sales for both the Department Store Division and Hobby Hall increased by 7 % , while sales for the clothing store subsidiary Seppala decreased by 4 % .",[0.22639658 0.51681936 0.25678408],negative,-0.2904228
Sales have risen in other export markets .,[0.22579646 0.5343819  0.23982161],negative,-0.30858546
Sales increased due to growing market rates and increased operations .,[0.22731064 0.5224297  0.25025967],negative,-0.29511905
The agreement strengthens our long-term partnership with Nokia Siemens Networks .,[0.2264899  0.5312572  0.24225289],negative,-0.3047673
"The agreement was signed with Biohit Healthcare Ltd , the UK-based subsidiary of Biohit Oyj , a Finnish public company which develops , manufactures and markets liquid handling products and diagnostic test systems .",[0.22185737 0.5347828  0.2433598 ],negative,-0.31292546
The company also estimates the already carried out investments to lead to an increase in its net sales for 2010 from 2009 when they reached EUR 141.7 million .,[0.23234423 0.53500676 0.232649  ],negative,-0.30266255
"The company 's order book stood at 1.5 bln euro $ 2.2 bln on September 30 , 2007 , up by 24.2 pct on the year , with international orders amounting to 365 mln euro $ 534.3 mln .",[0.22887677 0.5389787  0.23214453],negative,-0.31010193
"The company said that paper demand increased in all of its main markets , including of publication papers , and that it increased average paper prices by 4 percent compared with last year .",[0.22784962 0.53759027 0.2345601 ],negative,-0.30974066
"The world 's second largest stainless steel maker said net profit in the three-month period until Dec. 31 surged to euro603 million US$ 781 million , or euro3 .33 US$ 4.31 per share , from euro172 million , or euro0 .94 per share , the previous year .",[0.23169897 0.53682476 0.23147626],negative,-0.30512577
"Within the framework of the partnership , Nokia Siemens Networks has signed an initial framework purchase agreement with Sitronics subsidiary , JSC Mikron , which is the largest manufacturer and exporter of microelectronic components in Russia .",[0.22466789 0.5380549  0.23727728],negative,-0.31338698
"Seppala 's revenue increased by 0.2 % to EUR10 .1 m. In Finland , revenue went down by 2.4 % to EUR6 .8 m , while sales abroad rose by 6.2 % to EUR3 .3 m. Sales increased in all the Baltic countries as well as in Russia and Ukraine .",[0.21443366 0.52515715 0.26040924],negative,-0.31072348
"Shares of Standard Chartered ( STAN ) rose 1.2 % in the FTSE 100 , while Royal Bank of Scotland ( RBS ) shares rose 2 % and Barclays shares ( BARC ) ( BCS ) were up 1.7 % .",[0.2277222 0.5324362 0.2398416],negative,-0.304714
Shares of Nokia Corp. rose Thursday after the cell phone maker said its third-quarter earnings almost doubled and its share of the global handset market increased .,[0.23561421 0.52574605 0.23863977],negative,-0.29013184
"In its financial report , published on Friday , SEB said its net profit soared to SEK6 .745 bn in 2010 from a year-earlier SEK1 .114 bn and proposed a 50 % dividend increase to SEK1 .50 per share .",[0.23448946 0.54101926 0.2244913 ],negative,-0.30652982
Sales for the Department Store Division increased by 15 % and sales for the clothing store subsidiary Seppala increased by 8 % Meanwhile sales for Hobby Hall decreased by 12 % .,[0.2305845  0.5226293  0.24678624],negative,-0.29204482
"At first the contract envisaged the construction of three ferryboats with an option for two more units , further confirmed at a total value of 500 mln euro ( $ 645.8 mln ) .",[0.22400327 0.549581   0.22641575],negative,-0.32557774
"KESKO CORPORATION STOCK EXCHANGE RELEASE 28.02.2008 AT 09.30 1 ( 1 ) Kesko Corporation and Aspo plc today signed an agreement by which Aspo acquires the share capital of Kauko-Telko Ltd , a subsidiary wholly owned by Kesko .",[0.22585791 0.5418198  0.23232235],negative,-0.3159619
Sponda Plc Stock Exchange Release 5 December 2006 at 15.45 EUR 1.5 BILLION SYNDICATED CREDIT FACILITY FOR SPONDA Sponda has signed an agreement for a one-year syndicated credit facility for a total of EUR 1.5 billion .,[0.22179435 0.5432385  0.23496719],negative,-0.32144415
"The contract covers HDO platform , AC800 and CXE880 optical Fttb nodes designed to increase the forward and return path capacity of the transmission networks .",[0.23014307 0.54111165 0.22874527],negative,-0.31096858
"The OMX Helsinki 25 index was up 0.92 pct at 2,518.67 and the Helsinki CAP portfolio index was 0.91 pct higher at 4,711.19 .",[0.22404632 0.54308236 0.2328713 ],negative,-0.31903604
"Rinkuskiai raised the sales by 18.1 percent , to 1.37 million liters , while the sales of Kauno Alus grew by 14.3 percent , to 960,000 liters .",[0.22007805 0.5296637  0.25025827],negative,-0.30958563
TELECOMWORLDWIRE-7 April 2006-TJ Group Plc sells stake in Morning Digital Design Oy Finnish IT company TJ Group Plc said on Friday 7 April that it had signed an agreement on selling its shares of Morning Digital Design Oy to Edita Oyj .,[0.21928501 0.5645662  0.21614876],negative,-0.34528118
Under this agreement Biohit becomes a focus supplier of pipettors and disposable pipettor tips to VWR customers throughout Europe .,[0.22664551 0.545825   0.22752939],negative,-0.31917948
"The combination of all services enabling us to offer a complex and strengthened service chain not only limited to the Baltic port connections but also for getting access to the world wide Grimaldi Network into the Mediterranean , Africa and North America `` says Uwe Bakosch .",[0.19775318 0.5821665  0.22008026],negative,-0.3844133
"The company still expects its turnover in 2010 to slightly increase from the level of 2009 , adding that `` market predictability is still too poor for trustworthy forecasts on the market development of the contract manufacturing business during the current year '' .",[0.22895251 0.53359425 0.23745324],negative,-0.30464172
The acquisition will considerably increase Kemira 's sales and market position in the Russian metal industry coatings market .,[0.22732951 0.5367174  0.23595305],negative,-0.30938792
"In January-September 2007 , Finnlines ' net sales rose to EUR 505.4 mn from EUR 473.5 mn in the corresponding period in 2006 .",[0.23166648 0.5440324  0.22430113],negative,-0.31236592
"Adjusted for changes in the Group structure , the Division 's net sales increased by 1.7 % .",[0.23181054 0.530835   0.23735449],negative,-0.29902443
"`` The change will optimize the operational efficiencies of our growing business , '' said Julia Prohaska , director of marketing communications for Fiskars .",[0.22274148 0.544387   0.23287156],negative,-0.3216455
"`` They would invest not only in the physical infrastructure , but would also provide know-how for managing and developing science and technology parks , '' said Sunrise Valley director Andrius Bagdonas .",[0.21968345 0.54741365 0.2329029 ],negative,-0.32773018
"4 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V saw its net profit jump to EUR2 .1 m for the last quarter of 2010 from EUR995 ,000 for the same period of 2009 .",[0.22880898 0.54448414 0.22670686],negative,-0.31567514
Finnish Aktia Group 's operating profit rose to EUR 17.5 mn in the first quarter of 2010 from EUR 8.2 mn in the first quarter of 2009 .,[0.22688797 0.5384025  0.23470953],negative,-0.31151453
Finnish Bank of +àland 's consolidated net operating profit increased from EUR 4.8 mn in the first quarter of 2005 to EUR 6.4 mn in the first quarter of 2006 .,[0.22810735 0.5360492  0.23584348],negative,-0.30794185
"Finnish financial group Aktia reports operating profit of EUR 44.4 mn in January-September 2009 , up from EUR 37.3 mn in the corresponding period in 2008 .",[0.22824076 0.53974825 0.23201102],negative,-0.3115075
"Finnish high technology provider Vaahto Group reports net sales of EUR 41.8 mn in the accounting period September 2007 - February 2008 , an increase of 11.2 % from a year earlier .",[0.2244738  0.5343712  0.24115501],negative,-0.3098974
Net sales of Finnish food industry company L+ñnnen Tehtaat 's continuing operations increased by 13 % in 2008 to EUR 349.1 mn from EUR 309.6 mn in 2007 .,[0.22679162 0.5318839  0.2413245 ],negative,-0.30509228
An individual promotion also generated slightly higher-than-expected revenues .,[0.23222694 0.5302587  0.23751436],negative,-0.29803178
Biohit already services many current Genesis customers and the customer base is expected to expand as a result of this agreement .,[0.2325774  0.5348749  0.23254769],negative,-0.30229753
"Both operating profit and turnover for the three-month period increased , respectively from EUR0 .9 m and EUR8 .3 m , as compared to the corresponding period in 2005 .",[0.23006809 0.5383054  0.23162654],negative,-0.3082373
Circulation revenue has increased by 5 % in Finland and 4 % in Sweden in 2008 .,[0.21901199 0.52903825 0.25194973],negative,-0.31002626
Clothing chain Sepp+ñl+ñ 's net sales increased by 7.0 % to EUR 30.8 mn .,[0.22252317 0.53133285 0.24614401],negative,-0.3088097
Construction volumes meanwhile grow at a rate of 10-15 percent annually .,[0.23070754 0.53261673 0.23667575],negative,-0.3019092
Finnish and Swedish construction markets are still experiencing an estimated 4 % annual growth in 2008 .,[0.2221602  0.53952765 0.23831216],negative,-0.31736743
"However , Biohit estimates its total net sales will continue to grow in 2009 , and that favourable trends in net sales will lead to a profit in 2009 .",[0.22886951 0.5362106  0.23491985],negative,-0.3073411
"In 2009 , Fiskars ' cash flow from operating activities amounted to EUR121m , up from EUR97m in the previous year .",[0.2285254  0.54144937 0.2300252 ],negative,-0.31292397
"In Lithuania , operating profit rose to EUR 190,000 from EUR 70,000 in the corresponding period in 2005 .",[0.226214   0.5374531  0.23633291],negative,-0.31123912
"In the fourth quarter of 2008 , net sales increased by 2 % to EUR 1,050.7 mn from EUR 1,027.0 mn in the fourth quarter of 2007 .",[0.23070224 0.5340243  0.23527342],negative,-0.30332208
"International sales rose by 59.8 % to EUR 1,244.4 mn .",[0.22041665 0.5329907  0.24659266],negative,-0.31257403
Net sales grew in the period to  x20ac 402 million $ 585US million from  x20ac 401 million in 2006 .,[0.23369406 0.53074646 0.23555952],negative,-0.29705238
Net sales increased to EUR655m in April to June 2010 from EUR438m a year earlier .,[0.226469  0.5327423 0.2407887],negative,-0.30627334
"Net sales rose by 25.5 % year-on-year to EUR59 .6 m , as the number of chargers delivered went up by 41 % to 65.9 million pieces .",[0.22278447 0.5358434  0.24137212],negative,-0.3130589
"Net sales totaled EUR 93.6 mn , up from EUR 93.2 mn in the corresponding period in 2005 .",[0.22899514 0.53935015 0.23165469],negative,-0.310355
"Nokia also noted the average selling price of handsets declined during the period , though its mobile phone profit margin rose to more than 22 percent from 13 percent in the year-ago quarter .",[0.22886841 0.5334265  0.23770505],negative,-0.3045581
Operating profit increased by 145.1 % to EUR 8.3 mn from EUR 3.4 mn .,[0.22284588 0.5284497  0.24870442],negative,-0.30560383
Operating profit margin increased from 11.2 % to 11.7 % .,[0.2264427 0.5250122 0.2485451],negative,-0.2985695
Operating profit rose to EUR 3.11 mn from EUR 1.22 mn in the corresponding period in 2009 .,[0.23235865 0.5403817  0.22725962],negative,-0.3080231
Operating profit rose to EUR 5mn from EUR 2.8 mn in the fourth quarter of 2008 .,[0.22721398 0.5343079  0.23847815],negative,-0.30709392
"Operating profit was EUR 24.5 mn , up from EUR 23.0 mn .",[0.22174431 0.53547454 0.24278113],negative,-0.31373024
"Ramirent 's net sales in the second quarterended June 30 were EURO 128.7 million about U.S. $ 163 million , a 3.3-percent increase compared with EURO 124.6 million for thesecond quarter last year .",[0.23047759 0.5365026  0.23301983],negative,-0.30602503
"Revenue grew by 2 percent to  x20ac 580 million $ 743 million , from  x20ac 569 million .",[0.22857314 0.5269953  0.24443159],negative,-0.29842216
Ruukki announced that it has signed an agreement with Aker Solutions of Norway to supply 24 suction anchors in September 2010 from its Kalajoki unit in Finland .,[0.23079273 0.5402281  0.22897922],negative,-0.3094354
"Ruukki 's delivery volumes and selling prices showed favourable development and the company 's comparable net sales grew by 50 % year-on-year to EUR647m , CEO Sakari Tamminen said .",[0.22112554 0.5522253  0.22664914],negative,-0.33109975
Sanoma Magazines ' net sales are estimated to grow in 2006 .,[0.22621971 0.5303854  0.24339491],negative,-0.30416566
The bank forecasts Finland 's GDP will grow by 2 % in 2010 and in 2011 .,[0.2250293  0.5399306  0.23504013],negative,-0.3149013
"The circuit 's overall production rate on a weekly basis is now in excess of an average of 40,000 tonnes per day , with volumes in excess of 50,000 tonnes per day being reached on individual days .",[0.23006864 0.53924185 0.2306895 ],negative,-0.30917323
"The company 's consolidated operating profit amounted to EUR 15.86 mn , up from EUR 4.14 mn year-on-year .",[0.22973926 0.5417084  0.22855237],negative,-0.31196916
The Department Store Division reported an increase in sales of 4 per cent .,[0.23496504 0.526303   0.23873192],negative,-0.29133797
The fair value of the company 's investment properties grew to EUR 2.803 billion at the end of March 2009 from EUR 2.691 million a year ago .,[0.23295525 0.53347015 0.2335746 ],negative,-0.3005149
"The last quarter was the best quarter of 2009 in net sales , and the operating margin rose to 12.2 % .",[0.23019928 0.53504384 0.23475686],negative,-0.30484456
"The major breweries increased their domestic beer sales by 4.5 per cent last year , to 256.88 million litres from 245.92 million litres in 2004 .",[0.22609279 0.53147197 0.24243526],negative,-0.30537918
"The transaction doubles Tecnomens workforse , and adds a fourth to their net sales .",[0.23154    0.53840125 0.2300588 ],negative,-0.30686125
- Operating profit rose by 26.9 % to EUR 105.8 ( 83.4 ) million .,[0.22575398 0.53167576 0.2425703 ],negative,-0.3059218
"`` After this purchase , Cramo will become the second largest rental services provider in the Latvian market .",[0.22247688 0.54594    0.23158315],negative,-0.32346308
"`` The priority for 2009 was to strengthen the company 's balance sheet and increase cash flow , '' CEO Hannu Krook said .",[0.22892205 0.54001594 0.231062  ],negative,-0.31109387
`` The purchase of the operations is part of YIT 's strategy to expand its offering of building system services geographically . '',[0.2284212  0.54702    0.22455882],negative,-0.3185988
21 October 2010 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR18 .9 m for the first nine months of 2010 from EUR15 .1 m for the same period a year earlier .,[0.23047405 0.54218966 0.2273363 ],negative,-0.3117156
"According to Finnish Metso Minerals , the value of the company 's orders has gone up to EUR 1.9 bn in 12 months .",[0.22583108 0.54653    0.22763892],negative,-0.32069892
Finnish Aldata Solution has signed a contract of supply its G.O.L.D. system to two French retail chains .,[0.22542405 0.5434248  0.23115116],negative,-0.31800073
Finnish Bank of +àland reports its operating profit rose to EUR 21.3 mn in the second quarter of 2009 from EUR 6.1 mn in the corresponding period in 2008 .,[0.23124266 0.53766364 0.23109369],negative,-0.30642098
Finnish financial group Aktia 's operating profit for 2009 increased to EUR 47.0 mn from EUR 6.6 mn in 2008 .,[0.22891736 0.5381443  0.23293838],negative,-0.30922693
Finnish forest machinery manufacturer Ponsse 's net sales grew to EUR 51.3 mn in the first quarter of 2010 from EUR 37.5 mn in the corresponding period in 2009 .,[0.23015818 0.5361498  0.23369211],negative,-0.30599162
Finnish KCI Konecranes has raised its net sales growth estimate for 2006 from over 25 % to over 35 % .,[0.22583073 0.54111475 0.23305446],negative,-0.315284
Finnish Okmetic that manufactures and processes silicon wafers for the semiconductor and sensor industries and Norwegian solar wafer company NorSun have signed a contract under which Okmetic will supply NorSun mono silicon crystals for use in solar cell manufacturing .,[0.22519475 0.5360895  0.23871571],negative,-0.31089473
Finnish pharmaceuticals company Orion 's net sales rose to EUR 190mn in the first quarter of 2009 from EUR 180mn in the first quarter of 2008 .,[0.23115405 0.5384699  0.23037605],negative,-0.30731586
"Finnish Ponsse has signed an agreement with Babcock Africa for the distribution and support of Ponsse forest machines , harvester heads , and information systems in South Africa .",[0.22023344 0.53816193 0.24160469],negative,-0.3179285
South African Sappi will become the largest foreign forest industry company operating in Finland as a result of the acquisition Finnish M-real Corporation 's Graphic Papers Business unit .,[0.22446111 0.54113835 0.23440056],negative,-0.31667724
According to Deputy MD Pekka Silvennoinen the aim is double turnover over the next three years .,[0.23095609 0.538003   0.23104087],negative,-0.30704695
"According to HKScan Finland , the plan is to increase J+ñrvi-Suomen Portti 's net sales to EUR 80mn to EUR 100mn .",[0.22587828 0.5466498  0.22747193],negative,-0.32077152
"Advertising and circulation revenues grew by 3.4 % and by 0.4 % , respectively .",[0.22193283 0.51178    0.26628718],negative,-0.2898472
"After the takeover , Cramo will become the second largest rental services provider in the Latvian market .",[0.22414875 0.54223746 0.2336137 ],negative,-0.3180887
"Again , the most significant sales increase of 18.6 % was in Russia .",[0.216577   0.5315473  0.25187564],negative,-0.3149703
Alma Media expects its net sales to increase as forecast previously .,[0.2329686  0.53300047 0.2340309 ],negative,-0.30003187
Also Lemmink+ñinen 's profit for accounting period went up to EUR 3.1 mn from EUR -24.5 mn a year ago .,[0.22258455 0.55265594 0.22475953],negative,-0.3300714
"At the end of March 2007 , the group 's order book was at EUR 39.6 mn , up 42 % from the corresponding period in 2006 .",[0.23060536 0.5397051  0.22968951],negative,-0.30909973
"At the same time profit of the company increased by 10 % in H1 and reached Ls 79,000 .",[0.2272967  0.5371758  0.23552752],negative,-0.30987906
"Besides we have increased the share of meat in various sausages and are offering a number of new tastes in the grill products and shish kebabs segment , '' Paavel said .",[0.20991044 0.5558391  0.23425047],negative,-0.34592867
"Both operating profit and net sales for the 12-month period increased , respectively from EUR10 .5 m and EUR28 .8 m , as compared to the financial year 2004 .",[0.22808921 0.5381867  0.23372406],negative,-0.31009752
"Both operating profit and net sales for the 12-month period increased , respectively from EUR20 .8 m and EUR177 .7 m , as compared to the financial year 2004 .",[0.22893709 0.5383389  0.23272397],negative,-0.3094018
"Both operating profit and net sales for the 12-month period increased , respectively from EUR21 .5 m and EUR196 .1 m , as compared to 2005 .",[0.22920513 0.5378645  0.23293039],negative,-0.30865937
"Both operating profit and net sales for the 12-month period increased , respectively from EUR4 .7 m and EUR26 .7 m , as compared to 2004 .",[0.22934802 0.53737766 0.23327434],negative,-0.30802965
"Both operating profit and net sales for the nine-month period increased , respectively by 26.6 % and 3.4 % , as compared to the corresponding period in 2006 .",[0.23181495 0.5351648  0.23302026],negative,-0.30334982
"Both operating profit and net sales for the six-month period increased , respectively , from EUR13 .8 m and EUR143 .6 m , as compared to the corresponding period in 2007 .",[0.2290473  0.53477496 0.23617774],negative,-0.30572766
"Both operating profit and net sales for the six-month period increased , respectively from EUR0 .4 m and EUR3 .2 m , as compared to the corresponding period in 2005 .",[0.23003691 0.5383772  0.23158593],negative,-0.3083403
"Both operating profit and net sales for the six-month period increased , respectively from EUR18 .1 m and EUR127 .6 m , as compared to the corresponding period in 2006 .",[0.22998941 0.53696936 0.23304118],negative,-0.30697995
"Both operating profit and net sales for the six-month period increased , respectively from EUR7 .5 m and EUR655 .5 m , as compared to the corresponding period in 2005 .",[0.22947077 0.5374946  0.23303461],negative,-0.3080238
"Both operating profit and net sales for the three-month period increased , respectively from EUR15 .1 m and EUR131 .5 m , as compared to the corresponding period in 2005 .",[0.22908558 0.537274   0.23364042],negative,-0.30818844
"Both operating profit and net sales for the three-month period increased , respectively from EUR16 .0 m and EUR139m , as compared to the corresponding quarter in 2006 .",[0.22928351 0.5381836  0.23253292],negative,-0.30890012
"Both operating profit and sales for the three-month period increased , respectively from EUR0 .3 m and EUR13 .1 m , as compared to the corresponding period in 2005 .",[0.22924155 0.5393696  0.23138887],negative,-0.31012803
"Both operating profit and turnover for the nine-month period increased , respectively from EUR2 .4 m and EUR43 .8 m , as compared to the corresponding period a year ago .",[0.22972538 0.5372691  0.23300554],negative,-0.30754375
"Both operating profit and turnover for the six-month period increased , respectively , from EUR17 .6 m and EUR1149 .9 m , as compared to the corresponding period in 2007 .",[0.22991174 0.5355793  0.23450898],negative,-0.30566758
"Both operating profit and turnover for the six-month period increased , respectively from EUR0 .1 m and EUR29 .0 m , as compared to the corresponding period a year ago .",[0.23044613 0.5374414  0.23211247],negative,-0.30699524
Cargo volume grew by 7 % .,[0.21774325 0.5331748  0.24908191],negative,-0.31543157
Cargo volume increased by approximately 5 % .,[0.22313854 0.53292686 0.24393462],negative,-0.30978832
"comparable operating profit totaled EUR 854mn , up from EUR 730mn in 2004 .",[0.22316024 0.5405906  0.23624921],negative,-0.31743035
"Digia said its consolidated net sales for January-June 2010 were EUR67 .8 m , up 9.7 % on the same period in 2009 ( EUR61 .9 m ) .",[0.2276893  0.5451523  0.22715841],negative,-0.317463
Diluted earnings per share ( EPS ) rose to EUR 0.29 from EUR 0.05 .,[0.22704452 0.5408785  0.232077  ],negative,-0.31383395
Diluted earnings per share ( EPS ) rose to EUR 0.52 versus EUR 0.09 .,[0.22771484 0.5437684  0.22851674],negative,-0.31605357
Diluted earnings per share ( EPS ) rose to EUR 1.05 from EUR 0.64 .,[0.2269608  0.54032606 0.23271313],negative,-0.31336528
Diluted earnings per share ( EPS ) rose to EUR 3.68 from EUR 0.50 .,[0.22586158 0.5401358  0.23400262],negative,-0.31427422
