sentence,logit,prediction,sentiment_score
Tesco shareholders back ITV head for chairman,[0.42799354 0.29555064 0.27645588],positive,0.13244289
"Buffett's Berkshire builds Deere stake, dumps Exxon",[0.42838287 0.27547362 0.29614347],positive,0.15290925
Aviva Fined $27 Million by U.K. Regulator Over Fee Failings,[0.42756683 0.29619572 0.2762375 ],positive,0.13137111
AstraZeneca's patent on asthma drug invalidated by US court,[0.42437676 0.2943133  0.28131   ],positive,0.13006344
Rolls-Royce to Ensure Compliance After Petrobras Bribery Report,[0.4321911  0.28434753 0.28346136],positive,0.14784357
Whitbread share price climbs on Q4 sales growth,[0.43431196 0.28781995 0.27786806],positive,0.146492
Warren Buffett defends Berkshire Hathaway's conglomerate structure,[0.42653805 0.28677845 0.28668344],positive,0.1397596
G4S sees profits rise but UK contract problems remain,[0.4339702  0.28886855 0.2771612 ],positive,0.14510167
Friends Life lifts profits 38% and hikes divi ahead of proposed Aviva takeover,[0.42583194 0.2918053  0.2823627 ],positive,0.13402665
Auto Trader share price surges as company floats on LSE,[0.4326287  0.29687935 0.27049202],positive,0.13574934
New Credit Suisse boss faces stiff challenge in Asia,[0.43486875 0.28799826 0.2771329 ],positive,0.1468705
"UPDATE: EasyJet Passenger Numbers, Aer Lingus Traffic Up In February",[0.42935818 0.2923512  0.2782906 ],positive,0.137007
Is It Worth Investing In Tesco PLC And Prudential plc Now?,[0.43518803 0.28101724 0.28379473],positive,0.15417078
UK WINNERS & LOSERS: Aviva And Friends Life Lead FTSE 100 Gainers,[0.42909944 0.2892004  0.28170016],positive,0.13989905
Sainsbury's says to outperform rivals in tough market,[0.43274552 0.29276502 0.27448952],positive,0.1399805
CompaniesKingfisher bid for Mr Bricolage runs into trouble,[0.4338581  0.28881174 0.27733016],positive,0.14504635
UPDATE 3-Auto Trader shares leap in UK's biggest private equity-backed listing,[0.43091977 0.2853384  0.28374186],positive,0.14558136
"London open: Taylor Wimpey and Ashtead drive markets higher, Barclays falls",[0.43245834 0.2830089  0.28453276],positive,0.14944944
GSK and Novartis complete deals to reshape both drugmakers,[0.42367613 0.2979052  0.27841866],positive,0.12577093
"Aviva, Friends Life top forecasts ahead of 5.6 billion pound merger",[0.4374931  0.27411214 0.28839475],positive,0.16338095
Citigroup to Sell OneMain to Springleaf for $4.25 Billion,[0.41634405 0.25560814 0.32804784],positive,0.1607359
"U.K. Stocks Resume Gains to Rally to Record; CRH, Tullow Climb",[0.4382504  0.28743032 0.27431932],positive,0.15082008
British American Tobacco drops and sues PwC over pollution scandal,[0.42378676 0.2882537  0.28795955],positive,0.13553306
UK's FTSE has worst day so far in 2015 as BG and Prudential fall,[0.4352048  0.28164664 0.2831486 ],positive,0.15355816
"Kraft, Cadbury's and Britvic in Total Recall: how pulling a product affects profit",[0.4269225  0.28365397 0.28942356],positive,0.14326853
How Kraft-Heinz Merger Came Together in Speedy 10 Weeks,[0.43588188 0.28448153 0.27963656],positive,0.15140036
AstraZeneca Teams With Daiichi Sankyo To Sell Movantik In US,[0.42744195 0.28776285 0.2847952 ],positive,0.1396791
RBI surprises Street; Sensex pares gains after hitting mount 30k,[0.4307668  0.29047626 0.2787569 ],positive,0.14029053
Credit Suisse poaches Prudential's Thiam for Asian push,[0.4384568  0.27819425 0.28334898],positive,0.16026255
Kingfisher takeover of Mr Bricolage could hit a brick wall,[0.43257025 0.28175595 0.2856738 ],positive,0.1508143
"U.K. Stocks Little Changed Near Record as Barclays, Shell Fall",[0.44452664 0.2851936  0.2702797 ],positive,0.15933305
Insurers: Admiral blows hot and cold but Aviva soars pre-Friends Life merger,[0.43251154 0.28100666 0.2864819 ],positive,0.15150487
AstraZeneca And Daiichi Sankyo To Jointly Commercialise MOVANTIK In The US,[0.4255072  0.28650483 0.28798792],positive,0.13900235
Legal & General arm buys 50 pct stake in MediaCityUK in Manchester,[0.4235567  0.28205714 0.29438618],positive,0.14149955
Randgold profit hit by poor gold price but dividend still increases,[0.43208095 0.29103586 0.27688313],positive,0.1410451
"CompaniesTravis Perkins lifts dividend, earnings rise 15%",[0.43943414 0.2810927  0.2794732 ],positive,0.15834144
Market Report: Aviva tops the market as traders approve of its choice of Friends,[0.43488893 0.2836454  0.28146568],positive,0.15124354
Insurer Old Mutual picks Standard Bank's Hemphill as new CEO,[0.42628282 0.2838407  0.28987646],positive,0.14244214
"FDA panel backs safety updates for AstraZeneca, Takeda drugs",[0.4233331 0.2919858 0.2846811],positive,0.1313473
CompaniesDiageo stays neutral on India boardroom turmoil,[0.43014857 0.28720456 0.28264686],positive,0.14294401
Germanwings disaster will not affect image of budget air travel - easyJet,[0.4393547  0.27887118 0.2817741 ],positive,0.16048351
Shell's $70 Billion BG Deal Meets Shareholder Skepticism,[0.44225982 0.26911643 0.2886237 ],positive,0.17314339
Shell offers 50 percent premium to buy BG for $70 billion,[0.42897084 0.28153923 0.28948995],positive,0.14743161
WPP boosts sales despite cautious clients,[0.43081734 0.2980392  0.27114347],positive,0.13277814
Shell to buy BG Group in $69.7 billion takeover,[0.42465144 0.285472   0.28987655],positive,0.13917944
LONDON MORNING BRIEFING: HSBC And Standard Chartered Shares Rise,[0.42735597 0.295174   0.27747   ],positive,0.13218197
UPDATE 1-BP shareholders back more disclosure on climate change risks,[0.42646    0.29819006 0.27534997],positive,0.12826994
Shell challenges Exxon dominance with 47 billion-pound bid for BG,[0.43412003 0.27998197 0.28589806],positive,0.15413806
Royal Dutch Shell to Buy BG Group for Nearly $70 Billion,[0.4271588 0.2766614 0.2961797],positive,0.1504974
City spirits sink after Diageo comes up short with sales slide,[0.42931476 0.29234517 0.27834004],positive,0.1369696
Diageo receives reports from United Spirits on financial irregularities involving ...,[0.4417028  0.27382663 0.28447053],positive,0.16787618
Rolls-Royce Wins $9.2 Billion Order From Emirates Airline,[0.42193756 0.2894256  0.2886368 ],positive,0.13251194
Tesco sales rise shows tentative recovery continues,[0.4281866  0.29291686 0.27889657],positive,0.13526973
Diageo sales disappoint as currency and comparatives leave bitter taste,[0.43013313 0.29264414 0.2772227 ],positive,0.13748899
AstraZeneca profit down as sales of stalwarts fade,[0.43278894 0.29027385 0.27693722],positive,0.1425151
"Whitbread Profit Up As Sales Continue To Rise, Looking For New CEO",[0.4384119  0.28237104 0.27921712],positive,0.15604085
Glencore blames rivals for creating metals glut,[0.42897558 0.28184322 0.28918117],positive,0.14713237
Doubts grow over GlaxoSmithKline's $6 bln capital return plan,[0.4296621  0.29109213 0.2792458 ],positive,0.13856998
easyJet leads Britain's FTSE lower as global bond rout resumes,[0.42923495 0.29311612 0.27764896],positive,0.13611883
Imperial Tobacco Adds Quarterly Dividends After Profit Rose,[0.43361014 0.28592995 0.28045994],positive,0.1476802
BG Group Still Happy With Shell's $70 Billion Offer,[0.43520394 0.283147   0.28164908],positive,0.15205693
SABMiller buys Meantime to quench thirst for craft beer,[0.42823192 0.28477746 0.2869906 ],positive,0.14345446
Aviva shuts Friends Life head office in rapid integration move,[0.4277399  0.28975588 0.28250423],positive,0.13798401
Retailers Kingfisher and Sports Direct rise in Britain's share index,[0.43175563 0.28640056 0.28184387],positive,0.14535508
"GlaxoSmithKline targets growth across units, scraps ViiV IPO",[0.43159544 0.28817043 0.28023413],positive,0.14342502
Tesco share price closes higher as two more directors leave grocer,[0.42884097 0.29651776 0.27464125],positive,0.1323232
Tesco leads FTSE higher on Clubcard bid reports,[0.43391275 0.27827474 0.28781247],positive,0.15563801
Eli Lilly & Co. (LLY) Has Broken Out To A New High On AstraZeneca Collaboration,[0.42966756 0.28421193 0.28612053],positive,0.14545563
"RPT-Old Mutual Q1 gross sales beat forecasts, up 18 pct",[0.4329548  0.28050053 0.28654474],positive,0.15245426
"UPDATE 3-BP settles oil spill-related claims with Halliburton, Transocean",[0.4312588  0.29423845 0.27450272],positive,0.13702035
GlaxoSmithKline share price slips as FDA okays asthma therapy only for adults,[0.4231755  0.30342278 0.27340177],positive,0.119752735
Glencore chief blames rivals' overproduction for share price fall,[0.42823088 0.29381752 0.2779517 ],positive,0.13441336
"Philip Morris, BAT Sue Over Law Taking Branding Off Packs",[0.4299863 0.2788043 0.2912094],positive,0.151182
Hargreaves Lansdown share price falls as costs mount - although pensions ...,[0.4415299  0.27971116 0.278759  ],positive,0.16181874
"PRESS: Serco Set To Appoint Roy Gardner, Ex-Centrica, As Chairman - FT",[0.42914727 0.28851506 0.28233764],positive,0.14063221
UPDATE 1-Cypress Semiconductor offers to buy Integrated Silicon Solution,[0.42332876 0.28799704 0.2886742 ],positive,0.13533172
"UPDATE 1-Nomura, RBS must pay $806 mln in mortgage bond case-US judge",[0.44388044 0.27096608 0.28515345],positive,0.17291436
MillerCoors Board Names Gavin Hattersley Interim CEO,[0.43067    0.29051602 0.27881393],positive,0.14015397
"Britain's FTSE gains, Land Securities up after dividend hike",[0.4370819  0.28069904 0.28221905],positive,0.15638286
"Britain's FTSE bounces back, Mondi and Barratt lead",[0.42895252 0.2863636  0.28468394],positive,0.14258891
Old Mutual First-Quarter Sales Up 18% Buoyed by Emerging Markets,[0.43289134 0.28479785 0.28231075],positive,0.14809349
Do it for me' trend underpins UK sales growth at Kingfisher,[0.42607123 0.29558572 0.27834308],positive,0.1304855
"Aldi and Lidl expansion plans speed ahead as Tesco, Sainsbury's, Morrisons ...",[0.43357554 0.2670007  0.29942375],positive,0.16657484
"Centrica extends gas deals with Gazprom, Statoil",[0.42149043 0.2995023  0.2790073 ],positive,0.12198812
"Aberdeen AM posts H1 outflows, says conditions to remain challenging",[0.44371605 0.27616668 0.28011724],positive,0.16754937
Severn Trent share price jumps as Canadian investor renews pursuit of utility,[0.4304477  0.29201156 0.2775407 ],positive,0.13843614
New Morrisons duo get former boss's support to diffuse investor tension,[0.42750263 0.29016423 0.28233314],positive,0.1373384
S&P downgrades Barclays and RBS on government bailout fears,[0.43180168 0.28943926 0.27875912],positive,0.14236242
Irish housebuilder Cairn Homes plans London listing,[0.43497217 0.27910823 0.2859196 ],positive,0.15586394
Arm slammed by handset sales outlook,[0.42823777 0.29739922 0.274363  ],positive,0.13083854
CompaniesLSE adds ex-SEC head Schapiro to board,[0.42437282 0.29223943 0.2833878 ],positive,0.1321334
Sales boost for new Morrisons chief David Potts as Tesco turnaround stalls,[0.43698627 0.28364992 0.27936384],positive,0.15333635
FTSE 100 flat; Standard Chartered leads risers,[0.43780217 0.2880713  0.2741266 ],positive,0.14973086
CompaniesHoward Davies appointment as RBS director delayed,[0.43212524 0.2857618  0.28211293],positive,0.14636344
Keith Skeoch to step up as David Nish quits as chief executive of Standard Life,[0.42898017 0.28884122 0.28217855],positive,0.14013895
Dixons Carphone profit boost on strong sales,[0.43454176 0.29151928 0.27393895],positive,0.14302248
"FTSE rallies off three-month low, boosted by StanChart, Sainsbury",[0.43199965 0.28312013 0.28488025],positive,0.14887953
"Royal Mail, Johnson Matthey lead FTSE lower",[0.43511572 0.27692655 0.2879578 ],positive,0.15818918
Sainsbury sales slip again as price pressures take a toll,[0.4275604  0.29623654 0.276203  ],positive,0.13132384
Sophos aims to raise $100m in London IPO,[0.41891772 0.29407296 0.28700936],positive,0.12484476
UPDATE 3-Stifel to buy former Lehman brokerage from Barclays,[0.42895374 0.26910177 0.30194452],positive,0.15985197
Borealis Infrastructure putting together new Severn Trent bid,[0.43447658 0.28907502 0.2764483 ],positive,0.14540157
"FTSE falls to 3-month low on Greek debt concerns, easyJet skids",[0.4442248  0.2801246  0.27565065],positive,0.1641002
Johnson Matthey share price slumps as company posts full-year results,[0.43068492 0.29718146 0.27213362],positive,0.13350347
UPDATE: Barclays Expects Gain After Settling With Lehman Bros Trustee,[0.43632662 0.28840742 0.275266  ],positive,0.14791921
Petrofac books further Â£30m cost for Shetland gas terminal delays,[0.43097478 0.27643183 0.2925934 ],positive,0.15454295
Petrofac share price rises despite Â£30m costs on North Sea project,[0.43236396 0.29745194 0.2701841 ],positive,0.13491201
Whitbread boss Andy Harrison defends sales fall as 'just a blip',[0.42808577 0.27544317 0.2964711 ],positive,0.15264261
Barclays share price subdued as bank faces fresh forex probe,[0.43349552 0.29510522 0.2713992 ],positive,0.1383903
CompaniesActelion shares hit record on Shire takeover talk,[0.43349192 0.2856303  0.2808777 ],positive,0.14786163
LSE gets Hong Kong regulatory nod to HK firms to become LSE members,[0.42374924 0.28389215 0.2923586 ],positive,0.13985708
Diageo Shares Surge on Report of Possible Takeover by Lemann,[0.4286774  0.2931753  0.27814728],positive,0.1355021
RBS chairman admits surprise at size of regulatory penalties,[0.43558598 0.28025436 0.28415972],positive,0.15533161
RSA Insurance Hires Towergate's Egan as Chief Financial Officer,[0.42272103 0.2828547  0.29442433],positive,0.13986632
Johnson Matthey raises prospect of investor payout,[0.43292123 0.28449738 0.28258136],positive,0.14842385
InterContinental Hotels Denies Reports of Starwood Merger Talks,[0.4249753  0.28982827 0.2851964 ],positive,0.13514704
REFILE-Hikma and Barclays help Britain's FTSE to climb higher,[0.4256247  0.28467193 0.28970343],positive,0.14095277
FDA Approves AstraZeneca's Iressa As Lung Cancer Treatment,[0.4208024  0.2860833  0.29311422],positive,0.1347191
AstraZeneca suffers setback after drug fails to treat eye cancer,[0.42527214 0.29433057 0.2803973 ],positive,0.13094157
British American Tobacco first-half sales hurt by currency moves,[0.4368793  0.28822845 0.27489224],positive,0.14865085
Zurich Insurance Considering Offer for UK Rival RSA Insurance,[0.42738488 0.2949349  0.27768025],positive,0.13244998
Japan's Nikkei lands Financial Times in $1.3 billion deal,[0.42285535 0.28287214 0.29427245],positive,0.1399832
"Ingenious, HSBC, UBS and Coutts sued by 'tax avoidance' clients",[0.42139125 0.2867299  0.2918788 ],positive,0.13466135
UPDATE 1-AstraZeneca sells rare cancer drug to Sanofi for up to $300 mln,[0.4188717 0.2736178 0.3075105],positive,0.1452539
Sainsbury sells unit to LloydsPharmacy,[0.42765564 0.28511244 0.2872319 ],positive,0.1425432
BAE Systems's sales boosted by European Typhoon and currencies,[0.43003207 0.2910298  0.27893806],positive,0.13900226
"Royal Mail 'breached competition law' over delivery service changes, Ofcom claims",[0.43548527 0.28955063 0.27496412],positive,0.14593464
"Britain's FTSE steadies, supported by Dixons Carphone",[0.42372563 0.2889248  0.2873496 ],positive,0.13480082
Glaxo's ViiV Healthcare Signs China Manufacturing Deal With Desano,[0.42672184 0.29088634 0.2823918 ],positive,0.1358355
AstraZeneca sells Caprelsa rights to Sanofi unit,[0.4228586  0.28823358 0.2889078 ],positive,0.13462502
UPDATE 5-Barclays Chairman McFarlane axes CEO to speed up strategic change,[0.4300043 0.2881867 0.281809 ],positive,0.1418176
Miners Meltdown as BHP to Rio Tinto Sink in Commodities Rout,[0.4313337  0.28947133 0.27919504],positive,0.14186236
"FTSE led lower by M&S, GlaxoSmithKline",[0.43659973 0.28833026 0.27506998],positive,0.14826947
GKN to buy Fokker Technologies for 706 mln euros,[0.42841932 0.29275277 0.27882785],positive,0.13566655
Diageo Sells Ryder Cup Venue Gleneagles Hotel to Ennismore Group,[0.4233859  0.2795307  0.29708338],positive,0.14385518
"UPDATE: CIB, Legal & General Sell Egyptian Life Joint Venture To AXA",[0.4254017 0.298108  0.2764904],positive,0.12729368
Chime Communications Set To Be Acquired By WPP And Providence,[0.42867735 0.28465167 0.28667092],positive,0.14402568
"CompaniesNew Aggreko CEO to reshape business, strip costs",[0.4385214 0.2827965 0.2786821],positive,0.15572488
AstraZeneca to Pay Inovio Up to $700 Million for Cancer Drug,[0.42258874 0.28765696 0.28975424],positive,0.13493177
Rio Tinto CEO says iron ore market at equilibrium,[0.43353444 0.29526648 0.27119908],positive,0.13826796
US sanctions put Gazprom-Shell alliance plans in jeopardy,[0.42820823 0.2839149  0.2878769 ],positive,0.14429334
Standard Chartered Not Raising Capital Yet As Dividend Cut,[0.43747064 0.2899057  0.27262366],positive,0.14756495
"UPDATE 1-BHP Billiton's credit ratings fragile in FY16, agencies warn",[0.44245264 0.27311534 0.28443196],positive,0.1693373
CRH adds CR Laurence to acquisitions tally for $1.3bn,[0.42904815 0.2772278  0.29372403],positive,0.15182036
Novartis buys remaining rights to GSK treatment in deal up to $1 billion,[0.4213177  0.28261474 0.29606754],positive,0.13870296
"AstraZeneca bags another cancer drug deal, this time with Inovio",[0.4204418  0.29183033 0.28772792],positive,0.12861148
REFILE-Aviva Investors to move 34 bln euros in assets from AXA fund arm,[0.43499154 0.26805875 0.2969497 ],positive,0.16693279
"L&G still paying price for dividend cut during crisis, chief says",[0.43901756 0.28857955 0.2724029 ],positive,0.15043801
Buffett's Company Reports 37 Percent Drop in 2Q Earnings,[0.4287917  0.27009127 0.30111706],positive,0.15870044
Travis Perkins Hikes Dividend 20% As Profit And Revenue Rise,[0.42598167 0.29952872 0.27448967],positive,0.12645295
"Tesco, Asda sales fall as march of the discounters continues: Kantar",[0.43131906 0.29911795 0.269563  ],positive,0.1322011
Shire proposes $30 bln all-share tie-up with Baxalta,[0.4271749  0.28984234 0.2829827 ],positive,0.13733256
Shire CEO steps up drive to get Baxalta board talking,[0.4281863  0.28699723 0.2848165 ],positive,0.14118907
"Tesco, Asda sales fall as march of the discounters continues-Kantar",[0.43358308 0.28911975 0.27729717],positive,0.14446333
Verizon and AT&T accused of hurting rivals,[0.42664966 0.28603062 0.28731972],positive,0.14061904
"FTSE 100 falls as China devaluation hits Burberry, mining stocks",[0.4325725 0.291503  0.2759244],positive,0.1410695
"Nine banks including Barclays, Citi, agree to pay $2 billion to settle forex ...",[0.42782754 0.2710137  0.30115876],positive,0.15681383
CompaniesCar insurer Hastings Group driving Â£180m IPO,[0.43315434 0.28712133 0.27972433],positive,0.14603302
Glencore slumps 25 pct as debt fears grow,[0.4246734  0.30105916 0.27426735],positive,0.12361425
Horizonte acquires neighbouring Glencore nickel property in Brazil,[0.42118236 0.2952332  0.28358445],positive,0.12594917
UPDATE 1-Engineering firm Smiths Group confirms CEO appointment,[0.43150708 0.28906304 0.2794298 ],positive,0.14244404
Industry NewsMorrisons unveils which stores will close as 900 jobs face the axe,[0.43722293 0.28206557 0.28071144],positive,0.15515736
Glencore slumps 30 percent as debt fears grow,[0.4210392  0.30454957 0.27441123],positive,0.11648962
Aberdeen Asset Management Gains Foothold In China,[0.42453393 0.30216002 0.27330607],positive,0.12237391
ARM Holdings plc Partners With International Business Machines Corp. To Drive ...,[0.4348899  0.27788052 0.2872296 ],positive,0.1570094
"FTSE 100 drops 2.5 pct on Glencore, metals price fears",[0.44106206 0.28182665 0.27711126],positive,0.15923542
"After Barclays and Bank of America, Citigroup has blockchain in sight",[0.4362128  0.27433488 0.2894523 ],positive,0.16187793
AB InBev approaches SABMiller to explore $250bn tie-up,[0.4183448  0.2593651  0.32229006],positive,0.15897968
EU regulator backs approval for GSK injectable asthma drug,[0.42641446 0.28766763 0.28591785],positive,0.13874683
Glencore fight back over debt fears lifts shares,[0.43044445 0.29358664 0.27596897],positive,0.13685781
"News FeedFTSE 100 movers: Ashtead jumps on strong interims; Glencore, BP in ...",[0.43964183 0.2760274  0.2843308 ],positive,0.16361442
Brewer AB InBev seeks $275 bln tie-up with SABMiller,[0.42384794 0.28717434 0.28897768],positive,0.1366736
AB InBev looks to win over SABMiller investors,[0.42851335 0.29104322 0.2804434 ],positive,0.13747013
UPDATE 1-EU regulator backs approval for GSK injectable asthma drug,[0.4250818  0.29312244 0.28179577],positive,0.13195935
Copper market may get a 2003-style supply shock from Glencore closures,[0.43279797 0.27243444 0.2947676 ],positive,0.16036353
TalkTalk hires BAE Systems to investigate cyber attack,[0.42662647 0.2888819  0.2844917 ],positive,0.13774458
Renewed AB InBev Bid for SABMiller Ups Stake in Beer Battle,[0.43173772 0.28960323 0.27865905],positive,0.14213449
CompaniesAB InBev signals it won't go hostile for SABMiller,[0.4384961  0.27773297 0.28377086],positive,0.16076314
AstraZeneca diabetes drug combination faces delay after FDA rebuff,[0.43018043 0.28545967 0.28435987],positive,0.14472076
Mylan Appoints Ranjan Ray Chaudhuri as Global Commercial Lead for Mylan's Over ...,[0.42694163 0.2733097  0.29974866],positive,0.15363193
SABMiller revenue hit by weaker EM currencies,[0.42968294 0.2957309  0.27458614],positive,0.13395205
UPDATE 5-SABMiller rejects AB InBev's $104 bln takeover approach,[0.42506367 0.28925115 0.28568512],positive,0.13581252
Market Report: Eight-day rally ends for FTSE 100 and Standard Chartered,[0.4304668  0.29043514 0.27909803],positive,0.14003167
AB InBev offers SABMiller $3 billion breakup fee,[0.42818788 0.2811684  0.29064375],positive,0.14701948
GSK joins China trade push as UK trumpets healthcare deals,[0.43452287 0.2965726  0.26890457],positive,0.13795027
AB InBev ups offer for SABMiller as deadline looms,[0.43293628 0.2906207  0.276443  ],positive,0.14231557
Tesco PLC's Recovery Continues With A Â£250m Cash Infusion,[0.43401948 0.26811403 0.2978665 ],positive,0.16590545
"METALS-Zinc surges 12 pct after Glencore cuts output, fuelling metals rally",[0.428734   0.28980038 0.28146565],positive,0.13893363
CompaniesUnilever sales lifted by ice cream in soft economy,[0.43449104 0.28711796 0.27839094],positive,0.14737308
AB InBev's Latest Bid Said Unlikely to Win SABMiller's Approval,[0.43292668 0.26286024 0.3042131 ],positive,0.17006645
Britain's FTSE forges ahead as Shire surges,[0.4279546  0.29328057 0.2787648 ],positive,0.13467404
AB InBev attacks SABMiller bid rebuffal,[0.43006068 0.2844339  0.2855054 ],positive,0.14562678
Anheuser-Busch InBev Increases Offer for Rival SABMiller,[0.42514935 0.29391658 0.28093413],positive,0.13123277
Why I'd Buy ARM Holdings plc And BHP Billiton plc Today,[0.43046057 0.28523692 0.2843025 ],positive,0.14522365
Barclays PLC & Lloyds Banking Group PLC Are The 2 Banks I'd Buy Today,[0.42874497 0.28192657 0.28932843],positive,0.1468184
EasyJet Dismisses Lufthansa Low-Cost Plan in Contest for Germany,[0.42785385 0.2914114  0.2807347 ],positive,0.13644245
"EXCLUSIVE-BP, China's CNPC to unveil oil alliance - sources",[0.4299501 0.2920571 0.2779928],positive,0.13789299
