sentence,logit,prediction,sentiment_score
"The price of XRP soared to as high as $0.92 in mere minutes on Coinbase, only to crash by 30% immediately after.",[0.59098834 0.18775597 0.22125567],positive,0.40323237
XRP price rallied 91% in the past month and data shows these three fundamental factors may be behind the break above the current multi-year range.,[0.59447664 0.18673593 0.21878749],positive,0.4077407
XRP has almost doubled its value over the past week.,[0.59248835 0.18668771 0.22082397],positive,0.40580064
Ripple is looking to define its strategy regarding central bank digital currencies.,[0.5913331  0.18686932 0.22179765],positive,0.40446377
XRP price has been the best performer thus far this weekend gaining over 50% in the past week.,[0.5927747  0.18673895 0.2204863 ],positive,0.40603572
He clarified that Ripple isn’t trying to compete with Bitcoin during a podcast appearance.,[0.59027445 0.18740971 0.2223159 ],positive,0.40286475
Ripple’s new filing with the USPTO is for the trademark “PayString.”,[0.5928073  0.18810886 0.21908386],positive,0.40469843
"Bitcoin’s explosive gains are strongly reflected by the number of days it has closed above $16,320.",[0.5924493  0.18612829 0.2214224 ],positive,0.40632102
Could XRP’s regulatory status be finally settled one day?,[0.58437663 0.19085799 0.22476538],positive,0.39351863
"After a major leak of email and personal information earlier this year, Ledger customers are experiencing a surge in phishing attempts.",[0.58360153 0.18953265 0.2268658 ],positive,0.3940689
"Bitcoin is facing selling at the $14,000 mark and this has resulted in several cryptocurrencies dropping below their support levels.",[0.5958311  0.18346396 0.22070491],positive,0.41236714
"Community expectations have long been that banks would adopt XRP, but the reality has been disappointing",[0.58540606 0.19025806 0.22433583],positive,0.395148
"The long-awaited “flippening” of fiat at PayPal will begin next year, as Bitcoin price action offers almost 5% daily gains.",[0.5922145  0.18746613 0.22031935],positive,0.40474838
Ripple continues its effort to bring financial inclusion to struggling markets.,[0.5942023  0.18626082 0.21953689],positive,0.40794146
"Bitcoin and most major altcoins are sustaining above their immediate support levels, increasing the possibility that the uptrend will resume.",[0.5845623  0.1905006  0.22493708],positive,0.39406168
"Ripple’s David Schwartz has revealed that he sold 40,000 Ether at $1 each.",[0.5990391  0.18672326 0.21423762],positive,0.41231582
"Bitcoin’s strength above the $11,500 multi-year resistance is also pulling many altcoin prices higher.",[0.59116876 0.18831806 0.22051315],positive,0.4028507
Bitcoin price could achieve a new 2020 high if bulls hold the price above the key multi-year resistance at $11.5K.,[0.5939621  0.1856487  0.22038923],positive,0.4083134
"Bitcoin and select altcoins have broken out of their bullish setups, hinting that further upside could occur through the weekend.",[0.59304214 0.18698844 0.2199694 ],positive,0.4060537
"The DoJ’s guidance around cryptocurrency enforcement, that cites ""crime"" and ""criminals"" 168 times, has been poorly received.",[0.584858   0.18839322 0.22674882],positive,0.39646477
Bitcoin and altcoins could remain range-bound for a few days as traders search for triggers that will start the next trending move.,[0.5867045  0.18742768 0.22586781],positive,0.3992768
Ripple’s executive chairman has slammed U.S. lawmakers for losing the blockchain arms race to China,[0.59028804 0.18892407 0.2207879 ],positive,0.40136397
Traders are attempting to kickstart a new trending move in Bitcoin and altcoins by attacking overhead resistance levels.,[0.59212977 0.18785526 0.22001497],positive,0.40427452
"A new blockchain platform aims to get decentralized networks to decarbonize, but challenges remain, due to uncertainty around tokenization",[0.58811873 0.18814406 0.2237372 ],positive,0.39997467
"The bulls are buying the dips in Bitcoin and a few altcoins, suggesting that investor sentiment remains positive.",[0.5932411 0.1874295 0.2193294],positive,0.4058116
"Will this ultimately prove to be a significant step for mainstream adoption, or a publicity stunt?",[0.5722301  0.18611786 0.24165207],positive,0.38611224
"Bitcoin and a few altcoins continue to push against resistance at higher levels, suggesting that the uptrend may resume soon.",[0.5913524  0.18705522 0.22159234],positive,0.40429717
"Bitcoin and altcoins may hit a few roadblocks in the short-term as they near stiff overhead resistance levels, but the overall trajectory remains bullish.",[0.5909031  0.18845119 0.22064576],positive,0.40245193
"Bitcoin and altcoins rebounded off their critical support levels, possibly creating a path to a new bullish uptrend.",[0.5972331  0.18697304 0.21579386],positive,0.41026008
"Tech billionaire, Tim Draper, has revealed he owns a myriad of altcoins in addition to his 30,000 BTC.",[0.59273523 0.1860126  0.22125214],positive,0.40672264
Bitcoin and altcoins are at risk of a deeper correction if they do not rise above their immediate resistance levels soon.,[0.5807894  0.19293688 0.22627378],positive,0.3878525
The market has taken a bearish turn and Bitcoin and altcoins will need strong relief rallies in order to restore their uptrends.,[0.5869159  0.18973711 0.22334693],positive,0.3971788
"Bitcoin and altcoins are facing selling near key resistance levels, but for now the possibility of a sharp fall remains low.",[0.59167224 0.18788369 0.22044407],positive,0.40378857
"Bitcoin and a few altcoins have broken above key resistance levels, which suggests that the bulls are attempting to take control of the market.",[0.5869112  0.19136527 0.22172348],positive,0.39554593
Bitcoin and several altcoins are trying to break out of their respective overhead resistance levels in order to restore bullish momentum.,[0.5949467  0.18541232 0.21964099],positive,0.40953436
"Although Bitcoin price is range-bound, a few altcoins have started a relief rally which could push them above key resistance levels.",[0.5906887  0.18922727 0.22008403],positive,0.40146142
If the bulls can find momentum from the current bounce in Bitcoin and altcoins a short-term bottom may be in place.,[0.5939367  0.18458292 0.22148043],positive,0.40935376
The strong performance from DeFi tokens has far eclipsed that of many top-10 altcoins but how long can this trend last?,[0.58648247 0.18886077 0.22465675],positive,0.3976217
Bitcoin and altcoins could consolidate in a tight range for a few days before making the next decisive move.,[0.5901302  0.18705739 0.2228124 ],positive,0.40307283
A dead cat bounce from Bitcoin and altcoins’ critical support levels may attract further selling that could result in lower levels over the next few days.,[0.5888411  0.18739022 0.2237687 ],positive,0.40145087
Ripple’s Japanese partner wants to lead financial innovation in the country.,[0.59032893 0.18906045 0.22061066],positive,0.40126848
If the bearish patterns on Bitcoin and altcoins complete the current correction could see prices drop to new lows.,[0.5848159  0.19094548 0.22423863],positive,0.39387044
But XRP isn’t competing with Tether.,[0.57708824 0.19257489 0.23033686],positive,0.38451335
"Bitcoin and altcoins have bounced off their range lows, but they are likely to encounter resistance at higher levels.",[0.59155756 0.18694842 0.22149402],positive,0.40460914
"Bitcoin and altcoins are holding key support levels, suggesting bulls will try to break above overhead resistance levels soon.",[0.5939528  0.18733773 0.21870953],positive,0.40661505
A forex exchange in Japan will start crypto CFD trading soon.,[0.5763279  0.19567588 0.22799619],positive,0.38065204
The Flare Network plans to build a new two-way bridge connecting XRP to the Ethereum ecosystem.,[0.57586896 0.19042486 0.23370615],positive,0.3854441
Bitcoin and altcoins are likely to remain range-bound in the short-term as the bulls and the bears attempt to assert their dominance.,[0.58747655 0.19013998 0.22238347],positive,0.39733657
This is how Ripple’s next product might be called.,[0.59571284 0.18418828 0.22009888],positive,0.41152456
The operator of Australia’s ‘PayID’ payments network is suing Ripple Labs over its use of ‘PayID’ branding.,[0.5928464  0.18778329 0.2193703 ],positive,0.4050631
"The bulls are aggressively defending the 20-day EMA in Bitcoin and select altcoins, which could result in the resumption of the uptrend.",[0.5955687  0.18682624 0.21760505],positive,0.4087425
It’s not your traditional malware scam.,[0.5680514  0.1919487  0.23999988],positive,0.3761027
"Bitcoin and several altcoins have formed bearish divergences, which suggests that the bullish momentum has weakened.",[0.58777285 0.18897498 0.22325218],positive,0.39879787
"The asset still has no official distinction, however.",[0.5861961  0.19098023 0.22282372],positive,0.3952159
Bitcoin and the altcoins continue to correct but lower levels are likely to attract buyers as the bullish macro trend has not changed.,[0.59007645 0.18947434 0.22044918],positive,0.4006021
"XRP contributes to the development of CBDCs and stablecoins, says key exec.",[0.58976173 0.18654963 0.22368866],positive,0.4032121
"Bitcoin’s strong move above the $12,200 resistance could boost sentiment and lead to a stronger rally in select altcoins.",[0.58472884 0.18807437 0.22719681],positive,0.3966545
Traders have turned bullish on Ethereum again and the strong break above $400 could pull Bitcoin and other altcoins higher.,[0.5885633  0.18893807 0.22249855],positive,0.39962524
Ripple CEO Brad Garlinghouse says the network is working as planned.,[0.5833009  0.18861604 0.2280831 ],positive,0.39468485
There may be trouble in paradise with one of Ripple’s major partners.,[0.58713627 0.19199349 0.22087023],positive,0.3951428
Ripple is working to explore new use cases for its blockchain network.,[0.588412   0.18759426 0.22399373],positive,0.40081772
"As Bitcoin price slowly regains momentum, many altcoins have been rewarding traders by rallying to new all-time highs.",[0.5884608  0.18833281 0.2232064 ],positive,0.400128
"Bitcoin price continues to decline at $12,000, but altcoins have taken advantage of the range-bound action by rallying higher.",[0.5866906  0.19155228 0.22175707],positive,0.39513832
Bitcoin and altcoins might consolidate or correct marginally for a few days before a possible breakout to the upside.,[0.5855802  0.18906061 0.22535917],positive,0.3965196
"If Bitcoin can reclaim the $12,200 level, several altcoins are likely to resume their uptrend.",[0.5881148  0.18852165 0.22336362],positive,0.39959314
Ripple ranks the highest amongst companies in the Blockchain sector according to the latest annual ranking from Hurun.,[0.5919058  0.18460946 0.22348484],positive,0.4072963
"Blockchain is offering global governments a serious alternative to a strained financial system, Ripple CEO Brad Garlinghouse says.",[0.58784    0.18699795 0.22516209],positive,0.40084207
"The XRP Markets Report shows Ripplenet’s On-Demand Liquidity network experienced 11x growth compared to 2019, while XRP sales surged in Q2.",[0.5929308  0.18650243 0.22056673],positive,0.40642837
The strong recovery in Bitcoin and altcoins from their weekend lows suggests that the traders are aggressively buying each dip.,[0.58641434 0.19041927 0.22316639],positive,0.39599508
XRP price has broken through several key resistance levels including $0.30 as it tries to catch up to Bitcoin with its own impressive gains.,[0.59508127 0.18622744 0.21869135],positive,0.40885383
Bitcoin finally broke through the $11.2K resistance and Ethereum’s continued strength is likely to pull several altcoin prices higher.,[0.58964336 0.19103405 0.21932256],positive,0.3986093
"Lawyers for Brad Garlinghouse haven’t argued the Ripple CEO’s statements in extolling XRP were true, simply that they can’t be proven false.",[0.5827755  0.19442283 0.22280176],positive,0.38835263
Thirty new whales are gobbling up XRP in a sign some big investors are rethinking the cryptocurrency.,[0.59283745 0.18558615 0.22157636],positive,0.4072513
The ASIC has received numerous reports on fake crypto trading robots and other schemes used to scam Australians.,[0.576434   0.1943585  0.22920744],positive,0.38207552
Bitcoin and most altcoins could consolidate for a couple of days before resuming their uptrend.,[0.5897233  0.18658252 0.22369422],positive,0.40314078
XRP price may see a surge to $0.30 if these key resistance levels and Bitcoin price remains relatively stable in the near term.,[0.58617985 0.1896551  0.22416498],positive,0.39652476
"Bitcoin has made a decisive move above $10,500, which is likely to boost sentiment and pull several altcoins higher.",[0.59035593 0.18693842 0.22270569],positive,0.40341753
"Ethereum price looks to make a new 2020 high as Bitcoin bulls fight to hold BTC price above $9,600.",[0.5994521  0.18232696 0.21822095],positive,0.4171251
Many altcoins could pick up momentum If Bitcoin and Ethereum break above key resistance levels in the coming days.,[0.5884387  0.18633561 0.2252257 ],positive,0.40210307
Most major altcoins have witnessed profit booking as traders become cautious about the future of Bitcoin’s price.,[0.58945423 0.18814637 0.22239938],positive,0.40130788
"Bitcoin and a few altcoins are showing signs of weakness, which could result in a minor dip in the next few days.",[0.5877671  0.1879596  0.22427328],positive,0.3998075
"ADA’s price has rallied on the base of Shelley and “smarter contracts,” but mainstream adoption is still a faraway goal.",[0.5903912  0.18605624 0.2235525 ],positive,0.40433496
"Select altcoins are showing strength and if Bitcoin price perks up a fast paced, market-wide rally could occur.",[0.5860425  0.19155157 0.22240587],positive,0.39449096
Equities markets are surging and many altcoins continue to push higher as Bitcoin price consolidates into a tight trading range.,[0.59589887 0.18427204 0.21982914],positive,0.41162682
These are the alternative crypto assets that have outperformed the rest of the market including Bitcoin in the past week as the DeFi craze gains steam.,[0.5815999  0.19267814 0.225722  ],positive,0.38892174
"As Bitcoin corrected on July 9, altcoin prices dropped but many are holding above their support levels, suggesting the uptrend will resume.",[0.5917481  0.18639688 0.22185504],positive,0.40535122
Chris Larsen funded a massive surveillance camera network across San Francisco’s streets as an “alternative” urban security system.,[0.5860028  0.18895617 0.22504108],positive,0.39704666
Massive retail bank Santander recently broadened compatible regions for its One Pay FX app in collaboration with Ripple.,[0.5880211  0.18943045 0.22254844],positive,0.39859065
Ripple and Coinbase-backed cryptocurrency exchange Bitso has topped Argentina’s crypto market in the six months after launch.,[0.5868386  0.1894317  0.22372964],positive,0.3974069
"Bitcoin is range-bound but altcoins are rallying, indicating increasing interest among traders looking to make sizable gains off altcoins.",[0.5940353  0.18421945 0.2217452 ],positive,0.40981588
Bitcoin and altcoins pushed higher today and many are showing signs of a possible trend reversal.,[0.5885463  0.19006294 0.22139077],positive,0.39848334
"Bitcoin and many altcoins are struggling to rise above the 20-day EMA, suggesting bears have the advantage in the short-term.",[0.589341   0.18858553 0.22207347],positive,0.40075547
The former CFTC chair’s analysis stating that Ripple’s XRP is not a security might be wrong.,[0.5825152  0.19123764 0.22624718],positive,0.39127755
SBI invests $30 million in major crypto liquidity startup soon after revealing Japan’s first digital fund comprising 50% XRP.,[0.5816773  0.1928248  0.22549789],positive,0.38885254
"Bitcoin and a few altcoins have bounced off their recent lows, suggesting that the sentiment remains to buy the dips.",[0.59074825 0.18707494 0.2221768 ],positive,0.4036733
"As Bitcoin's price continues to range sideways, the momentum may be shifting to XRP for the next big move.",[0.59282035 0.18554604 0.22163361],positive,0.4072743
"Bitcoin's price dropped below the ascending triangle trendline, suggesting further bearish price action for BTC and altcoins.",[0.58887523 0.19050066 0.22062404],positive,0.39837456
"Indian banks are reluctant to work with crypto firms, even though RBI clears the air.",[0.5856014  0.19037521 0.22402342],positive,0.39522618
"Bitcoin price continues to lose momentum, signaling the possible start of a deeper correction below $8,200.",[0.59186643 0.1878625  0.22027107],positive,0.40400392
Ripple co-founder Chris Larsen discussed U.S. regulators’ ignorance towards regulating the blockchain and crypto space and how it is helping China.,[0.58588046 0.19199793 0.22212161],positive,0.3938825
"A few major cryptocurrencies are close to breaking below their critical support levels, indicating further downside in the next few days.",[0.59048456 0.1898444  0.21967106],positive,0.40064016
"According to CEO Adam Traidman, SBI Ripple Asia is conducting trial and pilot projects in Asia for Ripple’s On-Demand Liquidity.",[0.59561473 0.18351872 0.22086659],positive,0.41209602
Bitcoin is flashing some bullish signals as volatility is expected to pick up over the next few days.,[0.5905968  0.18727739 0.22212574],positive,0.40331942
"Yuya Hasegawa, a Market Analyst at an FSA licensed crypto exchange in Japan, analyzed whether XRP will ever reclaim its throne.",[0.5854812  0.19086044 0.22365837],positive,0.39462078
"Ever since Charles Hoskinson issued an update on “Shelley,” Cardano’s price and community have adopted a bullish mood.",[0.5922493  0.18812199 0.21962874],positive,0.4041273
"The Blockchain community sounds off in support of Juneteenth, which commemorates the end of slavery in the USA.",[0.56999195 0.19448294 0.23552512],positive,0.37550902
Most major cryptocurrencies are stuck in a range suggesting a balance between supply and demand.,[0.59283483 0.18550482 0.22166033],positive,0.40733
"Ripple, Brave, Huobi and 40 other companies have joined the Open Payment Coalition to launch instant payment network PayID worldwide.",[0.5818839  0.18976459 0.22835149],positive,0.39211932
"According to Messari’s realized cap figures, XRP token holders paid an average of seven times the current price.",[0.5981225  0.18689862 0.21497896],positive,0.41122386
Major cryptocurrency firm Ripple released a set of recommendations for Indian lawmakers to legalize cryptocurrencies.,[0.5860754  0.1911131  0.22281148],positive,0.3949623
Bitcoin price is struggling to overtake $9.6K even as Federal Reserve policy appears to be driving new investors into BTC.,[0.5942855  0.18423967 0.22147484],positive,0.4100458
"Chris Giancarlo, who as CFTC chairman decreed that both Bitcoin and Ether were not securities, has argued the same for XRP. However he is now at a law firm providing counsel to Ripple, calling the impartiality of such claims into question.",[0.58763003 0.1915179  0.220852  ],positive,0.39611214
Experts from Xrplorer say that a fake XRP giveaway scam emerged in January 2020 and remains alive.,[0.5804269  0.18940064 0.23017247],positive,0.39102623
Recent surges in open interest on Bitcoin and Ethereum options contracts suggests institutional players are continuing to build positions in the top two cryptocurrencies.,[0.5893283  0.18743797 0.22323373],positive,0.40189034
"According to Ripple Head of Global Banking Marjan Delatinne, the company’s On-Demand Liquidity may soon be available in Brazil.",[0.59132665 0.18849234 0.22018103],positive,0.4028343
Institutional investors are showing greater interest in cryptocurrency and this could result in a sharp move within the next few days.,[0.58545846 0.18810126 0.22644028],positive,0.3973572
"MoneyGram saw a significant rise in user transaction numbers for May 2020 compared to the same period last year, coinciding with a partnership with Ripple that began last June.",[0.60179245 0.18251313 0.21569443],positive,0.41927934
"Bitcoin price remains range-bound, but as miners sell fewer coins and the BTC reserves on the exchanges drops, a possible up move could occur in the next few days.",[0.59142643 0.18847966 0.22009389],positive,0.40294677
Many cryptocurrencies are showing strength by hovering close to their recent highs even as gold is selling off.,[0.59284675 0.18630742 0.22084586],positive,0.40653932
Charlie Shrem explains why he originally committed to crypto and how it has shaped his life.,[0.5767261  0.18871742 0.23455647],positive,0.38800865
"As Bitcoin price consolidates and searches for support, large cap altcoins are setting up for a resumption of their uptrends.",[0.59463245 0.18656057 0.21880706],positive,0.40807188
"Ripple continues to expand its presence in Brazil, holding a meeting with officials at the country’s central bank.",[0.58577704 0.18778041 0.22644247],positive,0.39799663
"The ODL index for XRP/AUD exceeded the previous all-time high value of $15,640,530 despite the price of XRP staying relatively flat.",[0.5944315  0.18738802 0.21818048],positive,0.40704352
"Tension between China and the U.S. is increasing and if the current trade deal is scrapped, Bitcoin could be a major beneficiary.",[0.584746   0.19332723 0.22192676],positive,0.39141876
It’s high time for XRP and XLM to catch up to not only Bitcoin but also some notable altcoin counterparts such as Ether and Cardano.,[0.58344626 0.19240727 0.22414641],positive,0.391039
"The head of Ripple SBI Asia asserts that hashpower is migrating from east to west, however, notes that significant tensions remain between Chinese and U.S. mining firms.",[0.5906598  0.19114476 0.21819545],positive,0.39951503
"Many altcoins are showing significant strength as they approach their 200-day moving averages, this suggests that the sentiment in the sector remains bullish.",[0.5874835  0.18789418 0.22462226],positive,0.39958936
"According to data research firm Messari, Ripple’s selloff causes inflation to hit 20% — five times that of Bitcoin, inflicting downward price pressure.",[0.5868441  0.19156036 0.22159554],positive,0.39528373
"Most major cryptocurrencies have seen strong buying at lower levels, which shows traders remain interested in buying the dips.",[0.593285   0.18572937 0.22098553],positive,0.40755564
"Brad Garlinghouse, the CEO of Ripple, has taken to Twitter urging U.S. regulators to get on board with cryptocurrencies, or risk losing global financial dominance to China.",[0.59021306 0.18780586 0.22198105],positive,0.4024072
"Several major cryptocurrencies have turned down from their resistance levels, hinting that further downside could occur in the short-term.",[0.5908062  0.1868899  0.22230394],positive,0.4039163
The race for third place is still far from over.,[0.5817428  0.19282764 0.22542953],positive,0.38891518
A few major cryptocurrencies are in an uptrend and they could offer buying opportunities in the short-term.,[0.5921444 0.1851759 0.2226797],positive,0.40696853
"Bitcoin has 140 times more daily active addresses than XRP, but has fewer addresses with a positive balance in them than ETH.",[0.57734966 0.19202448 0.23062584],positive,0.3853252
"Most major cryptocurrencies have turned down from their immediate resistance levels, which suggests a minor correction in the next few days.",[0.58585864 0.19063796 0.22350338],positive,0.3952207
"Most major cryptocurrencies are struggling to break out of their immediate resistance levels, which could result in a minor pullback for the next few days.",[0.58898556 0.18932046 0.22169405],positive,0.39966512
A U.S. consumer protection agency shout outs Ripple and XRP cross-border settlements in a recent regulatory update.,[0.5941688  0.18768317 0.21814801],positive,0.40648562
Ethereum longs on Bitfinex have increased 170% since breaking into record highs during late February.,[0.59103364 0.18474123 0.22422518],positive,0.4062924
SBI Holdings plans to integrate Ripple-powered settlement across Japanese ATMs.,[0.5896322  0.1873369  0.22303087],positive,0.4022953
"The action in altcoins has become coin specific, meaning, traders should remain with those that are in an uptrend as they are likely to follow Bitcoin if it moves higher.",[0.5856905  0.1893456  0.22496389],positive,0.3963449
Altcoins are currently following Bitcoin price but soon they are likely to decouple and chart their own course.,[0.58878744 0.1891927  0.22201984],positive,0.39959472
A recent job listing at blockchain-based payments firm Ripple indicates that it is working on a working capital loan product.,[0.5931969  0.18379886 0.2230042 ],positive,0.40939808
"Most transactions on XRP, EOS, and XTZ do not transfer any value, according to a new research study.",[0.581986   0.1908325  0.22718152],positive,0.3911535
Stablecoin Tether has just surpassed XRP as the third-largest cryptocurrency and is now the second-largest altcoin behind Ethereum’s Ether (ETH).,[0.59031343 0.18229637 0.22739023],positive,0.40801707
SBI Holdings is proposing Ripple partner with multinational corporations to increase transparency and traceability across supply chains.,[0.5799627  0.1928208  0.22721654],positive,0.38714188
"The XRP ledger network now has the ability to delete wallets, thanks to a community vote.",[0.575366   0.19296077 0.23167318],positive,0.38240525
"After Bitcoin’s rally, several major cryptocurrencies are attempting to resume their up move.",[0.5957924  0.18538475 0.21882287],positive,0.41040766
A report from Flipside Crypto delves into why XRP trading drops significantly on weekends.,[0.5821376  0.19043353 0.22742888],positive,0.39170405
Most major cryptocurrencies are stuck in a tight range awaiting direction from Bitcoin.,[0.58881575 0.18840131 0.22278291],positive,0.40041444
"Ripple claims to be the first DLT-focused member of the global ISO 20022 standards body, driving international standards for interoperability between financial institutions.",[0.57960445 0.19229572 0.22809981],positive,0.38730872
Bitcoin Manipulation Abatement LLC accuses Ripple and CEO Brad Garlinghouse of violating security laws while selling and marketing XRP.,[0.5901095  0.18736333 0.22252715],positive,0.4027462
Several major cryptocurrencies are facing selling at higher levels but the fact that traders are buying on the dips suggests further range-bound action is likely.,[0.58627486 0.18853396 0.2251912 ],positive,0.3977409
"In the wake of the recent pandemic, here’s how many different blockchain projects are stepping up to donate resources in the hopes of finding a vaccine.",[0.5848985 0.1901063 0.2249952],positive,0.39479217
Major cross-border payments company MoneyGram has reported a “quiet quarter” with regards to its partnership with Ripple.,[0.59552336 0.18742381 0.2170529 ],positive,0.40809953
"Most major cryptocurrencies are facing resistance at higher levels, meaning a few days of consolidation could be needed before the rally can resume.",[0.5943764  0.18658096 0.21904264],positive,0.40779543
"The XRP Markets Report for Q1 2020 shows the On-Demand Liquidity network is more popular than ever, while Ripple’s XRP sales have hit a new low.",[0.59127355 0.18900093 0.21972552],positive,0.4022726
Sygnum Bank will allow its users to invest in Ripple’s XRP token via their e-banking portal.,[0.58541894 0.18976596 0.2248151 ],positive,0.39565298
Ripple's CTO recently saw his YouTube channel suspended as antics persist on the platform.,[0.5873202  0.18875375 0.22392604],positive,0.39856645
"Bitcoin’s impressive rally has pushed the crypto markets higher, leading traders to wonder if the uptrend will last through the halving event.",[0.58835137 0.18636268 0.22528595],positive,0.4019887
Bitcoin prices are holding up well but the fact that many altcoins are witnessing profit booking suggests that the focus is shifting back to BTC.,[0.5849395  0.1915893  0.22347122],positive,0.39335018
Ripple’s user support is in decline and its price continues to drop as experts share the possible reasons behind the negativity.,[0.58787584 0.18936305 0.22276114],positive,0.39851278
"Bitcoin is close to breaking out of its overhead resistance. This has resulted in strong price action in some altcoins, which suggests that the investor sentiment is bullish.",[0.58818996 0.18972324 0.22208683],positive,0.3984667
A community site set up to combat XRP fraud claims holders have lost 8.5 million tokens to fake airdrops and YouTube giveaway scams since 2019.,[0.58621114 0.18729354 0.22649536],positive,0.39891762
XRP price has rebounded since the March crash and looks to tackle key resistance in an attempt to reclaim the $0.30 level.,[0.5994654  0.18313769 0.21739687],positive,0.41632774
"With no formal announcement, former CME exec Miguel Vias has quietly left his role as Head of XRP Markets for Ripple Labs.",[0.5808207  0.19412592 0.22505336],positive,0.38669476
